,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2561,1.2561,0.01%,暂停申购,暂停赎回,003662,2021-04-30
2,1.2560,1.2560,0.00%,暂停申购,暂停赎回,003662,2021-04-29
3,1.2560,1.2560,0.02%,暂停申购,暂停赎回,003662,2021-04-28
4,1.2558,1.2558,0.00%,暂停申购,暂停赎回,003662,2021-04-27
5,1.2558,1.2558,0.02%,暂停申购,暂停赎回,003662,2021-04-26
6,1.2556,1.2556,0.02%,暂停申购,暂停赎回,003662,2021-04-23
7,1.2553,1.2553,0.02%,暂停申购,暂停赎回,003662,2021-04-22
8,1.2551,1.2551,0.02%,暂停申购,暂停赎回,003662,2021-04-21
9,1.2549,1.2549,0.02%,暂停申购,暂停赎回,003662,2021-04-20
10,1.2546,1.2546,0.06%,暂停申购,暂停赎回,003662,2021-04-19
12,1.2538,1.2538,0.04%,暂停申购,暂停赎回,003662,2021-04-16
13,1.2533,1.2533,0.02%,暂停申购,暂停赎回,003662,2021-04-15
14,1.2530,1.2530,0.02%,暂停申购,暂停赎回,003662,2021-04-14
15,1.2528,1.2528,0.02%,暂停申购,暂停赎回,003662,2021-04-13
16,1.2526,1.2526,0.02%,开放申购,暂停赎回,003662,2021-04-12
17,1.2524,1.2524,0.01%,开放申购,暂停赎回,003662,2021-04-09
18,1.2523,1.2523,-0.02%,开放申购,暂停赎回,003662,2021-04-08
19,1.2525,1.2525,0.03%,开放申购,暂停赎回,003662,2021-04-07
20,1.2521,1.2521,0.04%,开放申购,暂停赎回,003662,2021-04-06
21,1.2516,1.2516,-0.01%,开放申购,暂停赎回,003662,2021-04-02
23,1.2517,1.2517,0.02%,开放申购,暂停赎回,003662,2021-04-01
24,1.2515,1.2515,0.02%,开放申购,暂停赎回,003662,2021-03-31
25,1.2513,1.2513,-0.01%,开放申购,暂停赎回,003662,2021-03-30
26,1.2514,1.2514,0.06%,开放申购,暂停赎回,003662,2021-03-29
27,1.2507,1.2507,0.03%,开放申购,暂停赎回,003662,2021-03-26
28,1.2503,1.2503,-0.01%,开放申购,暂停赎回,003662,2021-03-25
29,1.2504,1.2504,0.02%,开放申购,暂停赎回,003662,2021-03-24
30,1.2501,1.2501,0.03%,开放申购,开放赎回,003662,2021-03-23
31,1.2497,1.2497,0.11%,开放申购,开放赎回,003662,2021-03-22
32,1.2483,1.2483,0.14%,开放申购,开放赎回,003662,2021-03-19
34,1.2465,1.2465,0.14%,开放申购,开放赎回,003662,2021-03-18
