,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1384,1.1384,0.04%,暂停申购,暂停赎回,006983,2021-04-30
2,1.1379,1.1379,-0.14%,暂停申购,暂停赎回,006983,2021-04-29
3,1.1395,1.1395,-0.09%,暂停申购,暂停赎回,006983,2021-04-28
4,1.1405,1.1405,0.03%,暂停申购,暂停赎回,006983,2021-04-27
5,1.1402,1.1402,0.03%,暂停申购,暂停赎回,006983,2021-04-26
6,1.1399,1.1399,0.02%,暂停申购,暂停赎回,006983,2021-04-23
7,1.1397,1.1397,0.08%,暂停申购,暂停赎回,006983,2021-04-22
8,1.1388,1.1388,0.07%,暂停申购,暂停赎回,006983,2021-04-21
9,1.1380,1.1380,0.14%,暂停申购,暂停赎回,006983,2021-04-20
10,1.1364,1.1364,0.11%,暂停申购,暂停赎回,006983,2021-04-19
12,1.1352,1.1352,0.13%,开放申购,开放赎回,006983,2021-04-16
13,1.1337,1.1337,-0.04%,开放申购,开放赎回,006983,2021-04-15
14,1.1341,1.1341,0.04%,开放申购,开放赎回,006983,2021-04-14
15,1.1337,1.1337,0.10%,开放申购,开放赎回,006983,2021-04-13
16,1.1326,1.1326,-0.20%,开放申购,开放赎回,006983,2021-04-12
17,1.1349,1.1349,-0.23%,暂停申购,暂停赎回,006983,2021-04-09
18,1.1375,1.1375,0.00%,暂停申购,暂停赎回,006983,2021-04-08
19,1.1375,1.1375,-0.20%,暂停申购,暂停赎回,006983,2021-04-07
20,1.1398,1.1398,-0.04%,暂停申购,暂停赎回,006983,2021-04-06
21,1.1403,1.1403,0.21%,暂停申购,暂停赎回,006983,2021-04-02
23,1.1379,1.1379,0.26%,暂停申购,暂停赎回,006983,2021-04-01
24,1.1349,1.1349,-0.15%,暂停申购,暂停赎回,006983,2021-03-31
25,1.1366,1.1366,0.29%,暂停申购,暂停赎回,006983,2021-03-30
26,1.1333,1.1333,0.13%,暂停申购,暂停赎回,006983,2021-03-29
27,1.1318,1.1318,0.44%,暂停申购,暂停赎回,006983,2021-03-26
28,1.1268,1.1268,-0.01%,暂停申购,暂停赎回,006983,2021-03-25
29,1.1269,1.1269,-0.57%,暂停申购,暂停赎回,006983,2021-03-24
30,1.1334,1.1334,-0.34%,暂停申购,暂停赎回,006983,2021-03-23
31,1.1373,1.1373,0.21%,暂停申购,暂停赎回,006983,2021-03-22
32,1.1349,1.1349,-0.78%,暂停申购,暂停赎回,006983,2021-03-19
34,1.1438,1.1438,0.15%,暂停申购,暂停赎回,006983,2021-03-18
35,1.1421,1.1421,0.10%,暂停申购,暂停赎回,006983,2021-03-17
36,1.1410,1.1410,0.48%,暂停申购,暂停赎回,006983,2021-03-16
37,1.1355,1.1355,-0.60%,暂停申购,暂停赎回,006983,2021-03-15
38,1.1424,1.1424,0.22%,暂停申购,暂停赎回,006983,2021-03-12
39,1.1399,1.1399,0.87%,暂停申购,暂停赎回,006983,2021-03-11
40,1.1301,1.1301,0.45%,暂停申购,暂停赎回,006983,2021-03-10
41,1.1250,1.1250,-0.42%,暂停申购,暂停赎回,006983,2021-03-09
42,1.1297,1.1297,-1.00%,暂停申购,暂停赎回,006983,2021-03-08
43,1.1411,1.1411,-0.19%,暂停申购,暂停赎回,006983,2021-03-05
45,1.1433,1.1433,-0.91%,暂停申购,暂停赎回,006983,2021-03-04
46,1.1538,1.1538,0.47%,暂停申购,暂停赎回,006983,2021-03-03
47,1.1484,1.1484,-0.39%,暂停申购,暂停赎回,006983,2021-03-02
48,1.1529,1.1529,0.26%,暂停申购,暂停赎回,006983,2021-03-01
49,1.1499,1.1499,-0.61%,暂停申购,暂停赎回,006983,2021-02-26
50,1.1569,1.1569,0.55%,暂停申购,暂停赎回,006983,2021-02-25
51,1.1506,1.1506,-0.83%,暂停申购,暂停赎回,006983,2021-02-24
52,1.1602,1.1602,0.00%,暂停申购,暂停赎回,006983,2021-02-23
53,1.1602,1.1602,-1.03%,暂停申购,暂停赎回,006983,2021-02-22
54,1.1723,1.1723,-0.22%,暂停申购,暂停赎回,006983,2021-02-19
56,1.1749,1.1749,0.14%,暂停申购,暂停赎回,006983,2021-02-18
57,1.1733,1.1733,0.64%,暂停申购,暂停赎回,006983,2021-02-10
58,1.1658,1.1658,0.28%,暂停申购,暂停赎回,006983,2021-02-09
59,1.1626,1.1626,0.49%,暂停申购,暂停赎回,006983,2021-02-08
60,1.1569,1.1569,-0.03%,暂停申购,暂停赎回,006983,2021-02-05
61,1.1573,1.1573,0.03%,暂停申购,暂停赎回,006983,2021-02-04
62,1.1570,1.1570,-0.28%,暂停申购,暂停赎回,006983,2021-02-03
63,1.1603,1.1603,0.42%,暂停申购,暂停赎回,006983,2021-02-02
64,1.1555,1.1555,0.36%,暂停申购,暂停赎回,006983,2021-02-01
65,1.1514,1.1514,-0.26%,暂停申购,暂停赎回,006983,2021-01-29
67,1.1544,1.1544,-0.80%,暂停申购,暂停赎回,006983,2021-01-28
68,1.1637,1.1637,-0.15%,暂停申购,暂停赎回,006983,2021-01-27
69,1.1655,1.1655,-0.56%,暂停申购,暂停赎回,006983,2021-01-26
70,1.1721,1.1721,0.51%,暂停申购,暂停赎回,006983,2021-01-25
71,1.1661,1.1661,0.03%,暂停申购,暂停赎回,006983,2021-01-22
72,1.1658,1.1658,0.56%,暂停申购,暂停赎回,006983,2021-01-21
73,1.1593,1.1593,0.23%,暂停申购,暂停赎回,006983,2021-01-20
74,1.1566,1.1566,-0.29%,暂停申购,暂停赎回,006983,2021-01-19
75,1.1600,1.1600,0.69%,暂停申购,暂停赎回,006983,2021-01-18
76,1.1521,1.1521,-0.14%,暂停申购,暂停赎回,006983,2021-01-15
78,1.1537,1.1537,-0.44%,暂停申购,暂停赎回,006983,2021-01-14
79,1.1588,1.1588,-0.15%,暂停申购,暂停赎回,006983,2021-01-13
80,1.1605,1.1605,0.69%,暂停申购,暂停赎回,006983,2021-01-12
81,1.1526,1.1526,-0.11%,暂停申购,暂停赎回,006983,2021-01-11
82,1.1539,1.1539,-0.11%,暂停申购,暂停赎回,006983,2021-01-08
83,1.1552,1.1552,0.64%,暂停申购,暂停赎回,006983,2021-01-07
84,1.1479,1.1479,0.36%,暂停申购,暂停赎回,006983,2021-01-06
85,1.1438,1.1438,0.55%,暂停申购,暂停赎回,006983,2021-01-05
86,1.1376,1.1376,0.01%,暂停申购,暂停赎回,006983,2021-01-04
