,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0920,1.2590,-0.25%,开放申购,开放赎回,002024,2021-04-30
2,1.0947,1.2617,0.54%,开放申购,开放赎回,002024,2021-04-29
3,1.0888,1.2558,0.10%,开放申购,开放赎回,002024,2021-04-28
4,1.0877,1.2547,0.09%,开放申购,开放赎回,002024,2021-04-27
5,1.0867,1.2537,-0.57%,开放申购,开放赎回,002024,2021-04-26
6,1.0929,1.2599,0.36%,开放申购,开放赎回,002024,2021-04-23
7,1.0890,1.2560,-0.17%,开放申购,开放赎回,002024,2021-04-22
8,1.0909,1.2579,0.12%,开放申购,开放赎回,002024,2021-04-21
9,1.0896,1.2566,0.03%,开放申购,开放赎回,002024,2021-04-20
10,1.0893,1.2563,0.67%,开放申购,开放赎回,002024,2021-04-19
12,1.0820,1.2490,0.17%,开放申购,开放赎回,002024,2021-04-16
13,1.0802,1.2472,-0.35%,开放申购,开放赎回,002024,2021-04-15
14,1.0840,1.2510,0.07%,开放申购,开放赎回,002024,2021-04-14
15,1.0832,1.2502,-0.12%,开放申购,开放赎回,002024,2021-04-13
16,1.0845,1.2515,-0.29%,开放申购,开放赎回,002024,2021-04-12
17,1.0877,1.2547,-0.51%,开放申购,开放赎回,002024,2021-04-09
18,1.0933,1.2603,0.19%,开放申购,开放赎回,002024,2021-04-08
19,1.0912,1.2582,-0.33%,开放申购,开放赎回,002024,2021-04-07
20,1.0948,1.2618,-0.17%,开放申购,开放赎回,002024,2021-04-06
21,1.0967,1.2637,0.32%,开放申购,开放赎回,002024,2021-04-02
23,1.0932,1.2602,0.39%,开放申购,开放赎回,002024,2021-04-01
24,1.0889,1.2559,-0.32%,开放申购,开放赎回,002024,2021-03-31
25,1.0924,1.2594,0.38%,开放申购,开放赎回,002024,2021-03-30
26,1.0883,1.2553,0.11%,开放申购,开放赎回,002024,2021-03-29
27,1.0871,1.2541,0.61%,开放申购,开放赎回,002024,2021-03-26
28,1.0805,1.2475,-0.04%,开放申购,开放赎回,002024,2021-03-25
29,1.0809,1.2479,-0.43%,开放申购,开放赎回,002024,2021-03-24
30,1.0856,1.2526,-0.19%,开放申购,开放赎回,002024,2021-03-23
31,1.0877,1.2547,0.29%,开放申购,开放赎回,002024,2021-03-22
32,1.0846,1.2516,-0.83%,开放申购,开放赎回,002024,2021-03-19
34,1.0937,1.2607,0.15%,开放申购,开放赎回,002024,2021-03-18
35,1.0921,1.2591,-0.05%,开放申购,开放赎回,002024,2021-03-17
36,1.0926,1.2596,0.33%,开放申购,开放赎回,002024,2021-03-16
37,1.0890,1.2560,-0.58%,开放申购,开放赎回,002024,2021-03-15
38,1.0954,1.2624,0.11%,开放申购,开放赎回,002024,2021-03-12
39,1.0942,1.2612,0.95%,开放申购,开放赎回,002024,2021-03-11
40,1.0839,1.2509,0.16%,开放申购,开放赎回,002024,2021-03-10
41,1.0822,1.2492,-0.51%,开放申购,开放赎回,002024,2021-03-09
42,1.0878,1.2548,-0.98%,开放申购,开放赎回,002024,2021-03-08
43,1.0986,1.2656,-0.16%,开放申购,开放赎回,002024,2021-03-05
45,1.1004,1.2674,-0.91%,开放申购,开放赎回,002024,2021-03-04
46,1.1105,1.2775,1.03%,开放申购,开放赎回,002024,2021-03-03
47,1.0992,1.2662,-0.51%,开放申购,开放赎回,002024,2021-03-02
48,1.1048,1.2718,0.20%,开放申购,开放赎回,002024,2021-03-01
49,1.1026,1.2696,-0.67%,开放申购,开放赎回,002024,2021-02-26
50,1.1100,1.2770,0.40%,开放申购,开放赎回,002024,2021-02-25
51,1.1056,1.2726,-0.64%,开放申购,开放赎回,002024,2021-02-24
52,1.1127,1.2797,0.17%,开放申购,开放赎回,002024,2021-02-23
53,1.1108,1.2778,-0.92%,开放申购,开放赎回,002024,2021-02-22
54,1.1211,1.2881,0.04%,开放申购,开放赎回,002024,2021-02-19
56,1.1207,1.2877,-0.07%,开放申购,开放赎回,002024,2021-02-18
57,1.1215,1.2885,0.55%,开放申购,开放赎回,002024,2021-02-10
58,1.1154,1.2824,0.48%,开放申购,开放赎回,002024,2021-02-09
59,1.1101,1.2771,0.39%,开放申购,开放赎回,002024,2021-02-08
60,1.1058,1.2728,0.33%,开放申购,开放赎回,002024,2021-02-05
61,1.1022,1.2692,0.19%,开放申购,开放赎回,002024,2021-02-04
62,1.1001,1.2671,0.00%,开放申购,开放赎回,002024,2021-02-03
63,1.1001,1.2671,0.21%,开放申购,开放赎回,002024,2021-02-02
64,1.0978,1.2648,0.38%,开放申购,开放赎回,002024,2021-02-01
65,1.0936,1.2606,-0.22%,开放申购,开放赎回,002024,2021-01-29
67,1.0960,1.2630,-0.63%,开放申购,开放赎回,002024,2021-01-28
68,1.1030,1.2700,0.00%,开放申购,开放赎回,002024,2021-01-27
69,1.1030,1.2700,-0.65%,开放申购,开放赎回,002024,2021-01-26
70,1.1102,1.2772,0.33%,开放申购,开放赎回,002024,2021-01-25
71,1.1065,1.2735,-0.08%,开放申购,开放赎回,002024,2021-01-22
72,1.1074,1.2744,0.31%,开放申购,开放赎回,002024,2021-01-21
73,1.1040,1.2710,0.04%,开放申购,开放赎回,002024,2021-01-20
74,1.1036,1.2706,-0.33%,开放申购,开放赎回,002024,2021-01-19
75,1.1072,1.2742,0.24%,开放申购,开放赎回,002024,2021-01-18
76,1.1045,1.2715,0.07%,开放申购,开放赎回,002024,2021-01-15
78,1.1037,1.2707,-0.51%,开放申购,开放赎回,002024,2021-01-14
79,1.1094,1.2764,-0.31%,开放申购,开放赎回,002024,2021-01-13
80,1.1129,1.2799,1.60%,开放申购,开放赎回,002024,2021-01-12
81,1.0954,1.2624,-0.18%,开放申购,开放赎回,002024,2021-01-11
82,1.0974,1.2644,-0.19%,开放申购,开放赎回,002024,2021-01-08
83,1.0995,1.2665,0.82%,开放申购,开放赎回,002024,2021-01-07
84,1.0906,1.2576,0.56%,开放申购,开放赎回,002024,2021-01-06
85,1.0845,1.2515,0.33%,开放申购,开放赎回,002024,2021-01-05
86,1.0809,1.2479,0.02%,开放申购,开放赎回,002024,2021-01-04
