,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0471,1.1095,0.04%,限制大额申购,开放赎回,005951,2021-04-30
2,1.0467,1.1091,0.04%,限制大额申购,开放赎回,005951,2021-04-29
3,1.0463,1.1087,0.04%,限制大额申购,开放赎回,005951,2021-04-28
4,1.0459,1.1083,0.00%,限制大额申购,开放赎回,005951,2021-04-27
5,1.0459,1.1083,-0.06%,限制大额申购,开放赎回,005951,2021-04-26
6,1.0465,1.1089,0.00%,限制大额申购,开放赎回,005951,2021-04-23
7,1.0465,1.1089,0.01%,限制大额申购,开放赎回,005951,2021-04-22
8,1.0464,1.1088,0.04%,限制大额申购,开放赎回,005951,2021-04-21
9,1.0460,1.1084,0.06%,限制大额申购,开放赎回,005951,2021-04-20
10,1.0454,1.1078,0.04%,限制大额申购,开放赎回,005951,2021-04-19
12,1.0450,1.1074,0.01%,限制大额申购,开放赎回,005951,2021-04-16
13,1.0449,1.1073,0.00%,限制大额申购,开放赎回,005951,2021-04-15
14,1.0449,1.1073,0.02%,限制大额申购,开放赎回,005951,2021-04-14
15,1.0447,1.1071,0.08%,限制大额申购,开放赎回,005951,2021-04-13
16,1.0439,1.1063,0.05%,限制大额申购,开放赎回,005951,2021-04-12
17,1.0434,1.1058,0.03%,限制大额申购,开放赎回,005951,2021-04-09
18,1.0431,1.1055,0.02%,限制大额申购,开放赎回,005951,2021-04-08
19,1.0429,1.1053,-0.01%,限制大额申购,开放赎回,005951,2021-04-07
20,1.0430,1.1054,0.03%,限制大额申购,开放赎回,005951,2021-04-06
21,1.0427,1.1051,0.03%,限制大额申购,开放赎回,005951,2021-04-02
23,1.0424,1.1048,0.01%,限制大额申购,开放赎回,005951,2021-04-01
24,1.0423,1.1047,0.03%,限制大额申购,开放赎回,005951,2021-03-31
25,1.0420,1.1044,0.02%,限制大额申购,开放赎回,005951,2021-03-30
26,1.0418,1.1042,0.02%,限制大额申购,开放赎回,005951,2021-03-29
27,1.0416,1.1040,-0.03%,限制大额申购,开放赎回,005951,2021-03-26
28,1.0419,1.1043,0.01%,限制大额申购,开放赎回,005951,2021-03-25
29,1.0418,1.1042,0.04%,限制大额申购,开放赎回,005951,2021-03-24
30,1.0414,1.1038,0.03%,限制大额申购,开放赎回,005951,2021-03-23
31,1.0411,1.1035,0.03%,限制大额申购,开放赎回,005951,2021-03-22
32,1.0408,1.1032,0.03%,限制大额申购,开放赎回,005951,2021-03-19
34,1.0405,1.1029,0.01%,限制大额申购,开放赎回,005951,2021-03-18
35,1.0404,1.1028,0.02%,限制大额申购,开放赎回,005951,2021-03-17
36,1.0402,1.1026,0.02%,限制大额申购,开放赎回,005951,2021-03-16
37,1.0400,1.1024,0.00%,限制大额申购,开放赎回,005951,2021-03-15
38,1.0400,1.1024,0.00%,限制大额申购,开放赎回,005951,2021-03-12
39,1.0400,1.1024,0.00%,限制大额申购,开放赎回,005951,2021-03-11
40,1.0400,1.1024,0.02%,限制大额申购,开放赎回,005951,2021-03-10
41,1.0398,1.1022,0.00%,限制大额申购,开放赎回,005951,2021-03-09
42,1.0398,1.1022,0.02%,限制大额申购,开放赎回,005951,2021-03-08
43,1.0396,1.1020,0.04%,限制大额申购,开放赎回,005951,2021-03-05
45,1.0392,1.1016,-0.01%,限制大额申购,开放赎回,005951,2021-03-04
46,1.0393,1.1017,0.00%,限制大额申购,开放赎回,005951,2021-03-03
47,1.0393,1.1017,0.01%,限制大额申购,开放赎回,005951,2021-03-02
48,1.0392,1.1016,0.05%,限制大额申购,开放赎回,005951,2021-03-01
49,1.0387,1.1011,-0.01%,限制大额申购,开放赎回,005951,2021-02-26
50,1.0388,1.1012,0.01%,限制大额申购,开放赎回,005951,2021-02-25
51,1.0387,1.1011,0.04%,限制大额申购,开放赎回,005951,2021-02-24
52,1.0383,1.1007,0.04%,限制大额申购,开放赎回,005951,2021-02-23
53,1.0379,1.1003,0.04%,限制大额申购,开放赎回,005951,2021-02-22
54,1.0375,1.0999,0.08%,限制大额申购,开放赎回,005951,2021-02-19
56,1.0367,1.0991,0.00%,限制大额申购,开放赎回,005951,2021-02-18
57,1.0367,1.0991,0.03%,限制大额申购,开放赎回,005951,2021-02-10
58,1.0364,1.0988,0.06%,限制大额申购,开放赎回,005951,2021-02-09
59,1.0358,1.0982,0.01%,限制大额申购,开放赎回,005951,2021-02-08
60,1.0357,1.0981,-0.02%,限制大额申购,开放赎回,005951,2021-02-05
61,1.0359,1.0983,-0.06%,限制大额申购,开放赎回,005951,2021-02-04
62,1.0365,1.0989,-0.10%,限制大额申购,开放赎回,005951,2021-02-03
63,1.0375,1.0999,-0.01%,限制大额申购,开放赎回,005951,2021-02-02
64,1.0376,1.1000,0.11%,限制大额申购,开放赎回,005951,2021-02-01
65,1.0365,1.0989,0.02%,限制大额申购,开放赎回,005951,2021-01-29
67,1.0363,1.0987,-0.13%,限制大额申购,开放赎回,005951,2021-01-28
68,1.0376,1.1000,-0.03%,限制大额申购,开放赎回,005951,2021-01-27
69,1.0379,1.1003,-0.11%,限制大额申购,开放赎回,005951,2021-01-26
70,1.0390,1.1014,-0.02%,限制大额申购,开放赎回,005951,2021-01-25
71,1.0392,1.1016,0.01%,限制大额申购,开放赎回,005951,2021-01-22
72,1.0391,1.1015,0.07%,限制大额申购,开放赎回,005951,2021-01-21
73,1.0384,1.1008,0.05%,限制大额申购,开放赎回,005951,2021-01-20
74,1.0379,1.1003,0.00%,限制大额申购,开放赎回,005951,2021-01-19
75,1.0379,1.1003,-0.08%,限制大额申购,开放赎回,005951,2021-01-18
76,1.0387,1.1011,-0.11%,限制大额申购,开放赎回,005951,2021-01-15
78,1.0398,1.1022,0.02%,限制大额申购,开放赎回,005951,2021-01-14
79,1.0396,1.1020,0.07%,限制大额申购,开放赎回,005951,2021-01-13
80,1.0389,1.1013,0.03%,限制大额申购,开放赎回,005951,2021-01-12
81,1.0386,1.1010,-0.01%,限制大额申购,开放赎回,005951,2021-01-11
82,1.0387,1.1011,-0.01%,限制大额申购,开放赎回,005951,2021-01-08
83,1.0388,1.1012,0.06%,限制大额申购,开放赎回,005951,2021-01-07
84,1.0382,1.1006,0.04%,限制大额申购,开放赎回,005951,2021-01-06
85,1.0378,1.1002,0.09%,限制大额申购,开放赎回,005951,2021-01-05
86,1.0369,1.0993,-0.10%,限制大额申购,开放赎回,005951,2021-01-04
