,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2651,1.2651,-0.32%,开放申购,开放赎回,005437,2021-04-30
2,1.2692,1.2692,0.01%,开放申购,开放赎回,005437,2021-04-29
3,1.2691,1.2691,0.48%,开放申购,开放赎回,005437,2021-04-28
4,1.2630,1.2630,0.05%,开放申购,开放赎回,005437,2021-04-27
5,1.2624,1.2624,-0.24%,开放申购,开放赎回,005437,2021-04-26
6,1.2655,1.2655,0.14%,开放申购,开放赎回,005437,2021-04-23
7,1.2637,1.2637,0.18%,开放申购,开放赎回,005437,2021-04-22
8,1.2614,1.2614,0.00%,开放申购,开放赎回,005437,2021-04-21
9,1.2614,1.2614,-0.07%,开放申购,开放赎回,005437,2021-04-20
10,1.2623,1.2623,1.53%,开放申购,开放赎回,005437,2021-04-19
12,1.2433,1.2433,0.48%,开放申购,开放赎回,005437,2021-04-16
13,1.2374,1.2374,-0.29%,开放申购,开放赎回,005437,2021-04-15
14,1.2410,1.2410,0.96%,开放申购,开放赎回,005437,2021-04-14
15,1.2292,1.2292,-0.15%,开放申购,开放赎回,005437,2021-04-13
16,1.2311,1.2311,-1.94%,开放申购,开放赎回,005437,2021-04-12
17,1.2554,1.2554,-0.37%,开放申购,开放赎回,005437,2021-04-09
18,1.2600,1.2600,-0.22%,开放申购,开放赎回,005437,2021-04-08
19,1.2628,1.2628,0.20%,开放申购,开放赎回,005437,2021-04-07
20,1.2603,1.2603,0.41%,开放申购,开放赎回,005437,2021-04-06
21,1.2551,1.2551,0.29%,开放申购,开放赎回,005437,2021-04-02
23,1.2515,1.2515,0.69%,开放申购,开放赎回,005437,2021-04-01
24,1.2429,1.2429,-0.20%,开放申购,开放赎回,005437,2021-03-31
25,1.2454,1.2454,0.15%,开放申购,开放赎回,005437,2021-03-30
26,1.2435,1.2435,0.01%,开放申购,开放赎回,005437,2021-03-29
27,1.2434,1.2434,1.59%,开放申购,开放赎回,005437,2021-03-26
28,1.2239,1.2239,0.05%,开放申购,开放赎回,005437,2021-03-25
29,1.2233,1.2233,-1.55%,开放申购,开放赎回,005437,2021-03-24
30,1.2425,1.2425,-0.97%,开放申购,开放赎回,005437,2021-03-23
31,1.2547,1.2547,1.46%,开放申购,开放赎回,005437,2021-03-22
32,1.2367,1.2367,-1.46%,开放申购,开放赎回,005437,2021-03-19
34,1.2550,1.2550,0.91%,开放申购,开放赎回,005437,2021-03-18
35,1.2437,1.2437,0.20%,开放申购,开放赎回,005437,2021-03-17
36,1.2412,1.2412,0.92%,开放申购,开放赎回,005437,2021-03-16
37,1.2299,1.2299,-1.37%,开放申购,开放赎回,005437,2021-03-15
38,1.2470,1.2470,0.36%,开放申购,开放赎回,005437,2021-03-12
39,1.2425,1.2425,2.10%,开放申购,开放赎回,005437,2021-03-11
40,1.2169,1.2169,0.28%,开放申购,开放赎回,005437,2021-03-10
41,1.2135,1.2135,-2.34%,开放申购,开放赎回,005437,2021-03-09
42,1.2426,1.2426,-3.00%,开放申购,开放赎回,005437,2021-03-08
43,1.2810,1.2810,-0.25%,开放申购,开放赎回,005437,2021-03-05
45,1.2842,1.2842,-3.13%,开放申购,开放赎回,005437,2021-03-04
