,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.4200,1.4200,-0.34%,场内买入,场内卖出,515510,2021-04-30
2,1.4248,1.4248,0.33%,场内买入,场内卖出,515510,2021-04-29
3,1.4201,1.4201,0.48%,场内买入,场内卖出,515510,2021-04-28
4,1.4133,1.4133,0.23%,场内买入,场内卖出,515510,2021-04-27
5,1.4101,1.4101,-0.22%,场内买入,场内卖出,515510,2021-04-26
6,1.4132,1.4132,0.73%,场内买入,场内卖出,515510,2021-04-23
7,1.4030,1.4030,0.67%,场内买入,场内卖出,515510,2021-04-22
8,1.3936,1.3936,-0.16%,场内买入,场内卖出,515510,2021-04-21
9,1.3959,1.3959,-0.05%,场内买入,场内卖出,515510,2021-04-20
10,1.3966,1.3966,0.76%,场内买入,场内卖出,515510,2021-04-19
12,1.3861,1.3861,0.58%,场内买入,场内卖出,515510,2021-04-16
13,1.3781,1.3781,0.09%,场内买入,场内卖出,515510,2021-04-15
14,1.3768,1.3768,1.09%,场内买入,场内卖出,515510,2021-04-14
15,1.3619,1.3619,-0.31%,场内买入,场内卖出,515510,2021-04-13
16,1.3662,1.3662,-1.45%,场内买入,场内卖出,515510,2021-04-12
17,1.3863,1.3863,-0.38%,场内买入,场内卖出,515510,2021-04-09
18,1.3916,1.3916,0.32%,场内买入,场内卖出,515510,2021-04-08
19,1.3872,1.3872,0.33%,场内买入,场内卖出,515510,2021-04-07
20,1.3826,1.3826,0.13%,场内买入,场内卖出,515510,2021-04-06
21,1.3808,1.3808,-0.17%,场内买入,场内卖出,515510,2021-04-02
23,1.3832,1.3832,0.94%,场内买入,场内卖出,515510,2021-04-01
24,1.3703,1.3703,-0.03%,场内买入,场内卖出,515510,2021-03-31
25,1.3707,1.3707,0.76%,场内买入,场内卖出,515510,2021-03-30
26,1.3604,1.3604,0.68%,场内买入,场内卖出,515510,2021-03-29
27,1.3512,1.3512,1.80%,场内买入,场内卖出,515510,2021-03-26
28,1.3273,1.3273,0.29%,场内买入,场内卖出,515510,2021-03-25
29,1.3235,1.3235,-1.58%,场内买入,场内卖出,515510,2021-03-24
30,1.3448,1.3448,-1.80%,场内买入,场内卖出,515510,2021-03-23
31,1.3694,1.3694,1.63%,场内买入,场内卖出,515510,2021-03-22
32,1.3475,1.3475,-0.43%,场内买入,场内卖出,515510,2021-03-19
34,1.3533,1.3533,1.11%,场内买入,场内卖出,515510,2021-03-18
35,1.3385,1.3385,0.56%,场内买入,场内卖出,515510,2021-03-17
36,1.3310,1.3310,0.28%,场内买入,场内卖出,515510,2021-03-16
37,1.3273,1.3273,-0.72%,场内买入,场内卖出,515510,2021-03-15
38,1.3369,1.3369,0.44%,场内买入,场内卖出,515510,2021-03-12
39,1.3310,1.3310,2.83%,场内买入,场内卖出,515510,2021-03-11
40,1.2944,1.2944,-0.22%,场内买入,场内卖出,515510,2021-03-10
41,1.2973,1.2973,-2.01%,场内买入,场内卖出,515510,2021-03-09
42,1.3239,1.3239,-2.29%,场内买入,场内卖出,515510,2021-03-08
43,1.3549,1.3549,-0.51%,场内买入,场内卖出,515510,2021-03-05
45,1.3619,1.3619,-1.53%,场内买入,场内卖出,515510,2021-03-04
46,1.3830,1.3830,1.88%,场内买入,场内卖出,515510,2021-03-03
47,1.3575,1.3575,-0.28%,场内买入,场内卖出,515510,2021-03-02
48,1.3613,1.3613,2.03%,场内买入,场内卖出,515510,2021-03-01
49,1.3342,1.3342,-2.44%,场内买入,场内卖出,515510,2021-02-26
50,1.3675,1.3675,-0.24%,场内买入,场内卖出,515510,2021-02-25
51,1.3708,1.3708,-1.86%,场内买入,场内卖出,515510,2021-02-24
52,1.3968,1.3968,0.38%,场内买入,场内卖出,515510,2021-02-23
53,1.3915,1.3915,-0.28%,场内买入,场内卖出,515510,2021-02-22
54,1.3954,1.3954,0.57%,场内买入,场内卖出,515510,2021-02-19
56,1.3875,1.3875,0.44%,场内买入,场内卖出,515510,2021-02-18
57,1.3814,1.3814,0.60%,场内买入,场内卖出,515510,2021-02-10
58,1.3732,1.3732,2.52%,场内买入,场内卖出,515510,2021-02-09
59,1.3395,1.3395,1.29%,场内买入,场内卖出,515510,2021-02-08
60,1.3225,1.3225,-1.45%,场内买入,场内卖出,515510,2021-02-05
61,1.3420,1.3420,-1.40%,场内买入,场内卖出,515510,2021-02-04
62,1.3610,1.3610,-1.02%,场内买入,场内卖出,515510,2021-02-03
63,1.3750,1.3750,0.66%,场内买入,场内卖出,515510,2021-02-02
64,1.3660,1.3660,1.07%,场内买入,场内卖出,515510,2021-02-01
65,1.3515,1.3515,-0.83%,场内买入,场内卖出,515510,2021-01-29
67,1.3628,1.3628,-2.16%,场内买入,场内卖出,515510,2021-01-28
68,1.3929,1.3929,0.19%,场内买入,场内卖出,515510,2021-01-27
69,1.3902,1.3902,-1.03%,场内买入,场内卖出,515510,2021-01-26
70,1.4046,1.4046,0.00%,场内买入,场内卖出,515510,2021-01-25
71,1.4046,1.4046,0.21%,场内买入,场内卖出,515510,2021-01-22
72,1.4017,1.4017,1.55%,场内买入,场内卖出,515510,2021-01-21
73,1.3803,1.3803,1.04%,场内买入,场内卖出,515510,2021-01-20
74,1.3661,1.3661,-0.54%,场内买入,场内卖出,515510,2021-01-19
75,1.3735,1.3735,1.84%,场内买入,场内卖出,515510,2021-01-18
76,1.3487,1.3487,-0.46%,场内买入,场内卖出,515510,2021-01-15
78,1.3549,1.3549,-0.65%,场内买入,场内卖出,515510,2021-01-14
79,1.3637,1.3637,-0.61%,场内买入,场内卖出,515510,2021-01-13
80,1.3721,1.3721,1.27%,场内买入,场内卖出,515510,2021-01-12
81,1.3549,1.3549,-1.78%,场内买入,场内卖出,515510,2021-01-11
82,1.3794,1.3794,-0.05%,场内买入,场内卖出,515510,2021-01-08
83,1.3801,1.3801,0.44%,场内买入,场内卖出,515510,2021-01-07
84,1.3741,1.3741,-0.12%,场内买入,场内卖出,515510,2021-01-06
85,1.3758,1.3758,0.81%,场内买入,场内卖出,515510,2021-01-05
86,1.3648,1.3648,2.48%,场内买入,场内卖出,515510,2021-01-04
