,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1105,1.4185,-0.05%,开放申购,开放赎回,003967,2021-04-30
2,1.1110,1.4190,0.09%,开放申购,开放赎回,003967,2021-04-29
3,1.1100,1.4180,0.17%,开放申购,开放赎回,003967,2021-04-28
4,1.1081,1.4161,0.05%,开放申购,开放赎回,003967,2021-04-27
5,1.1076,1.4156,-0.09%,开放申购,开放赎回,003967,2021-04-26
6,1.1086,1.4166,0.19%,开放申购,开放赎回,003967,2021-04-23
7,1.1065,1.4145,0.02%,开放申购,开放赎回,003967,2021-04-22
8,1.1063,1.4143,0.01%,开放申购,开放赎回,003967,2021-04-21
9,1.1062,1.4142,0.03%,开放申购,开放赎回,003967,2021-04-20
10,1.1059,1.4139,0.46%,开放申购,开放赎回,003967,2021-04-19
12,1.1008,1.4088,0.08%,开放申购,开放赎回,003967,2021-04-16
13,1.0999,1.4079,-0.07%,开放申购,开放赎回,003967,2021-04-15
14,1.1007,1.4087,0.09%,开放申购,开放赎回,003967,2021-04-14
15,1.0997,1.4077,0.01%,开放申购,开放赎回,003967,2021-04-13
16,1.0996,1.4076,-0.33%,开放申购,开放赎回,003967,2021-04-12
17,1.1032,1.4112,-0.17%,开放申购,开放赎回,003967,2021-04-09
18,1.1051,1.4131,0.06%,开放申购,开放赎回,003967,2021-04-08
19,1.1044,1.4124,-0.05%,开放申购,开放赎回,003967,2021-04-07
20,1.1050,1.4130,0.03%,开放申购,开放赎回,003967,2021-04-06
21,1.1047,1.4127,0.11%,开放申购,开放赎回,003967,2021-04-02
23,1.1035,1.4115,0.23%,开放申购,开放赎回,003967,2021-04-01
24,1.1010,1.4090,-0.12%,开放申购,开放赎回,003967,2021-03-31
25,1.1023,1.4103,0.29%,开放申购,开放赎回,003967,2021-03-30
26,1.0991,1.4071,0.11%,开放申购,开放赎回,003967,2021-03-29
27,1.0979,1.4059,0.40%,开放申购,开放赎回,003967,2021-03-26
28,1.0935,1.4015,0.05%,开放申购,开放赎回,003967,2021-03-25
29,1.0929,1.4009,-0.40%,开放申购,开放赎回,003967,2021-03-24
30,1.0973,1.4053,-0.27%,开放申购,开放赎回,003967,2021-03-23
31,1.1003,1.4083,0.27%,开放申购,开放赎回,003967,2021-03-22
32,1.0973,1.4053,-0.61%,开放申购,开放赎回,003967,2021-03-19
34,1.1040,1.4120,0.23%,开放申购,开放赎回,003967,2021-03-18
