,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2604,1.2604,-0.89%,开放申购,开放赎回,006255,2021-04-30
2,1.2717,1.2717,-0.01%,开放申购,开放赎回,006255,2021-04-29
3,1.2718,1.2718,0.05%,开放申购,开放赎回,006255,2021-04-28
4,1.2712,1.2712,-0.59%,开放申购,开放赎回,006255,2021-04-27
5,1.2787,1.2787,-0.07%,开放申购,开放赎回,006255,2021-04-26
6,1.2796,1.2796,0.09%,开放申购,开放赎回,006255,2021-04-23
7,1.2784,1.2784,0.19%,开放申购,开放赎回,006255,2021-04-22
8,1.2760,1.2760,-0.56%,开放申购,开放赎回,006255,2021-04-21
9,1.2832,1.2832,-0.12%,开放申购,开放赎回,006255,2021-04-20
10,1.2847,1.2847,0.23%,开放申购,开放赎回,006255,2021-04-19
12,1.2817,1.2817,1.17%,开放申购,开放赎回,006255,2021-04-16
13,1.2669,1.2669,0.13%,开放申购,开放赎回,006255,2021-04-15
14,1.2652,1.2652,0.68%,开放申购,开放赎回,006255,2021-04-14
15,1.2567,1.2567,-0.53%,开放申购,开放赎回,006255,2021-04-13
16,1.2634,1.2634,-1.60%,开放申购,开放赎回,006255,2021-04-12
17,1.2840,1.2840,-0.09%,开放申购,开放赎回,006255,2021-04-09
18,1.2851,1.2851,-0.34%,开放申购,开放赎回,006255,2021-04-08
19,1.2895,1.2895,0.77%,开放申购,开放赎回,006255,2021-04-07
20,1.2797,1.2797,0.54%,开放申购,开放赎回,006255,2021-04-06
21,1.2728,1.2728,-0.59%,开放申购,开放赎回,006255,2021-04-02
23,1.2803,1.2803,0.84%,开放申购,开放赎回,006255,2021-04-01
24,1.2696,1.2696,0.32%,开放申购,开放赎回,006255,2021-03-31
25,1.2656,1.2656,-0.24%,开放申购,开放赎回,006255,2021-03-30
26,1.2687,1.2687,0.54%,开放申购,开放赎回,006255,2021-03-29
27,1.2619,1.2619,0.73%,开放申购,开放赎回,006255,2021-03-26
28,1.2527,1.2527,-0.02%,开放申购,开放赎回,006255,2021-03-25
29,1.2530,1.2530,-1.58%,开放申购,开放赎回,006255,2021-03-24
30,1.2731,1.2731,-1.03%,开放申购,开放赎回,006255,2021-03-23
31,1.2864,1.2864,1.04%,开放申购,开放赎回,006255,2021-03-22
32,1.2731,1.2731,-0.47%,开放申购,开放赎回,006255,2021-03-19
34,1.2791,1.2791,0.42%,开放申购,开放赎回,006255,2021-03-18
35,1.2738,1.2738,-0.01%,开放申购,开放赎回,006255,2021-03-17
36,1.2739,1.2739,0.17%,开放申购,开放赎回,006255,2021-03-16
37,1.2717,1.2717,-0.42%,开放申购,开放赎回,006255,2021-03-15
