,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.5429,1.5429,1.97%,场内买入,场内卖出,159992,2021-04-30
2,1.5131,1.5131,-0.33%,场内买入,场内卖出,159992,2021-04-29
3,1.5181,1.5181,2.51%,场内买入,场内卖出,159992,2021-04-28
4,1.4810,1.4810,2.56%,场内买入,场内卖出,159992,2021-04-27
5,1.4440,1.4440,0.12%,场内买入,场内卖出,159992,2021-04-26
6,1.4423,1.4423,1.66%,场内买入,场内卖出,159992,2021-04-23
7,1.4188,1.4188,0.23%,场内买入,场内卖出,159992,2021-04-22
8,1.4155,1.4155,2.02%,场内买入,场内卖出,159992,2021-04-21
9,1.3875,1.3875,0.43%,场内买入,场内卖出,159992,2021-04-20
10,1.3815,1.3815,2.95%,场内买入,场内卖出,159992,2021-04-19
12,1.3419,1.3419,-0.42%,场内买入,场内卖出,159992,2021-04-16
13,1.3475,1.3475,-0.02%,场内买入,场内卖出,159992,2021-04-15
14,1.3478,1.3478,0.24%,场内买入,场内卖出,159992,2021-04-14
15,1.3446,1.3446,0.89%,场内买入,场内卖出,159992,2021-04-13
16,1.3328,1.3328,-2.48%,场内买入,场内卖出,159992,2021-04-12
17,1.3667,1.3667,-1.98%,场内买入,场内卖出,159992,2021-04-09
18,1.3943,1.3943,1.68%,场内买入,场内卖出,159992,2021-04-08
19,1.3713,1.3713,-0.11%,场内买入,场内卖出,159992,2021-04-07
20,1.3728,1.3728,-1.12%,场内买入,场内卖出,159992,2021-04-06
21,1.3884,1.3884,0.14%,场内买入,场内卖出,159992,2021-04-02
23,1.3864,1.3864,1.76%,场内买入,场内卖出,159992,2021-04-01
24,1.3624,1.3624,-1.00%,场内买入,场内卖出,159992,2021-03-31
25,1.3761,1.3761,1.75%,场内买入,场内卖出,159992,2021-03-30
26,1.3524,1.3524,0.13%,场内买入,场内卖出,159992,2021-03-29
27,1.3506,1.3506,3.41%,场内买入,场内卖出,159992,2021-03-26
28,1.3061,1.3061,0.67%,场内买入,场内卖出,159992,2021-03-25
29,1.2974,1.2974,-0.84%,场内买入,场内卖出,159992,2021-03-24
30,1.3084,1.3084,-0.02%,场内买入,场内卖出,159992,2021-03-23
31,1.3087,1.3087,0.96%,场内买入,场内卖出,159992,2021-03-22
32,1.2962,1.2962,-1.77%,场内买入,场内卖出,159992,2021-03-19
34,1.3195,1.3195,2.97%,场内买入,场内卖出,159992,2021-03-18
35,1.2815,1.2815,0.63%,场内买入,场内卖出,159992,2021-03-17
36,1.2735,1.2735,1.30%,场内买入,场内卖出,159992,2021-03-16
37,1.2572,1.2572,-3.78%,场内买入,场内卖出,159992,2021-03-15
38,1.3066,1.3066,0.23%,场内买入,场内卖出,159992,2021-03-12
39,1.3036,1.3036,2.83%,场内买入,场内卖出,159992,2021-03-11
40,1.2677,1.2677,1.87%,场内买入,场内卖出,159992,2021-03-10
41,1.2444,1.2444,-2.90%,场内买入,场内卖出,159992,2021-03-09
42,1.2816,1.2816,-5.49%,场内买入,场内卖出,159992,2021-03-08
43,1.3560,1.3560,-0.06%,场内买入,场内卖出,159992,2021-03-05
45,1.3568,1.3568,-3.70%,场内买入,场内卖出,159992,2021-03-04
46,1.4089,1.4089,1.78%,场内买入,场内卖出,159992,2021-03-03
47,1.3842,1.3842,-2.25%,场内买入,场内卖出,159992,2021-03-02
48,1.4160,1.4160,2.16%,场内买入,场内卖出,159992,2021-03-01
49,1.3861,1.3861,-0.82%,场内买入,场内卖出,159992,2021-02-26
50,1.3976,1.3976,-0.51%,场内买入,场内卖出,159992,2021-02-25
51,1.4047,1.4047,-3.36%,场内买入,场内卖出,159992,2021-02-24
52,1.4536,1.4536,0.46%,场内买入,场内卖出,159992,2021-02-23
53,1.4470,1.4470,-4.57%,场内买入,场内卖出,159992,2021-02-22
54,1.5163,1.5163,-0.59%,场内买入,场内卖出,159992,2021-02-19
56,1.5253,1.5253,-4.50%,场内买入,场内卖出,159992,2021-02-18
57,1.5972,1.5972,2.93%,场内买入,场内卖出,159992,2021-02-10
58,1.5517,1.5517,1.64%,场内买入,场内卖出,159992,2021-02-09
59,1.5266,1.5266,1.66%,场内买入,场内卖出,159992,2021-02-08
60,1.5017,1.5017,1.96%,场内买入,场内卖出,159992,2021-02-05
61,1.4728,1.4728,-1.46%,场内买入,场内卖出,159992,2021-02-04
62,1.4946,1.4946,1.59%,场内买入,场内卖出,159992,2021-02-03
63,1.4712,1.4712,1.48%,场内买入,场内卖出,159992,2021-02-02
64,1.4498,1.4498,2.71%,场内买入,场内卖出,159992,2021-02-01
65,1.4116,1.4116,-0.77%,场内买入,场内卖出,159992,2021-01-29
67,1.4225,1.4225,-2.72%,场内买入,场内卖出,159992,2021-01-28
68,1.4622,1.4622,-1.24%,场内买入,场内卖出,159992,2021-01-27
69,1.4805,1.4805,-2.89%,场内买入,场内卖出,159992,2021-01-26
70,1.5245,1.5245,1.24%,场内买入,场内卖出,159992,2021-01-25
71,1.5058,1.5058,4.32%,场内买入,场内卖出,159992,2021-01-22
72,1.4434,1.4434,2.02%,场内买入,场内卖出,159992,2021-01-21
73,1.4148,1.4148,3.87%,场内买入,场内卖出,159992,2021-01-20
74,1.3621,1.3621,-1.52%,场内买入,场内卖出,159992,2021-01-19
75,1.3831,1.3831,0.52%,场内买入,场内卖出,159992,2021-01-18
76,1.3760,1.3760,0.24%,场内买入,场内卖出,159992,2021-01-15
78,1.3727,1.3727,-1.63%,场内买入,场内卖出,159992,2021-01-14
79,1.3955,1.3955,-2.19%,场内买入,场内卖出,159992,2021-01-13
80,1.4267,1.4267,1.49%,场内买入,场内卖出,159992,2021-01-12
81,1.4057,1.4057,-1.80%,场内买入,场内卖出,159992,2021-01-11
82,1.4314,1.4314,0.27%,场内买入,场内卖出,159992,2021-01-08
83,1.4275,1.4275,-0.26%,场内买入,场内卖出,159992,2021-01-07
