,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,7.2370,8.6370,0.85%,开放申购,开放赎回,288002,2021-04-30
2,7.1760,8.5760,0.97%,开放申购,开放赎回,288002,2021-04-29
3,7.1070,8.5070,1.86%,开放申购,开放赎回,288002,2021-04-28
4,6.9770,8.3770,0.62%,开放申购,开放赎回,288002,2021-04-27
5,6.9340,8.3340,-0.14%,开放申购,开放赎回,288002,2021-04-26
6,6.9440,8.3440,0.43%,开放申购,开放赎回,288002,2021-04-23
7,6.9140,8.3140,0.51%,开放申购,开放赎回,288002,2021-04-22
8,6.8790,8.2790,0.28%,开放申购,开放赎回,288002,2021-04-21
9,6.8600,8.2600,-0.25%,开放申购,开放赎回,288002,2021-04-20
10,6.8770,8.2770,2.60%,开放申购,开放赎回,288002,2021-04-19
12,6.7030,8.1030,0.74%,开放申购,开放赎回,288002,2021-04-16
13,6.6540,8.0540,-0.34%,开放申购,开放赎回,288002,2021-04-15
14,6.6770,8.0770,1.77%,开放申购,开放赎回,288002,2021-04-14
15,6.5610,7.9610,-0.71%,开放申购,开放赎回,288002,2021-04-13
16,6.6080,8.0080,-2.03%,开放申购,开放赎回,288002,2021-04-12
17,6.7450,8.1450,-0.97%,开放申购,开放赎回,288002,2021-04-09
18,6.8110,8.2110,0.22%,开放申购,开放赎回,288002,2021-04-08
19,6.7960,8.1960,-0.01%,开放申购,开放赎回,288002,2021-04-07
20,6.7970,8.1970,0.34%,开放申购,开放赎回,288002,2021-04-06
21,6.7740,8.1740,0.89%,开放申购,开放赎回,288002,2021-04-02
23,6.7140,8.1140,1.08%,开放申购,开放赎回,288002,2021-04-01
24,6.6420,8.0420,-0.52%,开放申购,开放赎回,288002,2021-03-31
25,6.6770,8.0770,0.72%,开放申购,开放赎回,288002,2021-03-30
26,6.6290,8.0290,0.21%,开放申购,开放赎回,288002,2021-03-29
27,6.6150,8.0150,2.80%,开放申购,开放赎回,288002,2021-03-26
28,6.4350,7.8350,0.52%,开放申购,开放赎回,288002,2021-03-25
29,6.4020,7.8020,-2.36%,开放申购,开放赎回,288002,2021-03-24
30,6.5570,7.9570,-1.37%,开放申购,开放赎回,288002,2021-03-23
