,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.3382,2.3382,-0.42%,开放申购,开放赎回,006364,2021-04-30
2,2.3480,2.3480,0.51%,开放申购,开放赎回,006364,2021-04-29
3,2.3362,2.3362,0.97%,开放申购,开放赎回,006364,2021-04-28
4,2.3137,2.3137,0.34%,开放申购,开放赎回,006364,2021-04-27
5,2.3058,2.3058,-1.25%,开放申购,开放赎回,006364,2021-04-26
6,2.3351,2.3351,0.69%,开放申购,开放赎回,006364,2021-04-23
7,2.3192,2.3192,0.29%,开放申购,开放赎回,006364,2021-04-22
8,2.3125,2.3125,-0.31%,开放申购,开放赎回,006364,2021-04-21
9,2.3196,2.3196,0.58%,开放申购,开放赎回,006364,2021-04-20
10,2.3063,2.3063,1.34%,开放申购,开放赎回,006364,2021-04-19
12,2.2757,2.2757,0.07%,开放申购,开放赎回,006364,2021-04-16
13,2.2741,2.2741,-0.12%,开放申购,开放赎回,006364,2021-04-15
14,2.2768,2.2768,0.75%,开放申购,开放赎回,006364,2021-04-14
15,2.2599,2.2599,-0.19%,开放申购,开放赎回,006364,2021-04-13
16,2.2642,2.2642,-1.48%,开放申购,开放赎回,006364,2021-04-12
17,2.2983,2.2983,-0.85%,开放申购,开放赎回,006364,2021-04-09
18,2.3179,2.3179,0.39%,开放申购,开放赎回,006364,2021-04-08
19,2.3090,2.3090,-0.05%,开放申购,开放赎回,006364,2021-04-07
20,2.3102,2.3102,-0.29%,开放申购,开放赎回,006364,2021-04-06
21,2.3169,2.3169,0.34%,开放申购,开放赎回,006364,2021-04-02
23,2.3090,2.3090,1.33%,开放申购,开放赎回,006364,2021-04-01
24,2.2787,2.2787,-0.29%,开放申购,开放赎回,006364,2021-03-31
25,2.2853,2.2853,1.37%,开放申购,开放赎回,006364,2021-03-30
26,2.2545,2.2545,0.15%,开放申购,开放赎回,006364,2021-03-29
27,2.2512,2.2512,0.87%,开放申购,开放赎回,006364,2021-03-26
28,2.2318,2.2318,0.06%,开放申购,开放赎回,006364,2021-03-25
29,2.2304,2.2304,-1.44%,开放申购,开放赎回,006364,2021-03-24
30,2.2631,2.2631,-1.03%,开放申购,开放赎回,006364,2021-03-23
31,2.2866,2.2866,0.25%,开放申购,开放赎回,006364,2021-03-22
32,2.2810,2.2810,-1.33%,开放申购,开放赎回,006364,2021-03-19
34,2.3117,2.3117,0.60%,开放申购,开放赎回,006364,2021-03-18
35,2.2978,2.2978,0.81%,开放申购,开放赎回,006364,2021-03-17
36,2.2794,2.2794,1.26%,开放申购,开放赎回,006364,2021-03-16
37,2.2510,2.2510,-1.62%,开放申购,开放赎回,006364,2021-03-15
38,2.2881,2.2881,-0.07%,开放申购,开放赎回,006364,2021-03-12
39,2.2897,2.2897,1.83%,开放申购,开放赎回,006364,2021-03-11
40,2.2486,2.2486,1.05%,开放申购,开放赎回,006364,2021-03-10
41,2.2253,2.2253,-1.18%,开放申购,开放赎回,006364,2021-03-09
42,2.2518,2.2518,-3.75%,开放申购,开放赎回,006364,2021-03-08
43,2.3396,2.3396,-0.60%,开放申购,开放赎回,006364,2021-03-05
45,2.3537,2.3537,-3.19%,开放申购,开放赎回,006364,2021-03-04
46,2.4312,2.4312,1.18%,开放申购,开放赎回,006364,2021-03-03
47,2.4029,2.4029,-1.24%,开放申购,开放赎回,006364,2021-03-02
48,2.4330,2.4330,2.41%,开放申购,开放赎回,006364,2021-03-01
49,2.3757,2.3757,-3.68%,开放申购,开放赎回,006364,2021-02-26
50,2.4665,2.4665,-0.04%,开放申购,开放赎回,006364,2021-02-25
51,2.4675,2.4675,-3.64%,开放申购,开放赎回,006364,2021-02-24
52,2.5607,2.5607,-1.34%,开放申购,开放赎回,006364,2021-02-23
53,2.5956,2.5956,-3.90%,开放申购,开放赎回,006364,2021-02-22
54,2.7010,2.7010,-0.65%,开放申购,开放赎回,006364,2021-02-19
56,2.7186,2.7186,-0.55%,开放申购,开放赎回,006364,2021-02-18
57,2.7337,2.7337,2.07%,开放申购,开放赎回,006364,2021-02-10
58,2.6782,2.6782,1.87%,开放申购,开放赎回,006364,2021-02-09
59,2.6291,2.6291,1.85%,开放申购,开放赎回,006364,2021-02-08
60,2.5814,2.5814,0.03%,开放申购,开放赎回,006364,2021-02-05
61,2.5805,2.5805,-1.84%,开放申购,开放赎回,006364,2021-02-04
62,2.6290,2.6290,1.51%,开放申购,开放赎回,006364,2021-02-03
63,2.5898,2.5898,3.32%,开放申购,开放赎回,006364,2021-02-02
