,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0548,1.0548,-1.05%,暂停申购,暂停赎回,010105,2021-04-30
2,1.0660,1.0660,0.57%,暂停申购,暂停赎回,010105,2021-04-29
3,1.0600,1.0600,0.10%,开放申购,开放赎回,010105,2021-04-28
4,1.0589,1.0589,0.97%,开放申购,开放赎回,010105,2021-04-27
5,1.0487,1.0487,-0.67%,开放申购,开放赎回,010105,2021-04-26
6,1.0558,1.0558,1.62%,开放申购,开放赎回,010105,2021-04-23
7,1.0390,1.0390,0.19%,开放申购,开放赎回,010105,2021-04-22
8,1.0370,1.0370,0.04%,开放申购,开放赎回,010105,2021-04-21
9,1.0366,1.0366,0.06%,开放申购,开放赎回,010105,2021-04-20
10,1.0360,1.0360,1.88%,开放申购,开放赎回,010105,2021-04-19
12,1.0169,1.0169,0.89%,开放申购,开放赎回,010105,2021-04-16
13,1.0079,1.0079,-0.64%,开放申购,开放赎回,010105,2021-04-15
14,1.0144,1.0144,1.19%,开放申购,开放赎回,010105,2021-04-14
15,1.0025,1.0025,0.15%,开放申购,开放赎回,010105,2021-04-13
16,1.0010,1.0010,-1.27%,开放申购,开放赎回,010105,2021-04-12
17,1.0139,1.0139,-1.46%,开放申购,开放赎回,010105,2021-04-09
18,1.0289,1.0289,0.54%,开放申购,开放赎回,010105,2021-04-08
19,1.0234,1.0234,-2.01%,开放申购,开放赎回,010105,2021-04-07
20,1.0444,1.0444,-0.11%,暂停申购,暂停赎回,010105,2021-04-06
21,1.0455,1.0455,0.99%,暂停申购,暂停赎回,010105,2021-04-02
23,1.0353,1.0353,2.47%,开放申购,开放赎回,010105,2021-04-01
24,1.0103,1.0103,-1.21%,开放申购,开放赎回,010105,2021-03-31
25,1.0227,1.0227,1.12%,开放申购,开放赎回,010105,2021-03-30
26,1.0114,1.0114,0.23%,开放申购,开放赎回,010105,2021-03-29
27,1.0091,1.0091,2.55%,开放申购,开放赎回,010105,2021-03-26
28,0.9840,0.9840,0.01%,开放申购,开放赎回,010105,2021-03-25
29,0.9839,0.9839,-1.28%,开放申购,开放赎回,010105,2021-03-24
30,0.9967,0.9967,-1.23%,开放申购,开放赎回,010105,2021-03-23
31,1.0091,1.0091,0.76%,开放申购,开放赎回,010105,2021-03-22
32,1.0015,1.0015,-2.51%,开放申购,开放赎回,010105,2021-03-19
34,1.0273,1.0273,1.50%,开放申购,开放赎回,010105,2021-03-18
35,1.0121,1.0121,0.75%,开放申购,开放赎回,010105,2021-03-17
36,1.0046,1.0046,2.08%,开放申购,开放赎回,010105,2021-03-16
37,0.9841,0.9841,-2.41%,开放申购,开放赎回,010105,2021-03-15
38,1.0084,1.0084,-0.40%,开放申购,开放赎回,010105,2021-03-12
39,1.0124,1.0124,2.02%,开放申购,开放赎回,010105,2021-03-11
40,0.9924,0.9924,1.35%,开放申购,开放赎回,010105,2021-03-10
41,0.9792,0.9792,-1.65%,开放申购,开放赎回,010105,2021-03-09
42,0.9956,0.9956,-3.45%,开放申购,开放赎回,010105,2021-03-08
43,1.0312,1.0312,-0.46%,开放申购,开放赎回,010105,2021-03-05
45,1.0360,1.0360,-3.44%,开放申购,开放赎回,010105,2021-03-04
46,1.0729,1.0729,1.59%,开放申购,开放赎回,010105,2021-03-03
47,1.0561,1.0561,-1.35%,开放申购,开放赎回,010105,2021-03-02
48,1.0705,1.0705,1.91%,开放申购,开放赎回,010105,2021-03-01
49,1.0504,1.0504,-2.41%,开放申购,开放赎回,010105,2021-02-26
50,1.0763,1.0763,0.61%,开放申购,开放赎回,010105,2021-02-25
