,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9108,0.9108,2.27%,开放申购,开放赎回,011102,2021-04-30
2,0.8906,0.8906,-0.32%,开放申购,开放赎回,011102,2021-04-29
3,0.8935,0.8935,1.57%,开放申购,开放赎回,011102,2021-04-28
4,0.8797,0.8797,-0.17%,开放申购,开放赎回,011102,2021-04-27
5,0.8812,0.8812,-0.43%,开放申购,开放赎回,011102,2021-04-26
6,0.8850,0.8850,0.90%,开放申购,开放赎回,011102,2021-04-23
7,0.8771,0.8771,0.26%,开放申购,开放赎回,011102,2021-04-22
8,0.8748,0.8748,-0.11%,开放申购,开放赎回,011102,2021-04-21
9,0.8758,0.8758,1.18%,开放申购,开放赎回,011102,2021-04-20
10,0.8656,0.8656,3.16%,开放申购,开放赎回,011102,2021-04-19
12,0.8391,0.8391,-0.42%,开放申购,开放赎回,011102,2021-04-16
13,0.8426,0.8426,0.61%,开放申购,开放赎回,011102,2021-04-15
14,0.8375,0.8375,1.40%,开放申购,开放赎回,011102,2021-04-14
15,0.8259,0.8259,-0.58%,开放申购,开放赎回,011102,2021-04-13
16,0.8307,0.8307,-2.57%,开放申购,开放赎回,011102,2021-04-12
17,0.8526,0.8526,-1.59%,开放申购,开放赎回,011102,2021-04-09
18,0.8664,0.8664,-0.80%,开放申购,开放赎回,011102,2021-04-08
19,0.8734,0.8734,-1.68%,开放申购,开放赎回,011102,2021-04-07
20,0.8883,0.8883,2.13%,开放申购,开放赎回,011102,2021-04-06
21,0.8698,0.8698,-0.23%,开放申购,开放赎回,011102,2021-04-02
23,0.8718,0.8718,0.90%,开放申购,开放赎回,011102,2021-04-01
24,0.8640,0.8640,-0.61%,开放申购,开放赎回,011102,2021-03-31
25,0.8693,0.8693,2.95%,开放申购,开放赎回,011102,2021-03-30
26,0.8444,0.8444,-0.81%,开放申购,开放赎回,011102,2021-03-29
27,0.8513,0.8513,3.45%,开放申购,开放赎回,011102,2021-03-26
28,0.8229,0.8229,-0.13%,开放申购,开放赎回,011102,2021-03-25
29,0.8240,0.8240,-2.07%,开放申购,开放赎回,011102,2021-03-24
30,0.8414,0.8414,-1.50%,开放申购,开放赎回,011102,2021-03-23
31,0.8542,0.8542,2.15%,开放申购,开放赎回,011102,2021-03-22
32,0.8362,0.8362,-2.42%,开放申购,开放赎回,011102,2021-03-19
34,0.8569,0.8569,1.58%,开放申购,开放赎回,011102,2021-03-18
35,0.8436,0.8436,0.37%,开放申购,开放赎回,011102,2021-03-17
36,0.8405,0.8405,0.63%,开放申购,开放赎回,011102,2021-03-16
37,0.8352,0.8352,-3.66%,开放申购,开放赎回,011102,2021-03-15
38,0.8669,0.8669,1.72%,开放申购,开放赎回,011102,2021-03-12
39,0.8522,0.8522,3.56%,开放申购,开放赎回,011102,2021-03-11
40,0.8229,0.8229,0.77%,开放申购,开放赎回,011102,2021-03-10
41,0.8166,0.8166,-3.19%,开放申购,开放赎回,011102,2021-03-09
42,0.8435,0.8435,-5.15%,开放申购,开放赎回,011102,2021-03-08
43,0.8893,0.8893,0.29%,开放申购,开放赎回,011102,2021-03-05
45,0.8867,0.8867,-5.90%,开放申购,开放赎回,011102,2021-03-04
46,0.9423,0.9423,-0.55%,开放申购,开放赎回,011102,2021-03-03
47,0.9475,0.9475,-0.85%,开放申购,开放赎回,011102,2021-03-02
48,0.9556,0.9556,2.40%,开放申购,开放赎回,011102,2021-03-01
49,0.9332,0.9332,-0.62%,开放申购,开放赎回,011102,2021-02-26
50,0.9390,0.9390,-0.41%,开放申购,开放赎回,011102,2021-02-25
51,0.9429,0.9429,,开放申购,开放赎回,011102,2021-02-24
52,1.0100,1.0100,,封闭期,封闭期,011102,2021-02-19
53,1.0261,1.0261,,封闭期,封闭期,011102,2021-02-10
54,0.9946,0.9946,,封闭期,封闭期,011102,2021-02-05
56,0.9990,0.9990,-0.10%,封闭期,封闭期,011102,2021-01-29
57,1.0000,1.0000,,封闭期,封闭期,011102,2021-01-28
