,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0274,1.0274,0.01%,开放申购,开放赎回,485018,2021-03-23
2,1.0273,1.0273,0.03%,开放申购,开放赎回,485018,2021-03-22
3,1.0270,1.0270,0.00%,开放申购,开放赎回,485018,2021-03-19
4,1.0270,1.0270,0.01%,开放申购,开放赎回,485018,2021-03-18
5,1.0269,1.0269,0.01%,开放申购,开放赎回,485018,2021-03-17
6,1.0268,1.0268,0.01%,开放申购,开放赎回,485018,2021-03-16
7,1.0267,1.0267,0.02%,开放申购,开放赎回,485018,2021-03-15
8,1.0265,1.0265,,开放申购,开放赎回,485018,2021-03-12
9,1.0234,1.0234,-0.02%,开放申购,开放赎回,485018,2021-01-19
10,1.0236,1.0236,0.00%,开放申购,开放赎回,485018,2021-01-18
12,1.0236,1.0236,0.01%,开放申购,开放赎回,485018,2021-01-15
13,1.0235,1.0235,0.01%,开放申购,开放赎回,485018,2021-01-14
14,1.0234,1.0234,0.00%,开放申购,开放赎回,485018,2021-01-13
15,1.0234,1.0234,0.02%,开放申购,开放赎回,485018,2021-01-12
16,1.0232,1.0232,0.02%,开放申购,开放赎回,485018,2021-01-11
17,1.0230,1.0230,0.01%,开放申购,开放赎回,485018,2021-01-08
18,1.0229,1.0229,0.03%,开放申购,开放赎回,485018,2021-01-07
19,1.0226,1.0226,0.02%,开放申购,开放赎回,485018,2021-01-06
20,1.0224,1.0224,0.01%,开放申购,开放赎回,485018,2021-01-05
21,1.0223,1.0223,0.04%,开放申购,开放赎回,485018,2021-01-04
