,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0200,1.0200,,暂停申购,暂停赎回,009544,2021-04-30
2,1.0191,1.0191,,暂停申购,暂停赎回,009544,2021-04-23
3,1.0185,1.0185,,暂停申购,暂停赎回,009544,2021-04-16
4,1.0178,1.0178,,暂停申购,暂停赎回,009544,2021-04-09
5,1.0173,1.0173,,暂停申购,暂停赎回,009544,2021-04-02
6,1.0167,1.0167,,暂停申购,暂停赎回,009544,2021-03-26
7,1.0161,1.0161,,暂停申购,暂停赎回,009544,2021-03-19
8,1.0155,1.0155,,暂停申购,暂停赎回,009544,2021-03-12
9,1.0148,1.0148,,暂停申购,暂停赎回,009544,2021-03-05
10,1.0143,1.0143,,暂停申购,暂停赎回,009544,2021-02-26
12,1.0138,1.0138,,暂停申购,暂停赎回,009544,2021-02-19
13,1.0132,1.0132,,暂停申购,暂停赎回,009544,2021-02-10
14,1.0128,1.0128,,暂停申购,暂停赎回,009544,2021-02-05
15,1.0126,1.0126,,暂停申购,暂停赎回,009544,2021-01-29
16,1.0123,1.0123,,暂停申购,暂停赎回,009544,2021-01-22
17,1.0118,1.0118,,暂停申购,暂停赎回,009544,2021-01-15
18,1.0112,1.0112,,暂停申购,暂停赎回,009544,2021-01-08
