,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,4.1450,1.6630,-1.05%,场内买入,场内卖出,510110,2021-04-30
2,4.1890,1.6810,1.65%,场内买入,场内卖出,510110,2021-04-29
3,4.1210,1.6540,-0.07%,场内买入,场内卖出,510110,2021-04-28
4,4.1240,1.6550,-0.02%,场内买入,场内卖出,510110,2021-04-27
5,4.1250,1.6550,-1.27%,场内买入,场内卖出,510110,2021-04-26
6,4.1780,1.6770,0.31%,场内买入,场内卖出,510110,2021-04-23
7,4.1650,1.6710,-0.36%,场内买入,场内卖出,510110,2021-04-22
8,4.1800,1.6770,0.10%,场内买入,场内卖出,510110,2021-04-21
9,4.1760,1.6760,0.00%,场内买入,场内卖出,510110,2021-04-20
10,4.1760,1.6760,1.48%,场内买入,场内卖出,510110,2021-04-19
12,4.1150,1.6510,0.24%,场内买入,场内卖出,510110,2021-04-16
13,4.1050,1.6470,-0.58%,场内买入,场内卖出,510110,2021-04-15
14,4.1290,1.6570,-0.12%,场内买入,场内卖出,510110,2021-04-14
15,4.1340,1.6590,-0.41%,场内买入,场内卖出,510110,2021-04-13
16,4.1510,1.6660,-0.79%,场内买入,场内卖出,510110,2021-04-12
17,4.1840,1.6790,-1.04%,场内买入,场内卖出,510110,2021-04-09
18,4.2280,1.6970,0.07%,场内买入,场内卖出,510110,2021-04-08
19,4.2250,1.6960,-0.49%,场内买入,场内卖出,510110,2021-04-07
20,4.2460,1.7040,0.33%,场内买入,场内卖出,510110,2021-04-06
21,4.2320,1.6980,-0.42%,场内买入,场内卖出,510110,2021-04-02
23,4.2500,1.7060,0.28%,场内买入,场内卖出,510110,2021-04-01
24,4.2380,1.7010,-0.47%,场内买入,场内卖出,510110,2021-03-31
25,4.2580,1.7090,0.80%,场内买入,场内卖出,510110,2021-03-30
26,4.2240,1.6950,0.12%,场内买入,场内卖出,510110,2021-03-29
27,4.2190,1.6930,1.22%,场内买入,场内卖出,510110,2021-03-26
28,4.1680,1.6730,-0.31%,场内买入,场内卖出,510110,2021-03-25
29,4.1810,1.6780,-1.69%,场内买入,场内卖出,510110,2021-03-24
30,4.2530,1.7070,-0.56%,场内买入,场内卖出,510110,2021-03-23
31,4.2770,1.7160,1.06%,场内买入,场内卖出,510110,2021-03-22
32,4.2320,1.6980,-2.29%,场内买入,场内卖出,510110,2021-03-19
34,4.3310,1.7380,-0.21%,场内买入,场内卖出,510110,2021-03-18
35,4.3400,1.7420,-1.34%,场内买入,场内卖出,510110,2021-03-17
36,4.3990,1.7650,0.59%,场内买入,场内卖出,510110,2021-03-16
37,4.3730,1.7550,-0.57%,场内买入,场内卖出,510110,2021-03-15
38,4.3980,1.7650,0.27%,场内买入,场内卖出,510110,2021-03-12
39,4.3860,1.7600,2.96%,场内买入,场内卖出,510110,2021-03-11
40,4.2600,1.7100,-0.40%,场内买入,场内卖出,510110,2021-03-10
41,4.2770,1.7160,-1.43%,场内买入,场内卖出,510110,2021-03-09
42,4.3390,1.7410,-1.54%,场内买入,场内卖出,510110,2021-03-08
43,4.4070,1.7690,-1.14%,场内买入,场内卖出,510110,2021-03-05
45,4.4580,1.7890,-1.81%,场内买入,场内卖出,510110,2021-03-04
46,4.5400,1.8220,3.11%,场内买入,场内卖出,510110,2021-03-03
47,4.4030,1.7670,-1.19%,场内买入,场内卖出,510110,2021-03-02
48,4.4560,1.7880,0.18%,场内买入,场内卖出,510110,2021-03-01
49,4.4480,1.7850,-2.73%,场内买入,场内卖出,510110,2021-02-26
50,4.5730,1.8350,1.89%,场内买入,场内卖出,510110,2021-02-25
51,4.4880,1.8010,-1.97%,场内买入,场内卖出,510110,2021-02-24
52,4.5780,1.8370,0.46%,场内买入,场内卖出,510110,2021-02-23
53,4.5570,1.8290,-0.48%,场内买入,场内卖出,510110,2021-02-22
54,4.5790,1.8380,0.44%,场内买入,场内卖出,510110,2021-02-19
56,4.5590,1.8300,2.68%,场内买入,场内卖出,510110,2021-02-18
57,4.4400,1.7820,0.70%,场内买入,场内卖出,510110,2021-02-10
58,4.4090,1.7690,1.01%,场内买入,场内卖出,510110,2021-02-09
59,4.3650,1.7520,0.41%,场内买入,场内卖出,510110,2021-02-08
60,4.3470,1.7440,1.07%,场内买入,场内卖出,510110,2021-02-05
61,4.3010,1.7260,0.05%,场内买入,场内卖出,510110,2021-02-04
62,4.2990,1.7250,0.00%,场内买入,场内卖出,510110,2021-02-03
63,4.2990,1.7250,-0.32%,场内买入,场内卖出,510110,2021-02-02
64,4.3130,1.7310,0.79%,场内买入,场内卖出,510110,2021-02-01
65,4.2790,1.7170,-1.09%,场内买入,场内卖出,510110,2021-01-29
67,4.3260,1.7360,-1.99%,场内买入,场内卖出,510110,2021-01-28
68,4.4140,1.7710,0.91%,场内买入,场内卖出,510110,2021-01-27
69,4.3740,1.7550,-1.51%,场内买入,场内卖出,510110,2021-01-26
70,4.4410,1.7820,0.36%,场内买入,场内卖出,510110,2021-01-25
71,4.4250,1.7760,-1.05%,场内买入,场内卖出,510110,2021-01-22
72,4.4720,1.7950,0.72%,场内买入,场内卖出,510110,2021-01-21
73,4.4400,1.7820,-0.31%,场内买入,场内卖出,510110,2021-01-20
74,4.4540,1.7870,-0.20%,场内买入,场内卖出,510110,2021-01-19
75,4.4630,1.7910,0.93%,场内买入,场内卖出,510110,2021-01-18
76,4.4220,1.7750,1.52%,场内买入,场内卖出,510110,2021-01-15
78,4.3560,1.7480,-1.34%,场内买入,场内卖出,510110,2021-01-14
79,4.4150,1.7720,-0.52%,场内买入,场内卖出,510110,2021-01-13
80,4.4380,1.7810,2.95%,场内买入,场内卖出,510110,2021-01-12
81,4.3110,1.7300,-1.37%,场内买入,场内卖出,510110,2021-01-11
82,4.3710,1.7540,0.21%,场内买入,场内卖出,510110,2021-01-08
83,4.3620,1.7510,1.51%,场内买入,场内卖出,510110,2021-01-07
84,4.2970,1.7240,1.82%,场内买入,场内卖出,510110,2021-01-06
85,4.2200,1.6940,-0.54%,场内买入,场内卖出,510110,2021-01-05
86,4.2430,1.7030,-0.21%,场内买入,场内卖出,510110,2021-01-04
