,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9406,0.9406,-0.16%,限制大额申购,开放赎回,006638,2021-04-30
2,0.9421,0.9421,0.52%,限制大额申购,开放赎回,006638,2021-04-29
3,0.9372,0.9372,-0.09%,限制大额申购,开放赎回,006638,2021-04-28
4,0.9380,0.9380,-0.32%,限制大额申购,开放赎回,006638,2021-04-27
5,0.9410,0.9410,-0.35%,限制大额申购,开放赎回,006638,2021-04-26
6,0.9443,0.9443,-0.35%,限制大额申购,开放赎回,006638,2021-04-23
7,0.9476,0.9476,-0.12%,限制大额申购,开放赎回,006638,2021-04-22
8,0.9487,0.9487,0.08%,限制大额申购,开放赎回,006638,2021-04-21
9,0.9479,0.9479,0.01%,限制大额申购,开放赎回,006638,2021-04-20
10,0.9478,0.9478,0.15%,限制大额申购,开放赎回,006638,2021-04-19
12,0.9464,0.9464,0.10%,限制大额申购,开放赎回,006638,2021-04-16
13,0.9455,0.9455,-0.10%,限制大额申购,开放赎回,006638,2021-04-15
14,0.9464,0.9464,-0.03%,限制大额申购,开放赎回,006638,2021-04-14
15,0.9467,0.9467,-0.15%,限制大额申购,开放赎回,006638,2021-04-13
16,0.9481,0.9481,-0.08%,限制大额申购,开放赎回,006638,2021-04-12
17,0.9489,0.9489,-0.16%,限制大额申购,开放赎回,006638,2021-04-09
18,0.9504,0.9504,0.09%,限制大额申购,开放赎回,006638,2021-04-08
19,0.9495,0.9495,0.01%,限制大额申购,开放赎回,006638,2021-04-07
20,0.9494,0.9494,-0.13%,限制大额申购,开放赎回,006638,2021-04-06
21,0.9506,0.9506,0.00%,限制大额申购,开放赎回,006638,2021-04-02
23,0.9506,0.9506,0.12%,限制大额申购,开放赎回,006638,2021-04-01
24,0.9495,0.9495,0.23%,限制大额申购,开放赎回,006638,2021-03-31
25,0.9473,0.9473,0.02%,限制大额申购,开放赎回,006638,2021-03-30
26,0.9471,0.9471,0.01%,限制大额申购,开放赎回,006638,2021-03-29
27,0.9470,0.9470,0.18%,限制大额申购,开放赎回,006638,2021-03-26
28,0.9453,0.9453,-0.26%,限制大额申购,开放赎回,006638,2021-03-25
29,0.9478,0.9478,-0.21%,限制大额申购,开放赎回,006638,2021-03-24
30,0.9498,0.9498,-0.23%,限制大额申购,开放赎回,006638,2021-03-23
31,0.9520,0.9520,0.40%,限制大额申购,开放赎回,006638,2021-03-22
32,0.9482,0.9482,-0.32%,限制大额申购,开放赎回,006638,2021-03-19
34,0.9512,0.9512,0.03%,限制大额申购,开放赎回,006638,2021-03-18
35,0.9509,0.9509,-0.04%,限制大额申购,开放赎回,006638,2021-03-17
36,0.9513,0.9513,0.03%,限制大额申购,开放赎回,006638,2021-03-16
37,0.9510,0.9510,0.54%,限制大额申购,开放赎回,006638,2021-03-15
38,0.9459,0.9459,0.39%,限制大额申购,开放赎回,006638,2021-03-12
39,0.9422,0.9422,0.79%,限制大额申购,开放赎回,006638,2021-03-11
40,0.9348,0.9348,0.00%,限制大额申购,开放赎回,006638,2021-03-10
41,0.9348,0.9348,-0.57%,限制大额申购,开放赎回,006638,2021-03-09
42,0.9402,0.9402,-0.21%,限制大额申购,开放赎回,006638,2021-03-08
43,0.9422,0.9422,-0.04%,限制大额申购,开放赎回,006638,2021-03-05
45,0.9426,0.9426,0.03%,限制大额申购,开放赎回,006638,2021-03-04
46,0.9423,0.9423,0.81%,限制大额申购,开放赎回,006638,2021-03-03
47,0.9347,0.9347,-0.44%,限制大额申购,开放赎回,006638,2021-03-02
48,0.9388,0.9388,-0.18%,限制大额申购,开放赎回,006638,2021-03-01
49,0.9405,0.9405,-0.55%,限制大额申购,开放赎回,006638,2021-02-26
50,0.9457,0.9457,0.29%,限制大额申购,开放赎回,006638,2021-02-25
51,0.9430,0.9430,-0.67%,限制大额申购,开放赎回,006638,2021-02-24
52,0.9494,0.9494,-0.05%,限制大额申购,开放赎回,006638,2021-02-23
53,0.9499,0.9499,-0.02%,限制大额申购,开放赎回,006638,2021-02-22
54,0.9501,0.9501,0.75%,限制大额申购,开放赎回,006638,2021-02-19
56,0.9430,0.9430,0.00%,限制大额申购,开放赎回,006638,2021-02-18
57,0.9430,0.9430,0.21%,限制大额申购,开放赎回,006638,2021-02-10
58,0.9410,0.9410,0.80%,限制大额申购,开放赎回,006638,2021-02-09
59,0.9335,0.9335,0.32%,限制大额申购,开放赎回,006638,2021-02-08
60,0.9305,0.9305,0.94%,限制大额申购,开放赎回,006638,2021-02-05
61,0.9218,0.9218,-0.76%,限制大额申购,开放赎回,006638,2021-02-04
62,0.9289,0.9289,-0.44%,限制大额申购,开放赎回,006638,2021-02-03
63,0.9330,0.9330,-0.24%,限制大额申购,开放赎回,006638,2021-02-02
64,0.9352,0.9352,-0.21%,限制大额申购,开放赎回,006638,2021-02-01
65,0.9372,0.9372,-0.22%,限制大额申购,开放赎回,006638,2021-01-29
67,0.9393,0.9393,-0.51%,限制大额申购,开放赎回,006638,2021-01-28
68,0.9441,0.9441,0.00%,限制大额申购,开放赎回,006638,2021-01-27
69,0.9441,0.9441,-0.18%,限制大额申购,开放赎回,006638,2021-01-26
70,0.9458,0.9458,-0.19%,限制大额申购,开放赎回,006638,2021-01-25
71,0.9476,0.9476,-0.41%,限制大额申购,开放赎回,006638,2021-01-22
72,0.9515,0.9515,0.05%,限制大额申购,开放赎回,006638,2021-01-21
73,0.9510,0.9510,-0.16%,限制大额申购,开放赎回,006638,2021-01-20
74,0.9525,0.9525,-0.01%,限制大额申购,开放赎回,006638,2021-01-19
75,0.9526,0.9526,0.16%,限制大额申购,开放赎回,006638,2021-01-18
76,0.9511,0.9511,0.38%,限制大额申购,开放赎回,006638,2021-01-15
78,0.9475,0.9475,0.21%,限制大额申购,开放赎回,006638,2021-01-14
79,0.9455,0.9455,-0.07%,限制大额申购,开放赎回,006638,2021-01-13
80,0.9462,0.9462,-0.04%,限制大额申购,开放赎回,006638,2021-01-12
81,0.9466,0.9466,0.11%,限制大额申购,开放赎回,006638,2021-01-11
82,0.9456,0.9456,0.11%,限制大额申购,开放赎回,006638,2021-01-08
83,0.9446,0.9446,-0.14%,限制大额申购,开放赎回,006638,2021-01-07
84,0.9459,0.9459,0.16%,限制大额申购,开放赎回,006638,2021-01-06
85,0.9444,0.9444,-0.16%,限制大额申购,开放赎回,006638,2021-01-05
86,0.9459,0.9459,-0.13%,限制大额申购,开放赎回,006638,2021-01-04
