,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0113,1.0151,,暂停申购,暂停赎回,010639,2021-04-30
2,1.0105,1.0143,,暂停申购,暂停赎回,010639,2021-04-23
3,1.0097,1.0135,,暂停申购,暂停赎回,010639,2021-04-16
4,1.0089,1.0127,,暂停申购,暂停赎回,010639,2021-04-09
5,1.0081,1.0119,,暂停申购,暂停赎回,010639,2021-04-02
6,1.0073,1.0111,,暂停申购,暂停赎回,010639,2021-03-26
7,,,,暂停申购,暂停赎回,010639,2021-03-23
8,1.0103,1.0103,,暂停申购,暂停赎回,010639,2021-03-19
9,1.0095,1.0095,,暂停申购,暂停赎回,010639,2021-03-12
10,1.0087,1.0087,,暂停申购,暂停赎回,010639,2021-03-05
12,1.0079,1.0079,,暂停申购,暂停赎回,010639,2021-02-26
13,1.0071,1.0071,,暂停申购,暂停赎回,010639,2021-02-19
14,1.0062,1.0062,,暂停申购,暂停赎回,010639,2021-02-10
15,1.0058,1.0058,,暂停申购,暂停赎回,010639,2021-02-05
16,1.0052,1.0052,,暂停申购,暂停赎回,010639,2021-01-29
17,1.0046,1.0046,,暂停申购,暂停赎回,010639,2021-01-22
18,1.0039,1.0039,,暂停申购,暂停赎回,010639,2021-01-15
19,1.0033,1.0033,,暂停申购,暂停赎回,010639,2021-01-08
