,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2626,1.2626,-0.02%,开放申购,开放赎回,004853,2021-04-30
2,1.2628,1.2628,0.15%,开放申购,开放赎回,004853,2021-04-29
3,1.2609,1.2609,0.08%,开放申购,开放赎回,004853,2021-04-28
4,1.2599,1.2599,0.18%,开放申购,开放赎回,004853,2021-04-27
5,1.2576,1.2576,-0.11%,开放申购,开放赎回,004853,2021-04-26
6,1.2590,1.2590,0.25%,开放申购,开放赎回,004853,2021-04-23
7,1.2559,1.2559,-0.09%,开放申购,开放赎回,004853,2021-04-22
8,1.2570,1.2570,0.20%,开放申购,开放赎回,004853,2021-04-21
9,1.2545,1.2545,0.02%,开放申购,开放赎回,004853,2021-04-20
10,1.2543,1.2543,0.32%,开放申购,开放赎回,004853,2021-04-19
12,1.2503,1.2503,0.00%,开放申购,开放赎回,004853,2021-04-16
13,1.2503,1.2503,-0.14%,开放申购,开放赎回,004853,2021-04-15
14,1.2520,1.2520,0.23%,开放申购,开放赎回,004853,2021-04-14
15,1.2491,1.2491,-0.08%,开放申购,开放赎回,004853,2021-04-13
16,1.2501,1.2501,-0.30%,开放申购,开放赎回,004853,2021-04-12
17,1.2538,1.2538,-0.21%,开放申购,开放赎回,004853,2021-04-09
18,1.2564,1.2564,0.06%,开放申购,开放赎回,004853,2021-04-08
19,1.2556,1.2556,-0.06%,开放申购,开放赎回,004853,2021-04-07
20,1.2563,1.2563,-0.06%,开放申购,开放赎回,004853,2021-04-06
21,1.2571,1.2571,0.18%,开放申购,开放赎回,004853,2021-04-02
23,1.2548,1.2548,0.24%,开放申购,开放赎回,004853,2021-04-01
24,1.2518,1.2518,-0.22%,开放申购,开放赎回,004853,2021-03-31
25,1.2546,1.2546,0.21%,开放申购,开放赎回,004853,2021-03-30
26,1.2520,1.2520,0.10%,开放申购,开放赎回,004853,2021-03-29
27,1.2508,1.2508,0.36%,开放申购,开放赎回,004853,2021-03-26
28,1.2463,1.2463,0.09%,开放申购,开放赎回,004853,2021-03-25
29,1.2452,1.2452,-0.13%,开放申购,开放赎回,004853,2021-03-24
30,1.2468,1.2468,-0.09%,开放申购,开放赎回,004853,2021-03-23
31,1.2479,1.2479,0.15%,开放申购,开放赎回,004853,2021-03-22
32,1.2460,1.2460,-0.26%,开放申购,开放赎回,004853,2021-03-19
34,1.2493,1.2493,0.19%,开放申购,开放赎回,004853,2021-03-18
