,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0630,1.0630,0.01%,暂停申购,暂停赎回,007647,2021-04-30
2,1.0629,1.0629,0.06%,暂停申购,暂停赎回,007647,2021-04-29
3,1.0623,1.0623,0.02%,暂停申购,暂停赎回,007647,2021-04-28
4,1.0621,1.0621,-0.06%,暂停申购,暂停赎回,007647,2021-04-27
5,1.0627,1.0627,0.07%,暂停申购,暂停赎回,007647,2021-04-26
6,1.0620,1.0620,-0.01%,暂停申购,暂停赎回,007647,2021-04-23
7,1.0621,1.0621,0.02%,暂停申购,暂停赎回,007647,2021-04-22
8,1.0619,1.0619,-0.03%,暂停申购,暂停赎回,007647,2021-04-21
9,1.0622,1.0622,-0.01%,暂停申购,暂停赎回,007647,2021-04-20
10,1.0623,1.0623,0.34%,暂停申购,暂停赎回,007647,2021-04-19
12,1.0587,1.0587,0.08%,暂停申购,暂停赎回,007647,2021-04-16
13,1.0579,1.0579,-0.03%,暂停申购,暂停赎回,007647,2021-04-15
14,1.0582,1.0582,0.15%,暂停申购,暂停赎回,007647,2021-04-14
15,1.0566,1.0566,-0.02%,暂停申购,暂停赎回,007647,2021-04-13
16,1.0568,1.0568,-0.10%,暂停申购,暂停赎回,007647,2021-04-12
17,1.0579,1.0579,0.02%,暂停申购,暂停赎回,007647,2021-04-09
18,1.0577,1.0577,-0.04%,暂停申购,暂停赎回,007647,2021-04-08
19,1.0581,1.0581,0.03%,暂停申购,暂停赎回,007647,2021-04-07
20,1.0578,1.0578,0.07%,暂停申购,暂停赎回,007647,2021-04-06
21,1.0571,1.0571,0.00%,暂停申购,暂停赎回,007647,2021-04-02
23,1.0571,1.0571,0.03%,暂停申购,暂停赎回,007647,2021-04-01
24,1.0568,1.0568,-0.03%,暂停申购,暂停赎回,007647,2021-03-31
25,1.0571,1.0571,0.00%,暂停申购,暂停赎回,007647,2021-03-30
