,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.2520,2.2520,1.30%,开放申购,开放赎回,001986,2021-04-30
2,2.2230,2.2230,0.59%,开放申购,开放赎回,001986,2021-04-29
3,2.2100,2.2100,2.27%,开放申购,开放赎回,001986,2021-04-28
4,2.1610,2.1610,0.70%,开放申购,开放赎回,001986,2021-04-27
5,2.1460,2.1460,-1.60%,开放申购,开放赎回,001986,2021-04-26
6,2.1810,2.1810,1.35%,开放申购,开放赎回,001986,2021-04-23
7,2.1520,2.1520,1.27%,开放申购,开放赎回,001986,2021-04-22
8,2.1250,2.1250,0.57%,开放申购,开放赎回,001986,2021-04-21
9,2.1130,2.1130,0.24%,开放申购,开放赎回,001986,2021-04-20
10,2.1080,2.1080,5.14%,开放申购,开放赎回,001986,2021-04-19
12,2.0050,2.0050,-0.40%,开放申购,开放赎回,001986,2021-04-16
13,2.0130,2.0130,-0.20%,开放申购,开放赎回,001986,2021-04-15
14,2.0170,2.0170,2.44%,开放申购,开放赎回,001986,2021-04-14
15,1.9690,1.9690,1.49%,开放申购,开放赎回,001986,2021-04-13
16,1.9400,1.9400,-1.92%,开放申购,开放赎回,001986,2021-04-12
17,1.9780,1.9780,-1.54%,开放申购,开放赎回,001986,2021-04-09
18,2.0090,2.0090,0.75%,开放申购,开放赎回,001986,2021-04-08
19,1.9940,1.9940,-1.77%,开放申购,开放赎回,001986,2021-04-07
20,2.0300,2.0300,0.05%,开放申购,开放赎回,001986,2021-04-06
21,2.0290,2.0290,0.55%,开放申购,开放赎回,001986,2021-04-02
23,2.0180,2.0180,1.71%,开放申购,开放赎回,001986,2021-04-01
24,1.9840,1.9840,-0.35%,开放申购,开放赎回,001986,2021-03-31
25,1.9910,1.9910,1.53%,开放申购,开放赎回,001986,2021-03-30
26,1.9610,1.9610,-0.41%,开放申购,开放赎回,001986,2021-03-29
27,1.9690,1.9690,3.36%,开放申购,开放赎回,001986,2021-03-26
28,1.9050,1.9050,0.90%,开放申购,开放赎回,001986,2021-03-25
29,1.8880,1.8880,-0.53%,开放申购,开放赎回,001986,2021-03-24
30,1.8980,1.8980,-2.37%,开放申购,开放赎回,001986,2021-03-23
31,1.9440,1.9440,0.10%,开放申购,开放赎回,001986,2021-03-22
32,1.9420,1.9420,-2.66%,开放申购,开放赎回,001986,2021-03-19
34,1.9950,1.9950,1.17%,开放申购,开放赎回,001986,2021-03-18
35,1.9720,1.9720,1.34%,开放申购,开放赎回,001986,2021-03-17
36,1.9460,1.9460,0.67%,开放申购,开放赎回,001986,2021-03-16
37,1.9330,1.9330,-3.74%,开放申购,开放赎回,001986,2021-03-15
38,2.0080,2.0080,0.20%,开放申购,开放赎回,001986,2021-03-12
39,2.0040,2.0040,1.78%,开放申购,开放赎回,001986,2021-03-11
40,1.9690,1.9690,2.39%,开放申购,开放赎回,001986,2021-03-10
41,1.9230,1.9230,-1.89%,开放申购,开放赎回,001986,2021-03-09
42,1.9600,1.9600,-4.67%,开放申购,开放赎回,001986,2021-03-08
43,2.0560,2.0560,0.54%,开放申购,开放赎回,001986,2021-03-05
45,2.0450,2.0450,-4.57%,开放申购,开放赎回,001986,2021-03-04
46,2.1430,2.1430,0.94%,开放申购,开放赎回,001986,2021-03-03
47,2.1230,2.1230,-0.38%,开放申购,开放赎回,001986,2021-03-02
48,2.1310,2.1310,2.11%,开放申购,开放赎回,001986,2021-03-01
49,2.0870,2.0870,-2.84%,开放申购,开放赎回,001986,2021-02-26
50,2.1480,2.1480,-0.65%,开放申购,开放赎回,001986,2021-02-25
51,2.1620,2.1620,-3.53%,开放申购,开放赎回,001986,2021-02-24
52,2.2410,2.2410,-0.62%,开放申购,开放赎回,001986,2021-02-23
53,2.2550,2.2550,-3.38%,开放申购,开放赎回,001986,2021-02-22
54,2.3340,2.3340,-1.73%,开放申购,开放赎回,001986,2021-02-19
56,2.3750,2.3750,-3.89%,开放申购,开放赎回,001986,2021-02-18
57,2.4710,2.4710,3.17%,开放申购,开放赎回,001986,2021-02-10
58,2.3950,2.3950,2.97%,开放申购,开放赎回,001986,2021-02-09
59,2.3260,2.3260,0.13%,开放申购,开放赎回,001986,2021-02-08
60,2.3230,2.3230,-1.06%,开放申购,开放赎回,001986,2021-02-05
61,2.3480,2.3480,-1.43%,开放申购,开放赎回,001986,2021-02-04
62,2.3820,2.3820,-0.71%,开放申购,开放赎回,001986,2021-02-03
63,2.3990,2.3990,2.00%,开放申购,开放赎回,001986,2021-02-02
64,2.3520,2.3520,0.77%,开放申购,开放赎回,001986,2021-02-01
65,2.3340,2.3340,-1.06%,开放申购,开放赎回,001986,2021-01-29
67,2.3590,2.3590,-4.80%,开放申购,开放赎回,001986,2021-01-28
68,2.4780,2.4780,0.98%,开放申购,开放赎回,001986,2021-01-27
69,2.4540,2.4540,-3.50%,开放申购,开放赎回,001986,2021-01-26
70,2.5430,2.5430,-0.63%,开放申购,开放赎回,001986,2021-01-25
71,2.5590,2.5590,1.87%,开放申购,开放赎回,001986,2021-01-22
72,2.5120,2.5120,2.20%,开放申购,开放赎回,001986,2021-01-21
73,2.4580,2.4580,3.32%,开放申购,开放赎回,001986,2021-01-20
74,2.3790,2.3790,-1.53%,开放申购,开放赎回,001986,2021-01-19
75,2.4160,2.4160,3.12%,开放申购,开放赎回,001986,2021-01-18
76,2.3430,2.3430,0.39%,开放申购,开放赎回,001986,2021-01-15
78,2.3340,2.3340,-0.93%,开放申购,开放赎回,001986,2021-01-14
79,2.3560,2.3560,-2.16%,开放申购,开放赎回,001986,2021-01-13
80,2.4080,2.4080,3.79%,开放申购,开放赎回,001986,2021-01-12
81,2.3200,2.3200,-0.43%,开放申购,开放赎回,001986,2021-01-11
82,2.3300,2.3300,-0.72%,开放申购,开放赎回,001986,2021-01-08
83,2.3470,2.3470,1.03%,开放申购,开放赎回,001986,2021-01-07
84,2.3230,2.3230,-0.47%,开放申购,开放赎回,001986,2021-01-06
85,2.3340,2.3340,1.70%,开放申购,开放赎回,001986,2021-01-05
86,2.2950,2.2950,4.41%,开放申购,开放赎回,001986,2021-01-04
