,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0014,1.0014,,暂停申购,暂停赎回,008853,2021-04-23
2,1.0011,1.0011,0.21%,开放申购,开放赎回,008853,2021-04-19
3,0.9990,0.9990,0.20%,开放申购,开放赎回,008853,2021-04-16
4,0.9970,0.9970,-0.06%,开放申购,开放赎回,008853,2021-04-15
5,0.9976,0.9976,0.04%,开放申购,开放赎回,008853,2021-04-14
6,0.9972,0.9972,-0.18%,开放申购,开放赎回,008853,2021-04-13
7,0.9990,0.9990,-0.26%,开放申购,开放赎回,008853,2021-04-12
8,1.0016,1.0016,-0.02%,开放申购,开放赎回,008853,2021-04-09
9,1.0018,1.0018,0.11%,开放申购,开放赎回,008853,2021-04-08
10,1.0007,1.0007,0.01%,开放申购,开放赎回,008853,2021-04-07
12,1.0006,1.0006,-0.01%,开放申购,开放赎回,008853,2021-04-06
13,1.0007,1.0007,0.00%,开放申购,开放赎回,008853,2021-04-02
14,1.0007,1.0007,0.09%,开放申购,开放赎回,008853,2021-04-01
15,0.9998,0.9998,0.08%,开放申购,开放赎回,008853,2021-03-31
16,0.9990,0.9990,-0.04%,开放申购,开放赎回,008853,2021-03-30
17,0.9994,0.9994,0.05%,开放申购,开放赎回,008853,2021-03-29
18,0.9989,0.9989,0.23%,开放申购,开放赎回,008853,2021-03-26
19,0.9966,0.9966,-0.13%,开放申购,开放赎回,008853,2021-03-25
20,0.9979,0.9979,-0.27%,开放申购,开放赎回,008853,2021-03-24
21,1.0006,1.0006,-0.34%,开放申购,开放赎回,008853,2021-03-23
23,1.0040,1.0040,0.33%,开放申购,开放赎回,008853,2021-03-22
24,1.0007,1.0007,-0.29%,开放申购,开放赎回,008853,2021-03-19
25,1.0036,1.0036,0.13%,开放申购,开放赎回,008853,2021-03-18
26,1.0023,1.0023,0.04%,开放申购,开放赎回,008853,2021-03-17
27,1.0019,1.0019,-0.07%,开放申购,开放赎回,008853,2021-03-16
28,1.0026,1.0026,0.34%,开放申购,开放赎回,008853,2021-03-15
29,0.9992,0.9992,0.22%,开放申购,开放赎回,008853,2021-03-12
30,0.9970,0.9970,0.52%,开放申购,开放赎回,008853,2021-03-11
31,0.9918,0.9918,0.04%,开放申购,开放赎回,008853,2021-03-10
32,0.9914,0.9914,-0.20%,开放申购,开放赎回,008853,2021-03-09
34,0.9934,0.9934,-0.22%,开放申购,开放赎回,008853,2021-03-08
35,0.9956,0.9956,-0.06%,开放申购,开放赎回,008853,2021-03-05
36,0.9962,0.9962,-0.34%,开放申购,开放赎回,008853,2021-03-04
37,0.9996,0.9996,0.56%,开放申购,开放赎回,008853,2021-03-03
38,0.9940,0.9940,-0.46%,开放申购,开放赎回,008853,2021-03-02
39,0.9986,0.9986,0.22%,开放申购,开放赎回,008853,2021-03-01
40,0.9964,0.9964,-0.46%,开放申购,开放赎回,008853,2021-02-26
41,1.0010,1.0010,0.02%,开放申购,开放赎回,008853,2021-02-25
42,1.0008,1.0008,-0.41%,开放申购,开放赎回,008853,2021-02-24
43,1.0049,1.0049,-0.32%,开放申购,开放赎回,008853,2021-02-23
45,1.0081,1.0081,0.23%,开放申购,开放赎回,008853,2021-02-22
46,1.0058,1.0058,0.63%,开放申购,开放赎回,008853,2021-02-19
47,0.9995,0.9995,0.33%,开放申购,开放赎回,008853,2021-02-18
48,0.9962,0.9962,0.16%,开放申购,开放赎回,008853,2021-02-10
49,0.9946,0.9946,0.64%,开放申购,开放赎回,008853,2021-02-09
50,0.9883,0.9883,0.31%,开放申购,开放赎回,008853,2021-02-08
51,0.9852,0.9852,0.30%,开放申购,开放赎回,008853,2021-02-05
52,0.9823,0.9823,-0.93%,开放申购,开放赎回,008853,2021-02-04
53,0.9915,0.9915,-0.31%,开放申购,开放赎回,008853,2021-02-03
54,0.9946,0.9946,-0.15%,开放申购,开放赎回,008853,2021-02-02
56,0.9961,0.9961,-0.05%,开放申购,开放赎回,008853,2021-02-01
57,0.9966,0.9966,-0.34%,开放申购,开放赎回,008853,2021-01-29
58,1.0000,1.0000,-0.58%,开放申购,开放赎回,008853,2021-01-28
59,1.0058,1.0058,0.01%,开放申购,开放赎回,008853,2021-01-27
60,1.0057,1.0057,-0.26%,开放申购,开放赎回,008853,2021-01-26
61,1.0083,1.0083,-0.18%,开放申购,开放赎回,008853,2021-01-25
62,1.0101,1.0101,-0.33%,开放申购,开放赎回,008853,2021-01-22
63,1.0134,1.0134,0.10%,开放申购,开放赎回,008853,2021-01-21
64,1.0124,1.0124,-0.02%,开放申购,开放赎回,008853,2021-01-20
65,1.0126,1.0126,-0.08%,开放申购,开放赎回,008853,2021-01-19
67,1.0134,1.0134,0.20%,开放申购,开放赎回,008853,2021-01-18
68,1.0114,1.0114,0.31%,开放申购,开放赎回,008853,2021-01-15
69,1.0083,1.0083,0.02%,开放申购,开放赎回,008853,2021-01-14
70,1.0081,1.0081,-0.23%,开放申购,开放赎回,008853,2021-01-13
71,1.0104,1.0104,0.16%,开放申购,开放赎回,008853,2021-01-12
72,1.0088,1.0088,-0.05%,开放申购,开放赎回,008853,2021-01-11
73,1.0093,1.0093,0.10%,开放申购,开放赎回,008853,2021-01-08
74,1.0083,1.0083,-0.07%,开放申购,开放赎回,008853,2021-01-07
75,1.0090,1.0090,0.03%,开放申购,开放赎回,008853,2021-01-06
76,1.0087,1.0087,0.01%,开放申购,开放赎回,008853,2021-01-05
78,1.0086,1.0086,0.24%,开放申购,开放赎回,008853,2021-01-04
