,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.3818,1.3818,-0.55%,开放申购,开放赎回,166110,2021-04-30
2,1.3895,1.3895,0.54%,开放申购,开放赎回,166110,2021-04-29
3,1.3820,1.3820,0.75%,开放申购,开放赎回,166110,2021-04-28
4,1.3717,1.3717,0.62%,开放申购,开放赎回,166110,2021-04-27
5,1.3632,1.3632,-0.58%,开放申购,开放赎回,166110,2021-04-26
6,1.3712,1.3712,0.80%,开放申购,开放赎回,166110,2021-04-23
7,1.3603,1.3603,0.44%,开放申购,开放赎回,166110,2021-04-22
8,1.3543,1.3543,0.60%,开放申购,开放赎回,166110,2021-04-21
9,1.3462,1.3462,0.27%,开放申购,开放赎回,166110,2021-04-20
10,1.3426,1.3426,1.85%,开放申购,开放赎回,166110,2021-04-19
12,1.3182,1.3182,0.30%,开放申购,开放赎回,166110,2021-04-16
13,1.3142,1.3142,-0.57%,开放申购,开放赎回,166110,2021-04-15
14,1.3217,1.3217,1.14%,开放申购,开放赎回,166110,2021-04-14
15,1.3068,1.3068,0.15%,开放申购,开放赎回,166110,2021-04-13
16,1.3049,1.3049,-2.22%,开放申购,开放赎回,166110,2021-04-12
17,1.3345,1.3345,-1.11%,开放申购,开放赎回,166110,2021-04-09
18,1.3495,1.3495,0.50%,开放申购,开放赎回,166110,2021-04-08
19,1.3428,1.3428,-0.86%,开放申购,开放赎回,166110,2021-04-07
20,1.3545,1.3545,0.03%,开放申购,开放赎回,166110,2021-04-06
21,1.3541,1.3541,0.98%,开放申购,开放赎回,166110,2021-04-02
23,1.3409,1.3409,1.59%,开放申购,开放赎回,166110,2021-04-01
24,1.3199,1.3199,-1.04%,开放申购,开放赎回,166110,2021-03-31
25,1.3338,1.3338,1.15%,开放申购,开放赎回,166110,2021-03-30
26,1.3187,1.3187,0.58%,开放申购,开放赎回,166110,2021-03-29
27,1.3111,1.3111,2.69%,开放申购,开放赎回,166110,2021-03-26
28,1.2768,1.2768,0.77%,开放申购,开放赎回,166110,2021-03-25
29,1.2671,1.2671,-1.63%,开放申购,开放赎回,166110,2021-03-24
30,1.2881,1.2881,-0.90%,开放申购,开放赎回,166110,2021-03-23
31,1.2998,1.2998,0.73%,开放申购,开放赎回,166110,2021-03-22
32,1.2904,1.2904,-2.65%,开放申购,开放赎回,166110,2021-03-19
34,1.3255,1.3255,1.25%,开放申购,开放赎回,166110,2021-03-18
35,1.3091,1.3091,1.25%,开放申购,开放赎回,166110,2021-03-17
36,1.2929,1.2929,0.83%,开放申购,开放赎回,166110,2021-03-16
37,1.2823,1.2823,-2.72%,开放申购,开放赎回,166110,2021-03-15
38,1.3182,1.3182,0.37%,开放申购,开放赎回,166110,2021-03-12
39,1.3133,1.3133,2.32%,开放申购,开放赎回,166110,2021-03-11
40,1.2835,1.2835,0.87%,开放申购,开放赎回,166110,2021-03-10
41,1.2724,1.2724,-2.04%,开放申购,开放赎回,166110,2021-03-09
42,1.2989,1.2989,-3.67%,开放申购,开放赎回,166110,2021-03-08
43,1.3484,1.3484,-0.38%,开放申购,开放赎回,166110,2021-03-05
45,1.3535,1.3535,-3.29%,开放申购,开放赎回,166110,2021-03-04
46,1.3996,1.3996,1.92%,开放申购,开放赎回,166110,2021-03-03
47,1.3732,1.3732,-1.19%,开放申购,开放赎回,166110,2021-03-02
48,1.3897,1.3897,1.19%,开放申购,开放赎回,166110,2021-03-01
49,1.3734,1.3734,-2.46%,开放申购,开放赎回,166110,2021-02-26
50,1.4081,1.4081,0.61%,开放申购,开放赎回,166110,2021-02-25
51,1.3996,1.3996,-2.64%,开放申购,开放赎回,166110,2021-02-24
52,1.4376,1.4376,-0.11%,开放申购,开放赎回,166110,2021-02-23
53,1.4392,1.4392,-3.99%,开放申购,开放赎回,166110,2021-02-22
54,1.4990,1.4990,-0.49%,开放申购,开放赎回,166110,2021-02-19
56,1.5064,1.5064,-1.09%,开放申购,开放赎回,166110,2021-02-18
57,1.5230,1.5230,1.90%,开放申购,开放赎回,166110,2021-02-10
58,1.4946,1.4946,2.26%,开放申购,开放赎回,166110,2021-02-09
59,1.4616,1.4616,1.48%,开放申购,开放赎回,166110,2021-02-08
60,1.4403,1.4403,0.23%,开放申购,开放赎回,166110,2021-02-05
61,1.4370,1.4370,0.06%,开放申购,开放赎回,166110,2021-02-04
62,1.4361,1.4361,0.07%,开放申购,开放赎回,166110,2021-02-03
63,1.4351,1.4351,1.85%,开放申购,开放赎回,166110,2021-02-02
64,1.4090,1.4090,1.39%,开放申购,开放赎回,166110,2021-02-01
65,1.3897,1.3897,-0.44%,开放申购,开放赎回,166110,2021-01-29
67,1.3959,1.3959,-2.70%,开放申购,开放赎回,166110,2021-01-28
68,1.4346,1.4346,0.34%,开放申购,开放赎回,166110,2021-01-27
69,1.4297,1.4297,-2.42%,开放申购,开放赎回,166110,2021-01-26
70,1.4651,1.4651,1.55%,开放申购,开放赎回,166110,2021-01-25
71,1.4427,1.4427,0.80%,开放申购,开放赎回,166110,2021-01-22
72,1.4312,1.4312,1.80%,开放申购,开放赎回,166110,2021-01-21
73,1.4059,1.4059,1.10%,开放申购,开放赎回,166110,2021-01-20
74,1.3906,1.3906,-1.49%,开放申购,开放赎回,166110,2021-01-19
75,1.4116,1.4116,0.95%,开放申购,开放赎回,166110,2021-01-18
76,1.3983,1.3983,0.04%,开放申购,开放赎回,166110,2021-01-15
78,1.3978,1.3978,-2.34%,开放申购,开放赎回,166110,2021-01-14
79,1.4313,1.4313,-0.62%,开放申购,开放赎回,166110,2021-01-13
80,1.4403,1.4403,2.86%,开放申购,开放赎回,166110,2021-01-12
81,1.4003,1.4003,-1.14%,开放申购,开放赎回,166110,2021-01-11
82,1.4165,1.4165,-0.96%,开放申购,开放赎回,166110,2021-01-08
83,1.4302,1.4302,2.14%,开放申购,开放赎回,166110,2021-01-07
84,1.4003,1.4003,1.02%,开放申购,开放赎回,166110,2021-01-06
85,1.3861,1.3861,1.90%,开放申购,开放赎回,166110,2021-01-05
86,1.3602,1.3602,1.18%,开放申购,开放赎回,166110,2021-01-04
