,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1259,1.2119,-0.24%,开放申购,开放赎回,004586,2021-04-30
2,1.1286,1.2146,0.08%,开放申购,开放赎回,004586,2021-04-29
3,1.1277,1.2137,0.00%,开放申购,开放赎回,004586,2021-04-28
4,1.1277,1.2137,-0.04%,开放申购,开放赎回,004586,2021-04-27
5,1.1281,1.2141,-0.19%,开放申购,开放赎回,004586,2021-04-26
6,1.1302,1.2162,-0.10%,开放申购,开放赎回,004586,2021-04-23
7,1.1313,1.2173,-0.05%,开放申购,开放赎回,004586,2021-04-22
8,1.1319,1.2179,0.04%,开放申购,开放赎回,004586,2021-04-21
9,1.1314,1.2174,-0.05%,开放申购,开放赎回,004586,2021-04-20
10,1.1320,1.2180,0.26%,开放申购,开放赎回,004586,2021-04-19
12,1.1291,1.2151,0.09%,开放申购,开放赎回,004586,2021-04-16
13,1.1281,1.2141,-0.05%,开放申购,开放赎回,004586,2021-04-15
14,1.1287,1.2147,0.03%,开放申购,开放赎回,004586,2021-04-14
15,1.1284,1.2144,0.04%,开放申购,开放赎回,004586,2021-04-13
16,1.1279,1.2139,0.01%,开放申购,开放赎回,004586,2021-04-12
17,1.1278,1.2138,-0.11%,开放申购,开放赎回,004586,2021-04-09
18,1.1290,1.2150,0.04%,开放申购,开放赎回,004586,2021-04-08
19,1.1286,1.2146,-0.05%,开放申购,开放赎回,004586,2021-04-07
20,1.1292,1.2152,-0.06%,开放申购,开放赎回,004586,2021-04-06
21,1.1299,1.2159,-0.06%,开放申购,开放赎回,004586,2021-04-02
23,1.1306,1.2166,0.04%,开放申购,开放赎回,004586,2021-04-01
24,1.1301,1.2161,0.07%,开放申购,开放赎回,004586,2021-03-31
25,1.1293,1.2153,0.09%,开放申购,开放赎回,004586,2021-03-30
26,1.1283,1.2143,0.11%,开放申购,开放赎回,004586,2021-03-29
27,1.1271,1.2131,0.20%,开放申购,开放赎回,004586,2021-03-26
28,1.1249,1.2109,-0.02%,开放申购,开放赎回,004586,2021-03-25
29,1.1251,1.2111,-0.14%,开放申购,开放赎回,004586,2021-03-24
30,1.1267,1.2127,-0.06%,开放申购,开放赎回,004586,2021-03-23
31,1.1274,1.2134,0.22%,开放申购,开放赎回,004586,2021-03-22
32,1.1249,1.2109,-0.33%,开放申购,开放赎回,004586,2021-03-19
34,1.1286,1.2146,0.04%,开放申购,开放赎回,004586,2021-03-18
35,1.1282,1.2142,0.02%,开放申购,开放赎回,004586,2021-03-17
36,1.1280,1.2140,0.08%,开放申购,开放赎回,004586,2021-03-16
37,1.1271,1.2131,0.00%,开放申购,开放赎回,004586,2021-03-15
38,1.1271,1.2131,-0.03%,开放申购,开放赎回,004586,2021-03-12
39,1.1274,1.2134,0.26%,开放申购,开放赎回,004586,2021-03-11
40,1.1245,1.2105,-0.07%,开放申购,开放赎回,004586,2021-03-10
41,1.1253,1.2113,-0.34%,开放申购,开放赎回,004586,2021-03-09
42,1.1291,1.2151,-0.21%,开放申购,开放赎回,004586,2021-03-08
43,1.1315,1.2175,0.26%,开放申购,开放赎回,004586,2021-03-05
45,1.1286,1.2146,-0.21%,开放申购,开放赎回,004586,2021-03-04
46,1.1310,1.2170,0.35%,开放申购,开放赎回,004586,2021-03-03
