,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.3570,1.3570,-0.33%,场内买入,场内卖出,159980,2021-04-30
2,1.3615,1.3615,1.28%,场内买入,场内卖出,159980,2021-04-29
3,1.3443,1.3443,-0.23%,场内买入,场内卖出,159980,2021-04-28
4,1.3474,1.3474,1.78%,场内买入,场内卖出,159980,2021-04-27
5,1.3239,1.3239,1.32%,场内买入,场内卖出,159980,2021-04-26
6,1.3067,1.3067,0.05%,场内买入,场内卖出,159980,2021-04-23
7,1.3060,1.3060,0.22%,场内买入,场内卖出,159980,2021-04-22
8,1.3031,1.3031,-0.63%,场内买入,场内卖出,159980,2021-04-21
9,1.3113,1.3113,0.37%,场内买入,场内卖出,159980,2021-04-20
10,1.3065,1.3065,0.01%,场内买入,场内卖出,159980,2021-04-19
12,1.3064,1.3064,1.40%,场内买入,场内卖出,159980,2021-04-16
13,1.2883,1.2883,1.15%,场内买入,场内卖出,159980,2021-04-15
14,1.2737,1.2737,0.47%,场内买入,场内卖出,159980,2021-04-14
15,1.2677,1.2677,-0.60%,场内买入,场内卖出,159980,2021-04-13
16,1.2754,1.2754,-1.28%,场内买入,场内卖出,159980,2021-04-12
17,1.2920,1.2920,0.35%,场内买入,场内卖出,159980,2021-04-09
18,1.2875,1.2875,-0.33%,场内买入,场内卖出,159980,2021-04-08
19,1.2917,1.2917,-0.17%,场内买入,场内卖出,159980,2021-04-07
20,1.2939,1.2939,1.58%,场内买入,场内卖出,159980,2021-04-06
21,1.2738,1.2738,0.84%,场内买入,场内卖出,159980,2021-04-02
23,1.2632,1.2632,0.07%,场内买入,场内卖出,159980,2021-04-01
24,1.2623,1.2623,-1.14%,场内买入,场内卖出,159980,2021-03-31
25,1.2768,1.2768,0.15%,场内买入,场内卖出,159980,2021-03-30
26,1.2749,1.2749,1.24%,场内买入,场内卖出,159980,2021-03-29
27,1.2593,1.2593,-0.29%,场内买入,场内卖出,159980,2021-03-26
28,1.2629,1.2629,-0.57%,场内买入,场内卖出,159980,2021-03-25
29,1.2702,1.2702,-0.89%,场内买入,场内卖出,159980,2021-03-24
30,1.2816,1.2816,0.18%,场内买入,场内卖出,159980,2021-03-23
31,1.2793,1.2793,0.88%,场内买入,场内卖出,159980,2021-03-22
