,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.4020,1.4020,-0.30%,场内买入,场内卖出,515590,2021-04-30
2,1.4062,1.4062,0.05%,场内买入,场内卖出,515590,2021-04-29
3,1.4055,1.4055,0.69%,场内买入,场内卖出,515590,2021-04-28
4,1.3958,1.3958,-0.11%,场内买入,场内卖出,515590,2021-04-27
5,1.3974,1.3974,-0.34%,场内买入,场内卖出,515590,2021-04-26
6,1.4021,1.4021,0.01%,场内买入,场内卖出,515590,2021-04-23
7,1.4020,1.4020,0.41%,场内买入,场内卖出,515590,2021-04-22
8,1.3963,1.3963,-0.22%,场内买入,场内卖出,515590,2021-04-21
9,1.3994,1.3994,0.01%,场内买入,场内卖出,515590,2021-04-20
10,1.3992,1.3992,1.03%,场内买入,场内卖出,515590,2021-04-19
12,1.3850,1.3850,1.19%,场内买入,场内卖出,515590,2021-04-16
13,1.3687,1.3687,-0.10%,场内买入,场内卖出,515590,2021-04-15
14,1.3701,1.3701,0.99%,场内买入,场内卖出,515590,2021-04-14
15,1.3567,1.3567,-0.64%,场内买入,场内卖出,515590,2021-04-13
16,1.3654,1.3654,-1.25%,场内买入,场内卖出,515590,2021-04-12
17,1.3827,1.3827,-0.12%,场内买入,场内卖出,515590,2021-04-09
18,1.3843,1.3843,-0.17%,场内买入,场内卖出,515590,2021-04-08
19,1.3867,1.3867,0.38%,场内买入,场内卖出,515590,2021-04-07
20,1.3814,1.3814,0.42%,场内买入,场内卖出,515590,2021-04-06
21,1.3756,1.3756,0.00%,场内买入,场内卖出,515590,2021-04-02
23,1.3756,1.3756,0.72%,场内买入,场内卖出,515590,2021-04-01
24,1.3658,1.3658,-0.20%,场内买入,场内卖出,515590,2021-03-31
25,1.3685,1.3685,0.14%,场内买入,场内卖出,515590,2021-03-30
26,1.3666,1.3666,0.21%,场内买入,场内卖出,515590,2021-03-29
27,1.3637,1.3637,1.41%,场内买入,场内卖出,515590,2021-03-26
28,1.3448,1.3448,-0.01%,场内买入,场内卖出,515590,2021-03-25
29,1.3450,1.3450,-1.04%,场内买入,场内卖出,515590,2021-03-24
30,1.3592,1.3592,-1.40%,场内买入,场内卖出,515590,2021-03-23
31,1.3785,1.3785,1.73%,场内买入,场内卖出,515590,2021-03-22
32,1.3550,1.3550,-0.86%,场内买入,场内卖出,515590,2021-03-19
34,1.3668,1.3668,0.59%,场内买入,场内卖出,515590,2021-03-18
35,1.3588,1.3588,0.21%,场内买入,场内卖出,515590,2021-03-17
36,1.3560,1.3560,0.50%,场内买入,场内卖出,515590,2021-03-16
37,1.3492,1.3492,-0.27%,场内买入,场内卖出,515590,2021-03-15
38,1.3529,1.3529,0.30%,场内买入,场内卖出,515590,2021-03-12
39,1.3489,1.3489,2.36%,场内买入,场内卖出,515590,2021-03-11
40,1.3178,1.3178,-0.99%,场内买入,场内卖出,515590,2021-03-10
41,1.3310,1.3310,-2.06%,场内买入,场内卖出,515590,2021-03-09
42,1.3590,1.3590,-1.71%,场内买入,场内卖出,515590,2021-03-08
43,1.3827,1.3827,-0.04%,场内买入,场内卖出,515590,2021-03-05
45,1.3833,1.3833,-1.29%,场内买入,场内卖出,515590,2021-03-04
46,1.4014,1.4014,1.55%,场内买入,场内卖出,515590,2021-03-03
47,1.3800,1.3800,-0.73%,场内买入,场内卖出,515590,2021-03-02
48,1.3901,1.3901,1.88%,场内买入,场内卖出,515590,2021-03-01
49,1.3645,1.3645,-1.93%,场内买入,场内卖出,515590,2021-02-26
50,1.3914,1.3914,-0.34%,场内买入,场内卖出,515590,2021-02-25
51,1.3961,1.3961,-1.00%,场内买入,场内卖出,515590,2021-02-24
52,1.4102,1.4102,-0.27%,场内买入,场内卖出,515590,2021-02-23
53,1.4140,1.4140,0.10%,场内买入,场内卖出,515590,2021-02-22
54,1.4126,1.4126,1.85%,场内买入,场内卖出,515590,2021-02-19
56,1.3869,1.3869,1.78%,场内买入,场内卖出,515590,2021-02-18
57,1.3626,1.3626,0.83%,场内买入,场内卖出,515590,2021-02-10
58,1.3514,1.3514,2.01%,场内买入,场内卖出,515590,2021-02-09
59,1.3248,1.3248,1.16%,场内买入,场内卖出,515590,2021-02-08
