,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0483,1.0803,,暂停申购,暂停赎回,006856,2021-04-30
2,1.0477,1.0797,,暂停申购,暂停赎回,006856,2021-04-23
3,1.0467,1.0787,,暂停申购,暂停赎回,006856,2021-04-16
4,1.0451,1.0771,,暂停申购,暂停赎回,006856,2021-04-09
5,1.0442,1.0762,,暂停申购,暂停赎回,006856,2021-04-02
6,1.0429,1.0749,,暂停申购,暂停赎回,006856,2021-03-26
7,1.0410,1.0730,,暂停申购,暂停赎回,006856,2021-03-19
8,1.0391,1.0711,,暂停申购,暂停赎回,006856,2021-03-12
9,1.0379,1.0699,,暂停申购,暂停赎回,006856,2021-03-05
10,1.0367,1.0687,0.07%,开放申购,开放赎回,006856,2021-03-01
12,1.0360,1.0680,,暂停申购,暂停赎回,006856,2021-02-26
13,1.0351,1.0671,,暂停申购,暂停赎回,006856,2021-02-19
14,1.0342,1.0662,,暂停申购,暂停赎回,006856,2021-02-10
15,1.0332,1.0652,,暂停申购,暂停赎回,006856,2021-02-05
16,1.0337,1.0657,,暂停申购,暂停赎回,006856,2021-01-29
17,1.0358,1.0678,,暂停申购,暂停赎回,006856,2021-01-22
18,1.0356,1.0676,,暂停申购,暂停赎回,006856,2021-01-15
19,1.0350,1.0670,,暂停申购,暂停赎回,006856,2021-01-08
