,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.8040,3.0600,0.56%,开放申购,开放赎回,000634,2021-04-30
2,1.7940,3.0500,0.22%,开放申购,开放赎回,000634,2021-04-29
3,1.7900,3.0460,1.94%,开放申购,开放赎回,000634,2021-04-28
4,1.7560,3.0110,0.98%,开放申购,开放赎回,000634,2021-04-27
5,1.7390,2.9940,-0.69%,开放申购,开放赎回,000634,2021-04-26
6,1.7510,3.0060,1.16%,开放申购,开放赎回,000634,2021-04-23
7,1.7310,2.9860,-0.12%,开放申购,开放赎回,000634,2021-04-22
8,1.7330,2.9880,0.93%,开放申购,开放赎回,000634,2021-04-21
9,1.7170,2.9720,0.64%,开放申购,开放赎回,000634,2021-04-20
10,1.7060,2.9600,2.03%,开放申购,开放赎回,000634,2021-04-19
12,1.6720,2.9260,0.66%,开放申购,开放赎回,000634,2021-04-16
13,1.6610,2.9150,-0.42%,开放申购,开放赎回,000634,2021-04-15
14,1.6680,2.9220,1.21%,开放申购,开放赎回,000634,2021-04-14
15,1.6480,2.9020,1.04%,开放申购,开放赎回,000634,2021-04-13
16,1.6310,2.8840,-1.81%,开放申购,开放赎回,000634,2021-04-12
17,1.6610,2.9150,-1.41%,限制大额申购,开放赎回,000634,2021-04-09
18,1.7790,2.9400,0.57%,限制大额申购,开放赎回,000634,2021-04-08
19,1.7690,2.9300,-1.50%,限制大额申购,开放赎回,000634,2021-04-07
20,1.7960,2.9570,-0.33%,开放申购,开放赎回,000634,2021-04-06
21,1.8020,2.9640,2.68%,开放申购,开放赎回,000634,2021-04-02
23,1.7550,2.9160,1.15%,开放申购,开放赎回,000634,2021-04-01
24,1.7350,2.8960,-1.42%,开放申购,开放赎回,000634,2021-03-31
25,1.7600,2.9210,1.27%,开放申购,开放赎回,000634,2021-03-30
26,1.7380,2.8990,0.46%,开放申购,开放赎回,000634,2021-03-29
27,1.7300,2.8900,2.43%,开放申购,开放赎回,000634,2021-03-26
28,1.6890,2.8490,-0.41%,开放申购,开放赎回,000634,2021-03-25
29,1.6960,2.8560,-1.22%,开放申购,开放赎回,000634,2021-03-24
30,1.7170,2.8770,-0.41%,开放申购,开放赎回,000634,2021-03-23
31,1.7240,2.8840,1.00%,开放申购,开放赎回,000634,2021-03-22
32,1.7070,2.8670,-2.62%,开放申购,开放赎回,000634,2021-03-19
34,1.7530,2.9140,2.34%,开放申购,开放赎回,000634,2021-03-18
35,1.7130,2.8730,0.82%,开放申购,开放赎回,000634,2021-03-17
36,1.6990,2.8590,1.31%,开放申购,开放赎回,000634,2021-03-16
37,1.6770,2.8370,-3.06%,开放申购,开放赎回,000634,2021-03-15
38,1.7300,2.8900,0.82%,开放申购,开放赎回,000634,2021-03-12
39,1.7160,2.8760,2.69%,开放申购,开放赎回,000634,2021-03-11
40,1.6710,2.8310,1.40%,开放申购,开放赎回,000634,2021-03-10
41,1.6480,2.8070,-3.68%,开放申购,开放赎回,000634,2021-03-09
42,1.7110,2.8710,-5.42%,开放申购,开放赎回,000634,2021-03-08
43,1.8090,2.9710,0.33%,开放申购,开放赎回,000634,2021-03-05
45,1.8030,2.9650,-4.85%,开放申购,开放赎回,000634,2021-03-04
46,1.8950,3.0580,1.66%,开放申购,开放赎回,000634,2021-03-03
47,1.8640,3.0260,-1.64%,开放申购,开放赎回,000634,2021-03-02
48,1.8950,3.0580,2.49%,开放申购,开放赎回,000634,2021-03-01
49,1.8490,3.0110,-1.81%,开放申购,开放赎回,000634,2021-02-26
50,1.8830,3.0460,0.00%,开放申购,开放赎回,000634,2021-02-25
51,1.8830,3.0460,-4.12%,开放申购,开放赎回,000634,2021-02-24
52,1.9640,3.1280,0.05%,开放申购,开放赎回,000634,2021-02-23
53,1.9630,3.1270,-3.82%,开放申购,开放赎回,000634,2021-02-22
54,2.0410,3.2060,-0.05%,开放申购,开放赎回,000634,2021-02-19
56,2.0420,3.2070,-2.44%,开放申购,开放赎回,000634,2021-02-18
57,2.0930,3.2590,2.50%,开放申购,开放赎回,000634,2021-02-10
58,2.0420,3.2070,2.82%,开放申购,开放赎回,000634,2021-02-09
59,1.9860,3.1500,1.69%,开放申购,开放赎回,000634,2021-02-08
60,1.9530,3.1170,0.41%,开放申购,开放赎回,000634,2021-02-05
61,1.9450,3.1090,0.31%,开放申购,开放赎回,000634,2021-02-04
62,1.9390,3.1030,-0.05%,开放申购,开放赎回,000634,2021-02-03
63,1.9400,3.1040,2.75%,开放申购,开放赎回,000634,2021-02-02
64,1.8880,3.0510,1.78%,开放申购,开放赎回,000634,2021-02-01
65,1.8550,3.0170,-0.48%,开放申购,开放赎回,000634,2021-01-29
67,1.8640,3.0260,-2.66%,开放申购,开放赎回,000634,2021-01-28
