,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0450,1.1081,-0.11%,开放申购,开放赎回,009610,2021-04-30
2,1.0462,1.1093,-0.11%,开放申购,开放赎回,009610,2021-04-29
3,1.0473,1.1104,0.27%,开放申购,开放赎回,009610,2021-04-28
4,1.0445,1.1076,-0.05%,开放申购,开放赎回,009610,2021-04-27
5,1.0450,1.1081,0.19%,开放申购,开放赎回,009610,2021-04-26
6,1.0430,1.1061,-0.08%,开放申购,开放赎回,009610,2021-04-23
7,1.0438,1.1069,0.13%,开放申购,开放赎回,009610,2021-04-22
8,1.0424,1.1055,0.00%,开放申购,开放赎回,009610,2021-04-21
9,1.0424,1.1055,0.09%,开放申购,开放赎回,009610,2021-04-20
10,1.0415,1.1046,0.73%,开放申购,开放赎回,009610,2021-04-19
12,1.0340,1.0971,0.23%,开放申购,开放赎回,009610,2021-04-16
13,1.0316,1.0947,-0.07%,开放申购,开放赎回,009610,2021-04-15
14,1.0323,1.0954,0.43%,开放申购,开放赎回,009610,2021-04-14
15,1.0279,1.0910,-0.10%,开放申购,开放赎回,009610,2021-04-13
16,1.0289,1.0920,-0.82%,开放申购,开放赎回,009610,2021-04-12
17,1.0374,1.1005,-0.17%,开放申购,开放赎回,009610,2021-04-09
18,1.0392,1.1023,0.01%,开放申购,开放赎回,009610,2021-04-08
19,1.0391,1.1022,-0.02%,开放申购,开放赎回,009610,2021-04-07
20,1.0393,1.1024,0.11%,开放申购,开放赎回,009610,2021-04-06
21,1.0382,1.1013,0.07%,开放申购,开放赎回,009610,2021-04-02
23,1.0375,1.1006,0.15%,开放申购,开放赎回,009610,2021-04-01
24,1.0359,1.0990,0.02%,开放申购,开放赎回,009610,2021-03-31
25,1.0357,1.0988,0.01%,开放申购,开放赎回,009610,2021-03-30
26,1.0356,1.0987,0.08%,开放申购,开放赎回,009610,2021-03-29
27,1.0348,1.0979,0.54%,开放申购,开放赎回,009610,2021-03-26
28,1.0292,1.0923,-0.01%,开放申购,开放赎回,009610,2021-03-25
29,1.0293,1.0924,-0.56%,开放申购,开放赎回,009610,2021-03-24
30,1.0351,1.0982,-0.39%,开放申购,开放赎回,009610,2021-03-23
31,1.0392,1.1023,0.51%,开放申购,开放赎回,009610,2021-03-22
32,1.0339,1.0970,-0.21%,开放申购,开放赎回,009610,2021-03-19
34,1.0361,1.0992,0.54%,开放申购,开放赎回,009610,2021-03-18
35,1.0305,1.0936,0.05%,开放申购,开放赎回,009610,2021-03-17
36,1.0300,1.0931,0.29%,开放申购,开放赎回,009610,2021-03-16
37,1.0270,1.0901,-0.28%,开放申购,开放赎回,009610,2021-03-15
38,1.0299,1.0930,0.19%,开放申购,开放赎回,009610,2021-03-12
39,1.0437,1.0910,0.48%,开放申购,开放赎回,009610,2021-03-11
40,1.0387,1.0860,-0.02%,开放申购,开放赎回,009610,2021-03-10
41,1.0389,1.0862,-0.66%,开放申购,开放赎回,009610,2021-03-09
42,1.0458,1.0931,-0.72%,开放申购,开放赎回,009610,2021-03-08
43,1.0534,1.1007,0.04%,开放申购,开放赎回,009610,2021-03-05
45,1.0530,1.1003,-0.75%,开放申购,开放赎回,009610,2021-03-04
46,1.0610,1.1083,0.55%,开放申购,开放赎回,009610,2021-03-03
47,1.0552,1.1025,-0.26%,开放申购,开放赎回,009610,2021-03-02
48,1.0580,1.1053,1.09%,开放申购,开放赎回,009610,2021-03-01
49,1.0466,1.0939,-0.42%,开放申购,开放赎回,009610,2021-02-26
50,1.0510,1.0983,0.02%,开放申购,开放赎回,009610,2021-02-25
51,1.0508,1.0981,-0.61%,开放申购,开放赎回,009610,2021-02-24
52,1.0573,1.1046,-0.47%,开放申购,开放赎回,009610,2021-02-23
53,1.0623,1.1096,0.21%,开放申购,开放赎回,009610,2021-02-22
54,1.0601,1.1074,0.05%,开放申购,开放赎回,009610,2021-02-19
56,1.0596,1.1069,0.64%,开放申购,开放赎回,009610,2021-02-18
57,1.0529,1.1002,0.40%,开放申购,开放赎回,009610,2021-02-10
58,1.0487,1.0960,0.88%,开放申购,开放赎回,009610,2021-02-09
59,1.0396,1.0869,0.74%,开放申购,开放赎回,009610,2021-02-08
60,1.0320,1.0793,-0.53%,开放申购,开放赎回,009610,2021-02-05
61,1.0375,1.0848,-0.36%,开放申购,开放赎回,009610,2021-02-04
62,1.0413,1.0886,-0.15%,开放申购,开放赎回,009610,2021-02-03
63,1.0429,1.0902,0.30%,开放申购,开放赎回,009610,2021-02-02
64,1.0398,1.0871,0.69%,开放申购,开放赎回,009610,2021-02-01
65,1.0327,1.0800,-0.07%,开放申购,开放赎回,009610,2021-01-29
67,1.0334,1.0807,-0.67%,开放申购,开放赎回,009610,2021-01-28
68,1.0404,1.0877,-0.20%,开放申购,开放赎回,009610,2021-01-27
69,1.0425,1.0898,-0.43%,开放申购,开放赎回,009610,2021-01-26
70,1.0470,1.0943,-0.09%,开放申购,开放赎回,009610,2021-01-25
71,1.0479,1.0952,-0.01%,开放申购,开放赎回,009610,2021-01-22
72,1.0480,1.0953,0.42%,开放申购,开放赎回,009610,2021-01-21
73,1.0436,1.0909,0.60%,开放申购,开放赎回,009610,2021-01-20
74,1.0374,1.0847,-0.36%,开放申购,开放赎回,009610,2021-01-19
75,1.0411,1.0884,0.54%,开放申购,开放赎回,009610,2021-01-18
76,1.0355,1.0828,0.39%,开放申购,开放赎回,009610,2021-01-15
78,1.0315,1.0788,0.10%,开放申购,开放赎回,009610,2021-01-14
79,1.0305,1.0778,-0.46%,开放申购,开放赎回,009610,2021-01-13
80,1.0353,1.0826,0.54%,开放申购,开放赎回,009610,2021-01-12
81,1.0297,1.0770,-0.16%,开放申购,开放赎回,009610,2021-01-11
82,1.0313,1.0786,-0.13%,开放申购,开放赎回,009610,2021-01-08
83,1.0326,1.0799,-0.15%,开放申购,开放赎回,009610,2021-01-07
84,1.0341,1.0814,-0.14%,开放申购,开放赎回,009610,2021-01-06
85,1.0355,1.0828,0.05%,开放申购,开放赎回,009610,2021-01-05
86,1.0350,1.0823,0.38%,开放申购,开放赎回,009610,2021-01-04
