,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,3.2860,3.2860,-1.26%,限制大额申购,开放赎回,011473,2021-04-30
2,3.3280,3.3280,0.12%,限制大额申购,开放赎回,011473,2021-04-29
3,3.3240,3.3240,0.48%,限制大额申购,开放赎回,011473,2021-04-28
4,3.3080,3.3080,-0.09%,限制大额申购,开放赎回,011473,2021-04-27
5,3.3110,3.3110,-0.57%,限制大额申购,开放赎回,011473,2021-04-26
6,3.3300,3.3300,-0.06%,限制大额申购,开放赎回,011473,2021-04-23
7,3.3320,3.3320,-0.09%,限制大额申购,开放赎回,011473,2021-04-22
8,3.3350,3.3350,0.24%,限制大额申购,开放赎回,011473,2021-04-21
9,3.3270,3.3270,-0.15%,限制大额申购,开放赎回,011473,2021-04-20
10,3.3320,3.3320,1.25%,限制大额申购,开放赎回,011473,2021-04-19
12,3.2910,3.2910,0.98%,限制大额申购,开放赎回,011473,2021-04-16
13,3.2590,3.2590,-0.61%,限制大额申购,开放赎回,011473,2021-04-15
14,3.2790,3.2790,0.61%,限制大额申购,开放赎回,011473,2021-04-14
15,3.2590,3.2590,-0.70%,限制大额申购,开放赎回,011473,2021-04-13
16,3.2820,3.2820,-1.53%,限制大额申购,开放赎回,011473,2021-04-12
17,3.3330,3.3330,0.03%,限制大额申购,开放赎回,011473,2021-04-09
18,3.3320,3.3320,0.12%,限制大额申购,开放赎回,011473,2021-04-08
19,3.3280,3.3280,-0.30%,限制大额申购,开放赎回,011473,2021-04-07
20,3.3380,3.3380,0.75%,限制大额申购,开放赎回,011473,2021-04-06
21,3.3130,3.3130,-0.36%,限制大额申购,开放赎回,011473,2021-04-02
23,3.3250,3.3250,0.33%,限制大额申购,开放赎回,011473,2021-04-01
24,3.3140,3.3140,-0.06%,限制大额申购,开放赎回,011473,2021-03-31
25,3.3160,3.3160,0.09%,限制大额申购,开放赎回,011473,2021-03-30
26,3.3130,3.3130,0.27%,限制大额申购,开放赎回,011473,2021-03-29
27,3.3040,3.3040,1.41%,限制大额申购,开放赎回,011473,2021-03-26
28,3.2580,3.2580,-0.34%,限制大额申购,开放赎回,011473,2021-03-25
29,3.2690,3.2690,-1.92%,限制大额申购,开放赎回,011473,2021-03-24
30,3.3330,3.3330,-1.10%,限制大额申购,开放赎回,011473,2021-03-23
31,3.3700,3.3700,1.84%,限制大额申购,开放赎回,011473,2021-03-22
32,3.3090,3.3090,-1.81%,限制大额申购,开放赎回,011473,2021-03-19
34,3.3700,3.3700,0.24%,限制大额申购,开放赎回,011473,2021-03-18
35,3.3620,3.3620,0.09%,限制大额申购,开放赎回,011473,2021-03-17
36,3.3590,3.3590,1.08%,限制大额申购,开放赎回,011473,2021-03-16
37,3.3230,3.3230,-0.33%,限制大额申购,开放赎回,011473,2021-03-15
38,3.3340,3.3340,1.49%,限制大额申购,开放赎回,011473,2021-03-12
39,3.2850,3.2850,2.53%,限制大额申购,开放赎回,011473,2021-03-11
40,3.2040,3.2040,-0.65%,限制大额申购,开放赎回,011473,2021-03-10
41,3.2250,3.2250,-2.06%,限制大额申购,开放赎回,011473,2021-03-09
42,3.2930,3.2930,-1.41%,限制大额申购,开放赎回,011473,2021-03-08
43,3.3400,3.3400,-0.45%,开放申购,开放赎回,011473,2021-03-05
45,3.3550,3.3550,-0.97%,开放申购,开放赎回,011473,2021-03-04
46,3.3880,3.3880,2.79%,开放申购,开放赎回,011473,2021-03-03
47,3.2960,3.2960,-0.06%,开放申购,开放赎回,011473,2021-03-02
48,3.2980,3.2980,1.29%,开放申购,开放赎回,011473,2021-03-01
49,3.2560,3.2560,-1.96%,开放申购,开放赎回,011473,2021-02-26
50,3.3210,3.3210,0.85%,开放申购,开放赎回,011473,2021-02-25
51,3.2930,3.2930,-1.61%,开放申购,开放赎回,011473,2021-02-24
52,3.3470,3.3470,0.18%,开放申购,开放赎回,011473,2021-02-23
53,3.3410,3.3410,-0.68%,开放申购,开放赎回,011473,2021-02-22
54,3.3640,3.3640,0.63%,开放申购,开放赎回,011473,2021-02-19
56,3.3430,3.3430,1.80%,开放申购,开放赎回,011473,2021-02-18
57,3.2840,3.2840,-0.18%,开放申购,开放赎回,011473,2021-02-10
58,3.2900,3.2900,1.17%,开放申购,开放赎回,011473,2021-02-09
59,3.2520,3.2520,1.15%,开放申购,开放赎回,011473,2021-02-08
60,3.2150,3.2150,,开放申购,开放赎回,011473,2021-02-05
