,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.3154,1.4854,-0.29%,开放申购,开放赎回,519626,2021-04-30
2,1.3192,1.4892,0.11%,开放申购,开放赎回,519626,2021-04-29
3,1.3178,1.4878,0.36%,开放申购,开放赎回,519626,2021-04-28
4,1.3131,1.4831,0.02%,开放申购,开放赎回,519626,2021-04-27
5,1.3129,1.4829,-0.17%,开放申购,开放赎回,519626,2021-04-26
6,1.3152,1.4852,0.11%,开放申购,开放赎回,519626,2021-04-23
7,1.3138,1.4838,-0.02%,开放申购,开放赎回,519626,2021-04-22
8,1.3140,1.4840,0.21%,开放申购,开放赎回,519626,2021-04-21
9,1.3113,1.4813,0.15%,开放申购,开放赎回,519626,2021-04-20
10,1.3094,1.4794,0.61%,开放申购,开放赎回,519626,2021-04-19
12,1.3014,1.4714,0.29%,开放申购,开放赎回,519626,2021-04-16
13,1.2976,1.4676,-0.28%,开放申购,开放赎回,519626,2021-04-15
14,1.3013,1.4713,0.22%,开放申购,开放赎回,519626,2021-04-14
15,1.2985,1.4685,0.06%,开放申购,开放赎回,519626,2021-04-13
16,1.2977,1.4677,-0.38%,开放申购,开放赎回,519626,2021-04-12
17,1.3026,1.4726,-0.52%,开放申购,开放赎回,519626,2021-04-09
18,1.3094,1.4794,0.21%,开放申购,开放赎回,519626,2021-04-08
19,1.3066,1.4766,-0.53%,开放申购,开放赎回,519626,2021-04-07
20,1.3136,1.4836,-0.10%,开放申购,开放赎回,519626,2021-04-06
21,1.3149,1.4849,0.56%,开放申购,开放赎回,519626,2021-04-02
23,1.3076,1.4776,0.15%,开放申购,开放赎回,519626,2021-04-01
24,1.3056,1.4756,-0.41%,开放申购,开放赎回,519626,2021-03-31
25,1.3110,1.4810,0.38%,开放申购,开放赎回,519626,2021-03-30
26,1.3060,1.4760,0.13%,开放申购,开放赎回,519626,2021-03-29
27,1.3043,1.4743,0.83%,开放申购,开放赎回,519626,2021-03-26
28,1.2935,1.4635,0.13%,开放申购,开放赎回,519626,2021-03-25
29,1.2918,1.4618,-0.66%,开放申购,开放赎回,519626,2021-03-24
30,1.3004,1.4704,-0.41%,开放申购,开放赎回,519626,2021-03-23
31,1.3057,1.4757,0.64%,开放申购,开放赎回,519626,2021-03-22
