,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1341,1.1341,-1.05%,场内买入,场内卖出,515010,2021-04-30
2,1.1461,1.1461,2.40%,场内买入,场内卖出,515010,2021-04-29
3,1.1192,1.1192,0.40%,场内买入,场内卖出,515010,2021-04-28
4,1.1147,1.1147,-0.65%,场内买入,场内卖出,515010,2021-04-27
5,1.1220,1.1220,-1.88%,场内买入,场内卖出,515010,2021-04-26
6,1.1435,1.1435,-0.05%,场内买入,场内卖出,515010,2021-04-23
7,1.1441,1.1441,0.33%,场内买入,场内卖出,515010,2021-04-22
8,1.1403,1.1403,-0.29%,场内买入,场内卖出,515010,2021-04-21
9,1.1436,1.1436,-1.00%,场内买入,场内卖出,515010,2021-04-20
10,1.1551,1.1551,2.58%,场内买入,场内卖出,515010,2021-04-19
12,1.1260,1.1260,0.72%,场内买入,场内卖出,515010,2021-04-16
13,1.1180,1.1180,-0.84%,场内买入,场内卖出,515010,2021-04-15
14,1.1275,1.1275,1.18%,场内买入,场内卖出,515010,2021-04-14
15,1.1144,1.1144,-0.19%,场内买入,场内卖出,515010,2021-04-13
16,1.1165,1.1165,-1.98%,场内买入,场内卖出,515010,2021-04-12
17,1.1391,1.1391,-1.01%,场内买入,场内卖出,515010,2021-04-09
18,1.1507,1.1507,0.40%,场内买入,场内卖出,515010,2021-04-08
19,1.1461,1.1461,-0.22%,场内买入,场内卖出,515010,2021-04-07
20,1.1486,1.1486,-0.10%,场内买入,场内卖出,515010,2021-04-06
21,1.1497,1.1497,0.15%,场内买入,场内卖出,515010,2021-04-02
23,1.1480,1.1480,0.89%,场内买入,场内卖出,515010,2021-04-01
24,1.1379,1.1379,-1.58%,场内买入,场内卖出,515010,2021-03-31
25,1.1562,1.1562,-0.14%,场内买入,场内卖出,515010,2021-03-30
26,1.1578,1.1578,-0.14%,场内买入,场内卖出,515010,2021-03-29
27,1.1594,1.1594,0.50%,场内买入,场内卖出,515010,2021-03-26
28,1.1536,1.1536,-0.77%,场内买入,场内卖出,515010,2021-03-25
29,1.1625,1.1625,0.52%,场内买入,场内卖出,515010,2021-03-24
30,1.1565,1.1565,0.60%,场内买入,场内卖出,515010,2021-03-23
31,1.1496,1.1496,1.73%,场内买入,场内卖出,515010,2021-03-22
32,1.1300,1.1300,-0.90%,场内买入,场内卖出,515010,2021-03-19
34,1.1403,1.1403,0.13%,场内买入,场内卖出,515010,2021-03-18
35,1.1388,1.1388,0.35%,场内买入,场内卖出,515010,2021-03-17
36,1.1348,1.1348,0.21%,场内买入,场内卖出,515010,2021-03-16
37,1.1324,1.1324,-2.08%,场内买入,场内卖出,515010,2021-03-15
