,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0866,1.1117,,暂停申购,暂停赎回,005655,2021-04-30
2,1.0862,1.1113,,暂停申购,暂停赎回,005655,2021-04-23
3,1.0846,1.1097,,暂停申购,暂停赎回,005655,2021-04-16
4,1.0830,1.1081,0.02%,暂停申购,暂停赎回,005655,2021-04-09
5,1.0828,1.1079,0.00%,开放申购,开放赎回,005655,2021-04-08
6,1.0828,1.1079,0.00%,开放申购,开放赎回,005655,2021-04-07
7,1.0828,1.1079,0.04%,开放申购,开放赎回,005655,2021-04-06
8,1.0824,1.1075,-0.01%,开放申购,开放赎回,005655,2021-04-02
9,1.0825,1.1076,0.02%,开放申购,开放赎回,005655,2021-04-01
10,1.0823,1.1074,,暂停申购,暂停赎回,005655,2021-03-31
12,1.0818,1.1069,,暂停申购,暂停赎回,005655,2021-03-26
13,1.0804,1.1055,,暂停申购,暂停赎回,005655,2021-03-19
14,1.0794,1.1045,,暂停申购,暂停赎回,005655,2021-03-12
15,1.0783,1.1034,,暂停申购,暂停赎回,005655,2021-03-05
16,1.0769,1.1020,,暂停申购,暂停赎回,005655,2021-02-26
17,1.0756,1.1007,,暂停申购,暂停赎回,005655,2021-02-19
18,1.0748,1.0999,,暂停申购,暂停赎回,005655,2021-02-10
19,1.0742,1.0993,,暂停申购,暂停赎回,005655,2021-02-05
20,1.0738,1.0989,,暂停申购,暂停赎回,005655,2021-01-29
21,1.0766,1.1017,,暂停申购,暂停赎回,005655,2021-01-22
23,1.0760,1.1011,,暂停申购,暂停赎回,005655,2021-01-15
24,1.0745,1.0996,,暂停申购,暂停赎回,005655,2021-01-08
