,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2442,1.2442,0.10%,开放申购,开放赎回,004807,2021-04-30
2,1.2429,1.2429,-0.14%,开放申购,开放赎回,004807,2021-04-29
3,1.2446,1.2446,0.40%,开放申购,开放赎回,004807,2021-04-28
4,1.2397,1.2397,0.23%,开放申购,开放赎回,004807,2021-04-27
5,1.2368,1.2368,-0.23%,开放申购,开放赎回,004807,2021-04-26
6,1.2396,1.2396,0.38%,开放申购,开放赎回,004807,2021-04-23
7,1.2349,1.2349,0.05%,开放申购,开放赎回,004807,2021-04-22
8,1.2343,1.2343,0.11%,开放申购,开放赎回,004807,2021-04-21
9,1.2330,1.2330,0.06%,开放申购,开放赎回,004807,2021-04-20
10,1.2322,1.2322,0.72%,开放申购,开放赎回,004807,2021-04-19
12,1.2234,1.2234,-0.03%,开放申购,开放赎回,004807,2021-04-16
13,1.2238,1.2238,-0.04%,开放申购,开放赎回,004807,2021-04-15
14,1.2243,1.2243,0.39%,开放申购,开放赎回,004807,2021-04-14
15,1.2196,1.2196,-0.06%,开放申购,开放赎回,004807,2021-04-13
16,1.2203,1.2203,-0.36%,开放申购,开放赎回,004807,2021-04-12
17,1.2247,1.2247,-0.27%,开放申购,开放赎回,004807,2021-04-09
18,1.2280,1.2280,0.11%,开放申购,开放赎回,004807,2021-04-08
19,1.2266,1.2266,-0.40%,开放申购,开放赎回,004807,2021-04-07
20,1.2315,1.2315,-0.01%,开放申购,开放赎回,004807,2021-04-06
21,1.2316,1.2316,0.42%,开放申购,开放赎回,004807,2021-04-02
23,1.2265,1.2265,0.43%,开放申购,开放赎回,004807,2021-04-01
24,1.2212,1.2212,-0.28%,开放申购,开放赎回,004807,2021-03-31
25,1.2246,1.2246,0.33%,开放申购,开放赎回,004807,2021-03-30
26,1.2206,1.2206,0.12%,开放申购,开放赎回,004807,2021-03-29
27,1.2191,1.2191,0.64%,开放申购,开放赎回,004807,2021-03-26
28,1.2114,1.2114,0.22%,开放申购,开放赎回,004807,2021-03-25
29,1.2087,1.2087,-0.17%,开放申购,开放赎回,004807,2021-03-24
30,1.2108,1.2108,-0.41%,开放申购,开放赎回,004807,2021-03-23
31,1.2158,1.2158,0.10%,开放申购,开放赎回,004807,2021-03-22
32,1.2146,1.2146,-0.54%,开放申购,开放赎回,004807,2021-03-19
34,1.2212,1.2212,0.36%,开放申购,开放赎回,004807,2021-03-18
35,1.2168,1.2168,0.36%,开放申购,开放赎回,004807,2021-03-17
36,1.2124,1.2124,0.22%,开放申购,开放赎回,004807,2021-03-16
37,1.2097,1.2097,-0.93%,开放申购,开放赎回,004807,2021-03-15
38,1.2211,1.2211,0.13%,开放申购,开放赎回,004807,2021-03-12
39,1.2195,1.2195,0.69%,开放申购,开放赎回,004807,2021-03-11
40,1.2112,1.2112,0.44%,开放申购,开放赎回,004807,2021-03-10
41,1.2059,1.2059,-0.40%,开放申购,开放赎回,004807,2021-03-09
42,1.2107,1.2107,-1.14%,开放申购,开放赎回,004807,2021-03-08
43,1.2246,1.2246,0.06%,开放申购,开放赎回,004807,2021-03-05
45,1.2239,1.2239,-1.14%,开放申购,开放赎回,004807,2021-03-04
46,1.2380,1.2380,0.09%,开放申购,开放赎回,004807,2021-03-03
47,1.2369,1.2369,-0.23%,开放申购,开放赎回,004807,2021-03-02
48,1.2398,1.2398,0.60%,开放申购,开放赎回,004807,2021-03-01
49,1.2324,1.2324,-0.40%,开放申购,开放赎回,004807,2021-02-26
50,1.2373,1.2373,-0.05%,开放申购,开放赎回,004807,2021-02-25
51,1.2379,1.2379,-0.71%,开放申购,开放赎回,004807,2021-02-24
52,1.2468,1.2468,-0.02%,开放申购,开放赎回,004807,2021-02-23
53,1.2470,1.2470,-1.20%,开放申购,开放赎回,004807,2021-02-22
54,1.2621,1.2621,-0.32%,开放申购,开放赎回,004807,2021-02-19
56,1.2661,1.2661,-0.51%,开放申购,开放赎回,004807,2021-02-18
57,1.2726,1.2726,0.77%,开放申购,开放赎回,004807,2021-02-10
58,1.2629,1.2629,0.64%,开放申购,开放赎回,004807,2021-02-09
59,1.2549,1.2549,0.26%,开放申购,开放赎回,004807,2021-02-08
60,1.2517,1.2517,0.14%,开放申购,开放赎回,004807,2021-02-05
61,1.2499,1.2499,-0.11%,开放申购,开放赎回,004807,2021-02-04
62,1.2513,1.2513,0.10%,开放申购,开放赎回,004807,2021-02-03
63,1.2500,1.2500,0.64%,开放申购,开放赎回,004807,2021-02-02
64,1.2420,1.2420,0.06%,开放申购,开放赎回,004807,2021-02-01
65,1.2412,1.2412,-0.24%,开放申购,开放赎回,004807,2021-01-29
67,1.2442,1.2442,-0.72%,开放申购,开放赎回,004807,2021-01-28
68,1.2532,1.2532,0.36%,开放申购,开放赎回,004807,2021-01-27
69,1.2487,1.2487,-0.65%,开放申购,开放赎回,004807,2021-01-26
70,1.2569,1.2569,0.33%,开放申购,开放赎回,004807,2021-01-25
71,1.2528,1.2528,0.35%,开放申购,开放赎回,004807,2021-01-22
72,1.2484,1.2484,0.49%,开放申购,开放赎回,004807,2021-01-21
73,1.2423,1.2423,0.53%,开放申购,开放赎回,004807,2021-01-20
74,1.2358,1.2358,-0.48%,开放申购,开放赎回,004807,2021-01-19
75,1.2417,1.2417,-0.02%,开放申购,开放赎回,004807,2021-01-18
76,1.2419,1.2419,-0.05%,开放申购,开放赎回,004807,2021-01-15
78,1.2425,1.2425,-0.46%,开放申购,开放赎回,004807,2021-01-14
79,1.2482,1.2482,-0.34%,开放申购,开放赎回,004807,2021-01-13
80,1.2525,1.2525,0.60%,开放申购,开放赎回,004807,2021-01-12
81,1.2450,1.2450,-0.71%,开放申购,开放赎回,004807,2021-01-11
82,1.2539,1.2539,-0.48%,开放申购,开放赎回,004807,2021-01-08
83,1.2599,1.2599,0.73%,开放申购,开放赎回,004807,2021-01-07
84,1.2508,1.2508,0.36%,开放申购,开放赎回,004807,2021-01-06
85,1.2463,1.2463,0.66%,开放申购,开放赎回,004807,2021-01-05
86,1.2381,1.2381,0.86%,开放申购,开放赎回,004807,2021-01-04
