,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2662,1.2662,0.36%,开放申购,开放赎回,004557,2021-04-30
2,1.2616,1.2616,0.45%,开放申购,开放赎回,004557,2021-04-29
3,1.2560,1.2560,0.32%,开放申购,开放赎回,004557,2021-04-28
4,1.2520,1.2520,0.10%,开放申购,开放赎回,004557,2021-04-27
5,1.2507,1.2507,-0.93%,开放申购,开放赎回,004557,2021-04-26
6,1.2625,1.2625,0.37%,开放申购,开放赎回,004557,2021-04-23
7,1.2578,1.2578,0.01%,开放申购,开放赎回,004557,2021-04-22
8,1.2577,1.2577,0.13%,开放申购,开放赎回,004557,2021-04-21
9,1.2561,1.2561,-0.11%,开放申购,开放赎回,004557,2021-04-20
10,1.2575,1.2575,1.17%,开放申购,开放赎回,004557,2021-04-19
12,1.2429,1.2429,0.02%,开放申购,开放赎回,004557,2021-04-16
13,1.2426,1.2426,-0.56%,开放申购,开放赎回,004557,2021-04-15
14,1.2496,1.2496,0.23%,开放申购,开放赎回,004557,2021-04-14
15,1.2467,1.2467,0.12%,开放申购,开放赎回,004557,2021-04-13
16,1.2452,1.2452,-0.16%,开放申购,开放赎回,004557,2021-04-12
17,1.2472,1.2472,-0.63%,开放申购,开放赎回,004557,2021-04-09
18,1.2551,1.2551,0.13%,开放申购,开放赎回,004557,2021-04-08
19,1.2535,1.2535,-0.09%,开放申购,开放赎回,004557,2021-04-07
20,1.2546,1.2546,0.02%,开放申购,开放赎回,004557,2021-04-06
21,1.2544,1.2544,0.04%,开放申购,开放赎回,004557,2021-04-02
23,1.2539,1.2539,0.38%,开放申购,开放赎回,004557,2021-04-01
24,1.2491,1.2491,-0.30%,开放申购,开放赎回,004557,2021-03-31
25,1.2528,1.2528,0.34%,开放申购,开放赎回,004557,2021-03-30
26,1.2485,1.2485,-0.10%,开放申购,开放赎回,004557,2021-03-29
27,1.2497,1.2497,0.43%,开放申购,开放赎回,004557,2021-03-26
28,1.2444,1.2444,-0.06%,开放申购,开放赎回,004557,2021-03-25
29,1.2452,1.2452,-0.50%,开放申购,开放赎回,004557,2021-03-24
30,1.2515,1.2515,-0.12%,开放申购,开放赎回,004557,2021-03-23
31,1.2530,1.2530,0.33%,开放申购,开放赎回,004557,2021-03-22
32,1.2489,1.2489,-0.98%,开放申购,开放赎回,004557,2021-03-19
34,1.2612,1.2612,0.17%,开放申购,开放赎回,004557,2021-03-18
35,1.2591,1.2591,-0.42%,开放申购,开放赎回,004557,2021-03-17
36,1.2644,1.2644,0.36%,开放申购,开放赎回,004557,2021-03-16
37,1.2599,1.2599,-0.41%,开放申购,开放赎回,004557,2021-03-15
38,1.2651,1.2651,0.08%,开放申购,开放赎回,004557,2021-03-12
39,1.2641,1.2641,0.00%,开放申购,开放赎回,004557,2021-03-11
40,1.2641,1.2641,0.02%,开放申购,开放赎回,004557,2021-03-10
41,1.2639,1.2639,0.02%,开放申购,开放赎回,004557,2021-03-09
42,1.2637,1.2637,-0.04%,开放申购,开放赎回,004557,2021-03-08
43,1.2642,1.2642,-1.29%,开放申购,开放赎回,004557,2021-03-05
45,1.2807,1.2807,-4.20%,开放申购,开放赎回,004557,2021-03-04
46,1.3368,1.3368,0.86%,开放申购,开放赎回,004557,2021-03-03
47,1.3254,1.3254,-1.71%,开放申购,开放赎回,004557,2021-03-02
48,1.3484,1.3484,2.48%,开放申购,开放赎回,004557,2021-03-01
49,1.3158,1.3158,-2.92%,开放申购,开放赎回,004557,2021-02-26
