,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2681,1.2681,-0.33%,开放申购,开放赎回,008840,2021-04-30
2,1.2723,1.2723,0.60%,开放申购,开放赎回,008840,2021-04-29
3,1.2647,1.2647,0.64%,开放申购,开放赎回,008840,2021-04-28
4,1.2566,1.2566,-0.61%,开放申购,开放赎回,008840,2021-04-27
5,1.2643,1.2643,-0.70%,开放申购,开放赎回,008840,2021-04-26
6,1.2732,1.2732,0.19%,开放申购,开放赎回,008840,2021-04-23
7,1.2708,1.2708,-0.06%,开放申购,开放赎回,008840,2021-04-22
8,1.2715,1.2715,0.13%,开放申购,开放赎回,008840,2021-04-21
9,1.2699,1.2699,-0.53%,开放申购,开放赎回,008840,2021-04-20
10,1.2767,1.2767,1.20%,开放申购,开放赎回,008840,2021-04-19
12,1.2615,1.2615,0.70%,开放申购,开放赎回,008840,2021-04-16
13,1.2527,1.2527,-0.47%,开放申购,开放赎回,008840,2021-04-15
14,1.2586,1.2586,1.15%,开放申购,开放赎回,008840,2021-04-14
15,1.2443,1.2443,-0.58%,开放申购,开放赎回,008840,2021-04-13
16,1.2516,1.2516,-1.85%,开放申购,开放赎回,008840,2021-04-12
17,1.2752,1.2752,-0.41%,开放申购,开放赎回,008840,2021-04-09
18,1.2804,1.2804,-0.35%,开放申购,开放赎回,008840,2021-04-08
19,1.2849,1.2849,-0.59%,开放申购,开放赎回,008840,2021-04-07
20,1.2925,1.2925,-1.00%,开放申购,开放赎回,008840,2021-04-06
21,1.3056,1.3056,0.14%,开放申购,开放赎回,008840,2021-04-02
23,1.3038,1.3038,0.75%,开放申购,开放赎回,008840,2021-04-01
24,1.2941,1.2941,-0.59%,开放申购,开放赎回,008840,2021-03-31
25,1.3018,1.3018,0.05%,开放申购,开放赎回,008840,2021-03-30
26,1.3011,1.3011,0.96%,开放申购,开放赎回,008840,2021-03-29
27,1.2887,1.2887,1.91%,开放申购,开放赎回,008840,2021-03-26
28,1.2645,1.2645,0.24%,开放申购,开放赎回,008840,2021-03-25
29,1.2615,1.2615,-2.35%,开放申购,开放赎回,008840,2021-03-24
30,1.2919,1.2919,-1.10%,开放申购,开放赎回,008840,2021-03-23
31,1.3063,1.3063,0.72%,开放申购,开放赎回,008840,2021-03-22
32,1.2969,1.2969,-2.39%,开放申购,开放赎回,008840,2021-03-19
34,1.3287,1.3287,0.51%,开放申购,开放赎回,008840,2021-03-18
35,1.3219,1.3219,0.24%,开放申购,开放赎回,008840,2021-03-17
36,1.3188,1.3188,2.24%,开放申购,开放赎回,008840,2021-03-16
37,1.2899,1.2899,-0.64%,开放申购,开放赎回,008840,2021-03-15
38,1.2982,1.2982,0.37%,开放申购,开放赎回,008840,2021-03-12
39,1.2934,1.2934,2.06%,开放申购,开放赎回,008840,2021-03-11
40,1.2673,1.2673,0.28%,开放申购,开放赎回,008840,2021-03-10
41,1.2638,1.2638,-1.65%,开放申购,开放赎回,008840,2021-03-09
42,1.2850,1.2850,-2.54%,开放申购,开放赎回,008840,2021-03-08
43,1.3185,1.3185,-0.46%,开放申购,开放赎回,008840,2021-03-05
45,1.3246,1.3246,-2.27%,开放申购,开放赎回,008840,2021-03-04
46,1.3554,1.3554,1.35%,开放申购,开放赎回,008840,2021-03-03
47,1.3374,1.3374,-0.30%,开放申购,开放赎回,008840,2021-03-02
48,1.3414,1.3414,1.24%,开放申购,开放赎回,008840,2021-03-01
49,1.3250,1.3250,-2.76%,开放申购,开放赎回,008840,2021-02-26
50,1.3626,1.3626,2.06%,开放申购,开放赎回,008840,2021-02-25
51,1.3351,1.3351,-0.53%,开放申购,开放赎回,008840,2021-02-24
52,1.3422,1.3422,-1.05%,开放申购,开放赎回,008840,2021-02-23
53,1.3564,1.3564,-1.33%,开放申购,开放赎回,008840,2021-02-22
54,1.3747,1.3747,1.04%,开放申购,开放赎回,008840,2021-02-19
56,1.3605,1.3605,1.47%,开放申购,开放赎回,008840,2021-02-18
57,1.3408,1.3408,1.35%,开放申购,开放赎回,008840,2021-02-10
58,1.3230,1.3230,1.98%,开放申购,开放赎回,008840,2021-02-09
59,1.2973,1.2973,1.76%,开放申购,开放赎回,008840,2021-02-08
60,1.2748,1.2748,-0.15%,开放申购,开放赎回,008840,2021-02-05
61,1.2767,1.2767,-0.72%,开放申购,开放赎回,008840,2021-02-04
62,1.2859,1.2859,-0.43%,开放申购,开放赎回,008840,2021-02-03
63,1.2915,1.2915,0.58%,开放申购,开放赎回,008840,2021-02-02
64,1.2840,1.2840,0.14%,开放申购,开放赎回,008840,2021-02-01
65,1.2822,1.2822,-0.01%,开放申购,开放赎回,008840,2021-01-29
67,1.2823,1.2823,-2.39%,开放申购,开放赎回,008840,2021-01-28
68,1.3137,1.3137,0.50%,开放申购,开放赎回,008840,2021-01-27
69,1.3071,1.3071,-0.68%,开放申购,开放赎回,008840,2021-01-26
70,1.3160,1.3160,1.18%,开放申购,开放赎回,008840,2021-01-25
71,1.3007,1.3007,0.23%,开放申购,开放赎回,008840,2021-01-22
72,1.2977,1.2977,0.08%,开放申购,开放赎回,008840,2021-01-21
73,1.2966,1.2966,-0.20%,开放申购,开放赎回,008840,2021-01-20
74,1.2992,1.2992,-0.83%,开放申购,开放赎回,008840,2021-01-19
75,1.3101,1.3101,0.91%,开放申购,开放赎回,008840,2021-01-18
76,1.2983,1.2983,0.28%,开放申购,开放赎回,008840,2021-01-15
78,1.2947,1.2947,-1.17%,开放申购,开放赎回,008840,2021-01-14
79,1.3100,1.3100,0.32%,开放申购,开放赎回,008840,2021-01-13
80,1.3058,1.3058,1.39%,开放申购,开放赎回,008840,2021-01-12
