,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.6875,1.6875,-0.68%,暂停申购,暂停赎回,008284,2021-04-29
2,1.6990,1.6990,0.87%,开放申购,开放赎回,008284,2021-04-28
3,1.6843,1.6843,1.76%,开放申购,开放赎回,008284,2021-04-27
4,1.6552,1.6552,0.32%,开放申购,开放赎回,008284,2021-04-26
5,1.6500,1.6500,1.94%,开放申购,开放赎回,008284,2021-04-23
6,1.6186,1.6186,2.61%,开放申购,开放赎回,008284,2021-04-22
7,1.5775,1.5775,2.57%,开放申购,开放赎回,008284,2021-04-21
8,1.5380,1.5380,0.84%,开放申购,开放赎回,008284,2021-04-20
9,1.5252,1.5252,3.24%,开放申购,开放赎回,008284,2021-04-19
10,1.4774,1.4774,0.56%,开放申购,开放赎回,008284,2021-04-16
12,1.4692,1.4692,0.46%,开放申购,开放赎回,008284,2021-04-15
13,1.4624,1.4624,1.76%,开放申购,开放赎回,008284,2021-04-14
14,1.4371,1.4371,0.33%,开放申购,开放赎回,008284,2021-04-13
15,1.4324,1.4324,-3.04%,开放申购,开放赎回,008284,2021-04-12
16,1.4773,1.4773,-0.57%,开放申购,开放赎回,008284,2021-04-09
17,1.4857,1.4857,1.11%,开放申购,开放赎回,008284,2021-04-08
18,1.4694,1.4694,-0.35%,开放申购,开放赎回,008284,2021-04-07
19,1.4745,1.4745,0.77%,暂停申购,暂停赎回,008284,2021-04-06
20,1.4633,1.4633,-0.03%,暂停申购,暂停赎回,008284,2021-04-02
21,1.4638,1.4638,3.19%,开放申购,开放赎回,008284,2021-04-01
23,1.4185,1.4185,1.01%,开放申购,开放赎回,008284,2021-03-31
24,1.4043,1.4043,2.84%,开放申购,开放赎回,008284,2021-03-30
25,1.3655,1.3655,-1.72%,开放申购,开放赎回,008284,2021-03-29
26,1.3894,1.3894,3.76%,开放申购,开放赎回,008284,2021-03-26
27,1.3390,1.3390,0.76%,开放申购,开放赎回,008284,2021-03-25
28,1.3289,1.3289,-2.81%,开放申购,开放赎回,008284,2021-03-24
29,1.3673,1.3673,-2.22%,开放申购,开放赎回,008284,2021-03-23
30,1.3983,1.3983,1.13%,开放申购,开放赎回,008284,2021-03-22
31,1.3827,1.3827,-1.82%,开放申购,开放赎回,008284,2021-03-19
32,1.4084,1.4084,0.38%,开放申购,开放赎回,008284,2021-03-18
34,1.4031,1.4031,1.85%,开放申购,开放赎回,008284,2021-03-17
35,1.3776,1.3776,2.43%,开放申购,开放赎回,008284,2021-03-16
36,1.3449,1.3449,-3.31%,开放申购,开放赎回,008284,2021-03-15
37,1.3909,1.3909,0.17%,开放申购,开放赎回,008284,2021-03-12
38,1.3885,1.3885,3.81%,开放申购,开放赎回,008284,2021-03-11
39,1.3376,1.3376,2.79%,开放申购,开放赎回,008284,2021-03-10
40,1.3013,1.3013,0.55%,开放申购,开放赎回,008284,2021-03-09
41,1.2942,1.2942,-6.08%,开放申购,开放赎回,008284,2021-03-08
42,1.3780,1.3780,-2.42%,开放申购,开放赎回,008284,2021-03-05
43,1.4122,1.4122,-5.48%,开放申购,开放赎回,008284,2021-03-04
45,1.4941,1.4941,0.75%,开放申购,开放赎回,008284,2021-03-03
46,1.4830,1.4830,-2.74%,开放申购,开放赎回,008284,2021-03-02
47,1.5248,1.5248,3.00%,开放申购,开放赎回,008284,2021-03-01
48,1.4804,1.4804,-2.39%,开放申购,开放赎回,008284,2021-02-26
49,1.5167,1.5167,0.20%,开放申购,开放赎回,008284,2021-02-25
50,1.5136,1.5136,-2.57%,开放申购,开放赎回,008284,2021-02-24
51,1.5536,1.5536,0.18%,开放申购,开放赎回,008284,2021-02-23
52,1.5508,1.5508,-5.10%,开放申购,开放赎回,008284,2021-02-22
53,1.6341,1.6341,-0.29%,开放申购,开放赎回,008284,2021-02-19
54,1.6388,1.6388,-4.93%,开放申购,开放赎回,008284,2021-02-18
56,1.7237,,1.51%,暂停申购,暂停赎回,008284,2021-02-10
57,1.6980,1.6980,2.66%,暂停申购,暂停赎回,008284,2021-02-09
58,1.6540,1.6540,2.42%,开放申购,开放赎回,008284,2021-02-08
59,1.6149,1.6149,2.11%,开放申购,开放赎回,008284,2021-02-05
60,1.5816,1.5816,-1.82%,开放申购,开放赎回,008284,2021-02-04
61,1.6110,1.6110,-0.20%,开放申购,开放赎回,008284,2021-02-03
62,1.6142,1.6142,2.14%,开放申购,开放赎回,008284,2021-02-02
63,1.5804,1.5804,3.12%,开放申购,开放赎回,008284,2021-02-01
64,1.5326,1.5326,-0.65%,开放申购,开放赎回,008284,2021-01-29
65,1.5427,1.5427,-3.04%,开放申购,开放赎回,008284,2021-01-28
67,1.5910,1.5910,-1.48%,开放申购,开放赎回,008284,2021-01-27
68,1.6149,1.6149,-2.03%,开放申购,开放赎回,008284,2021-01-26
69,1.6484,1.6484,2.02%,开放申购,开放赎回,008284,2021-01-25
70,1.6158,1.6158,3.34%,开放申购,开放赎回,008284,2021-01-22
71,1.5636,1.5636,1.24%,开放申购,开放赎回,008284,2021-01-21
72,1.5445,1.5445,3.02%,开放申购,开放赎回,008284,2021-01-20
73,1.4992,1.4992,-0.27%,开放申购,开放赎回,008284,2021-01-19
74,1.5032,1.5032,1.39%,暂停申购,暂停赎回,008284,2021-01-18
75,1.4826,1.4826,-0.73%,开放申购,开放赎回,008284,2021-01-15
76,1.4935,1.4935,0.58%,开放申购,开放赎回,008284,2021-01-14
78,1.4849,1.4849,-1.49%,开放申购,开放赎回,008284,2021-01-13
79,1.5073,1.5073,1.66%,开放申购,开放赎回,008284,2021-01-12
80,1.4827,1.4827,-0.26%,开放申购,开放赎回,008284,2021-01-11
81,1.4865,1.4865,0.71%,开放申购,开放赎回,008284,2021-01-08
82,1.4760,1.4760,0.83%,开放申购,开放赎回,008284,2021-01-07
83,1.4638,1.4638,0.65%,开放申购,开放赎回,008284,2021-01-06
84,1.4543,1.4543,1.76%,开放申购,开放赎回,008284,2021-01-05
85,1.4291,1.4291,1.08%,开放申购,开放赎回,008284,2021-01-04
