,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.3147,1.3147,-0.06%,开放申购,开放赎回,501039,2021-04-30
2,1.3155,1.3155,-0.12%,开放申购,开放赎回,501039,2021-04-29
3,1.3171,1.3171,0.50%,开放申购,开放赎回,501039,2021-04-28
4,1.3106,1.3106,0.76%,开放申购,开放赎回,501039,2021-04-27
5,1.3007,1.3007,-0.17%,开放申购,开放赎回,501039,2021-04-26
6,1.3029,1.3029,0.91%,开放申购,开放赎回,501039,2021-04-23
7,1.2912,1.2912,-0.06%,开放申购,开放赎回,501039,2021-04-22
8,1.2920,1.2920,0.53%,开放申购,开放赎回,501039,2021-04-21
9,1.2852,1.2852,0.34%,开放申购,开放赎回,501039,2021-04-20
10,1.2809,1.2809,0.82%,开放申购,开放赎回,501039,2021-04-19
12,1.2705,1.2705,-0.09%,开放申购,开放赎回,501039,2021-04-16
13,1.2717,1.2717,-0.10%,开放申购,开放赎回,501039,2021-04-15
14,1.2730,1.2730,0.81%,开放申购,开放赎回,501039,2021-04-14
15,1.2628,1.2628,-0.54%,开放申购,开放赎回,501039,2021-04-13
16,1.2696,1.2696,-0.63%,开放申购,开放赎回,501039,2021-04-12
17,1.2776,1.2776,-0.88%,开放申购,开放赎回,501039,2021-04-09
18,1.2890,1.2890,0.45%,开放申购,开放赎回,501039,2021-04-08
19,1.2832,1.2832,-0.57%,开放申购,开放赎回,501039,2021-04-07
20,1.2906,1.2906,-0.78%,开放申购,开放赎回,501039,2021-04-06
21,1.3008,1.3008,0.81%,开放申购,开放赎回,501039,2021-04-02
23,1.2904,1.2904,1.07%,开放申购,开放赎回,501039,2021-04-01
24,1.2767,1.2767,-0.78%,开放申购,开放赎回,501039,2021-03-31
25,1.2867,1.2867,0.96%,开放申购,开放赎回,501039,2021-03-30
26,1.2745,1.2745,0.22%,开放申购,开放赎回,501039,2021-03-29
27,1.2717,1.2717,1.33%,开放申购,开放赎回,501039,2021-03-26
28,1.2550,1.2550,0.60%,开放申购,开放赎回,501039,2021-03-25
29,1.2475,1.2475,-0.10%,开放申购,开放赎回,501039,2021-03-24
30,1.2488,1.2488,-0.18%,开放申购,开放赎回,501039,2021-03-23
31,1.2511,1.2511,0.08%,开放申购,开放赎回,501039,2021-03-22
32,1.2501,1.2501,-0.98%,开放申购,开放赎回,501039,2021-03-19
34,1.2625,1.2625,0.65%,开放申购,开放赎回,501039,2021-03-18
35,1.2543,1.2543,0.63%,开放申购,开放赎回,501039,2021-03-17
