,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.3860,0.3860,0.00%,限制大额申购,开放赎回,050020,2021-04-29
2,0.3860,0.3860,0.52%,限制大额申购,开放赎回,050020,2021-04-28
3,0.3840,0.3840,0.26%,限制大额申购,开放赎回,050020,2021-04-27
4,0.3830,0.3830,0.52%,限制大额申购,开放赎回,050020,2021-04-26
5,0.3810,0.3810,1.06%,限制大额申购,开放赎回,050020,2021-04-23
6,0.3770,0.3770,-0.79%,限制大额申购,开放赎回,050020,2021-04-22
7,0.3800,0.3800,0.80%,限制大额申购,开放赎回,050020,2021-04-21
8,0.3770,0.3770,-1.31%,限制大额申购,开放赎回,050020,2021-04-20
9,0.3820,0.3820,-0.26%,限制大额申购,开放赎回,050020,2021-04-19
10,0.3830,0.3830,0.00%,限制大额申购,开放赎回,050020,2021-04-16
12,0.3830,0.3830,0.26%,限制大额申购,开放赎回,050020,2021-04-15
13,0.3820,0.3820,0.79%,限制大额申购,开放赎回,050020,2021-04-14
14,0.3790,0.3790,0.00%,限制大额申购,开放赎回,050020,2021-04-13
15,0.3790,0.3790,0.00%,限制大额申购,开放赎回,050020,2021-04-12
16,0.3790,0.3790,-0.26%,限制大额申购,开放赎回,050020,2021-04-09
17,0.3800,0.3800,0.00%,限制大额申购,开放赎回,050020,2021-04-08
18,0.3800,0.3800,-0.26%,限制大额申购,开放赎回,050020,2021-04-07
19,0.3810,0.3810,,限制大额申购,开放赎回,050020,2021-04-06
20,0.3820,0.3820,1.06%,限制大额申购,开放赎回,050020,2021-04-01
21,0.3780,0.3780,0.27%,限制大额申购,开放赎回,050020,2021-03-31
23,0.3770,0.3770,-0.26%,限制大额申购,开放赎回,050020,2021-03-30
24,0.3780,0.3780,-0.53%,限制大额申购,开放赎回,050020,2021-03-29
25,0.3800,0.3800,1.33%,限制大额申购,开放赎回,050020,2021-03-26
26,0.3750,0.3750,0.00%,限制大额申购,开放赎回,050020,2021-03-25
27,0.3750,0.3750,1.08%,限制大额申购,开放赎回,050020,2021-03-24
28,0.3710,0.3710,-2.11%,限制大额申购,开放赎回,050020,2021-03-23
29,0.3790,0.3790,0.00%,限制大额申购,开放赎回,050020,2021-03-22
30,0.3790,0.3790,0.53%,限制大额申购,开放赎回,050020,2021-03-19
31,0.3770,0.3770,-2.84%,限制大额申购,开放赎回,050020,2021-03-18
32,0.3880,0.3880,0.52%,限制大额申购,开放赎回,050020,2021-03-17
34,0.3860,0.3860,-1.03%,限制大额申购,开放赎回,050020,2021-03-16
35,0.3900,0.3900,0.00%,限制大额申购,开放赎回,050020,2021-03-15
36,0.3900,0.3900,-0.26%,限制大额申购,开放赎回,050020,2021-03-12
37,0.3910,0.3910,0.26%,限制大额申购,开放赎回,050020,2021-03-11
38,0.3900,0.3900,0.78%,限制大额申购,开放赎回,050020,2021-03-10
39,0.3870,0.3870,0.52%,限制大额申购,开放赎回,050020,2021-03-09
40,0.3850,0.3850,-0.52%,限制大额申购,开放赎回,050020,2021-03-08
41,0.3870,0.3870,1.84%,限制大额申购,开放赎回,050020,2021-03-05
42,0.3800,0.3800,-0.26%,限制大额申购,开放赎回,050020,2021-03-04
43,0.3810,0.3810,-1.04%,限制大额申购,开放赎回,050020,2021-03-03
45,0.3850,0.3850,-1.03%,限制大额申购,开放赎回,050020,2021-03-02
46,0.3890,0.3890,1.57%,限制大额申购,开放赎回,050020,2021-03-01
47,0.3830,0.3830,-0.78%,限制大额申购,开放赎回,050020,2021-02-26
48,0.3860,0.3860,-2.03%,限制大额申购,开放赎回,050020,2021-02-25
49,0.3940,0.3940,1.81%,限制大额申购,开放赎回,050020,2021-02-24
50,0.3870,0.3870,-0.26%,限制大额申购,开放赎回,050020,2021-02-23
51,0.3880,0.3880,0.00%,限制大额申购,开放赎回,050020,2021-02-22
52,0.3880,0.3880,0.78%,限制大额申购,开放赎回,050020,2021-02-19
53,0.3850,0.3850,-1.03%,限制大额申购,开放赎回,050020,2021-02-18
54,0.3890,0.3890,0.00%,限制大额申购,开放赎回,050020,2021-02-10
56,0.3890,0.3890,0.00%,限制大额申购,开放赎回,050020,2021-02-09
57,0.3890,0.3890,1.57%,限制大额申购,开放赎回,050020,2021-02-08
58,0.3830,0.3830,0.79%,限制大额申购,开放赎回,050020,2021-02-05
59,0.3800,0.3800,0.26%,限制大额申购,开放赎回,050020,2021-02-04
60,0.3790,0.3790,0.53%,限制大额申购,开放赎回,050020,2021-02-03
61,0.3770,0.3770,0.80%,限制大额申购,开放赎回,050020,2021-02-02
62,0.3740,0.3740,1.63%,限制大额申购,开放赎回,050020,2021-02-01
63,0.3680,0.3680,-1.34%,限制大额申购,开放赎回,050020,2021-01-29
64,0.3730,0.3730,0.81%,限制大额申购,开放赎回,050020,2021-01-28
