,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,5.4630,5.9630,0.28%,开放申购,开放赎回,160213,2021-04-29
2,5.4480,5.9480,-0.53%,开放申购,开放赎回,160213,2021-04-28
3,5.4770,5.9770,-0.45%,开放申购,开放赎回,160213,2021-04-27
4,5.5020,6.0020,0.57%,开放申购,开放赎回,160213,2021-04-26
5,5.4710,5.9710,1.35%,开放申购,开放赎回,160213,2021-04-23
6,5.3980,5.8980,-1.46%,开放申购,开放赎回,160213,2021-04-22
7,5.4780,5.9780,0.81%,开放申购,开放赎回,160213,2021-04-21
8,5.4340,5.9340,-0.89%,开放申购,开放赎回,160213,2021-04-20
9,5.4830,5.9830,-1.03%,开放申购,开放赎回,160213,2021-04-19
10,5.5400,6.0400,0.09%,开放申购,开放赎回,160213,2021-04-16
12,5.5350,6.0350,1.50%,开放申购,开放赎回,160213,2021-04-15
13,5.4530,5.9530,-1.43%,开放申购,开放赎回,160213,2021-04-14
14,5.5320,6.0320,1.00%,开放申购,开放赎回,160213,2021-04-13
15,5.4770,5.9770,0.05%,开放申购,开放赎回,160213,2021-04-12
16,5.4740,5.9740,0.55%,开放申购,开放赎回,160213,2021-04-09
17,5.4440,5.9440,1.15%,开放申购,开放赎回,160213,2021-04-08
18,5.3820,5.8820,0.07%,开放申购,开放赎回,160213,2021-04-07
19,5.3780,5.8780,1.70%,开放申购,开放赎回,160213,2021-04-06
20,5.2880,5.7880,0.09%,暂停申购,暂停赎回,160213,2021-04-02
21,5.2830,5.7830,1.62%,开放申购,开放赎回,160213,2021-04-01
23,5.1990,5.6990,1.60%,开放申购,开放赎回,160213,2021-03-31
24,5.1170,5.6170,-0.20%,开放申购,开放赎回,160213,2021-03-30
25,5.1270,5.6270,-0.04%,开放申购,开放赎回,160213,2021-03-29
26,5.1290,5.6290,1.67%,开放申购,开放赎回,160213,2021-03-26
27,5.0450,5.5450,-0.06%,开放申购,开放赎回,160213,2021-03-25
28,5.0480,5.5480,-1.39%,开放申购,开放赎回,160213,2021-03-24
29,5.1190,5.6190,-0.76%,开放申购,开放赎回,160213,2021-03-23
30,5.1580,5.6580,1.84%,开放申购,开放赎回,160213,2021-03-22
31,5.0650,5.5650,0.94%,开放申购,开放赎回,160213,2021-03-19
32,5.0180,5.5180,-3.30%,开放申购,开放赎回,160213,2021-03-18
34,5.1890,5.6890,0.31%,开放申购,开放赎回,160213,2021-03-17
35,5.1730,5.6730,0.56%,开放申购,开放赎回,160213,2021-03-16
36,5.1440,5.6440,1.34%,开放申购,开放赎回,160213,2021-03-15
37,5.0760,5.5760,-1.05%,开放申购,开放赎回,160213,2021-03-12
38,5.1300,5.6300,2.15%,开放申购,开放赎回,160213,2021-03-11
39,5.0220,5.5220,-0.67%,开放申购,开放赎回,160213,2021-03-10
40,5.0560,5.5560,4.81%,限制大额申购,开放赎回,160213,2021-03-09
41,4.8240,5.3240,-3.05%,限制大额申购,开放赎回,160213,2021-03-08
42,4.9760,5.4760,1.82%,限制大额申购,开放赎回,160213,2021-03-05
43,4.8870,5.3870,-1.41%,限制大额申购,开放赎回,160213,2021-03-04
45,4.9570,5.4570,-2.96%,限制大额申购,开放赎回,160213,2021-03-03
46,5.1080,5.6080,-1.86%,限制大额申购,开放赎回,160213,2021-03-02
47,5.2050,5.7050,2.93%,限制大额申购,开放赎回,160213,2021-03-01
48,5.0570,5.5570,0.90%,限制大额申购,开放赎回,160213,2021-02-26
49,5.0120,5.5120,-3.69%,限制大额申购,开放赎回,160213,2021-02-25
50,5.2040,5.7040,0.97%,限制大额申购,开放赎回,160213,2021-02-24
51,5.1540,5.6540,-0.31%,限制大额申购,开放赎回,160213,2021-02-23
52,5.1700,5.6700,-2.71%,限制大额申购,开放赎回,160213,2021-02-22
53,5.3140,5.8140,-0.30%,限制大额申购,开放赎回,160213,2021-02-19
54,5.3300,5.8300,0.09%,限制大额申购,开放赎回,160213,2021-02-18
56,5.3250,,-0.45%,限制大额申购,开放赎回,160213,2021-02-10
57,5.3490,5.8490,-0.28%,限制大额申购,开放赎回,160213,2021-02-09
58,5.3640,5.8640,0.62%,限制大额申购,开放赎回,160213,2021-02-08
59,5.3310,5.8310,0.49%,限制大额申购,开放赎回,160213,2021-02-05
60,5.3050,5.8050,1.09%,限制大额申购,开放赎回,160213,2021-02-04
61,5.2480,5.7480,-0.49%,限制大额申购,开放赎回,160213,2021-02-03
62,5.2740,5.7740,1.74%,限制大额申购,开放赎回,160213,2021-02-02
63,5.1840,5.6840,2.33%,限制大额申购,开放赎回,160213,2021-02-01
64,5.0660,5.5660,-2.26%,限制大额申购,开放赎回,160213,2021-01-29
65,5.1830,5.6830,0.92%,限制大额申购,开放赎回,160213,2021-01-28
67,5.1360,5.6360,-3.06%,限制大额申购,开放赎回,160213,2021-01-27
68,5.2980,5.7980,0.09%,限制大额申购,开放赎回,160213,2021-01-26
69,5.2930,5.7930,1.17%,限制大额申购,开放赎回,160213,2021-01-25
70,5.2320,5.7320,-0.40%,限制大额申购,开放赎回,160213,2021-01-22
71,5.2530,5.7530,0.59%,限制大额申购,开放赎回,160213,2021-01-21
72,5.2220,5.7220,2.25%,限制大额申购,开放赎回,160213,2021-01-20
73,5.1070,5.6070,1.55%,限制大额申购,开放赎回,160213,2021-01-19
74,5.0290,5.5290,0.30%,暂停申购,暂停赎回,160213,2021-01-18
75,5.0140,5.5140,-0.91%,限制大额申购,开放赎回,160213,2021-01-15
76,5.0600,5.5600,-0.37%,限制大额申购,开放赎回,160213,2021-01-14
78,5.0790,5.5790,0.32%,限制大额申购,开放赎回,160213,2021-01-13
79,5.0630,5.5630,0.00%,限制大额申购,开放赎回,160213,2021-01-12
80,5.0630,5.5630,-1.48%,限制大额申购,开放赎回,160213,2021-01-11
81,5.1390,5.6390,1.42%,限制大额申购,开放赎回,160213,2021-01-08
82,5.0670,5.5670,2.51%,限制大额申购,开放赎回,160213,2021-01-07
83,4.9430,5.4430,-1.61%,限制大额申购,开放赎回,160213,2021-01-06
84,5.0240,5.5240,-0.10%,限制大额申购,开放赎回,160213,2021-01-05
85,5.0290,5.5290,-1.28%,限制大额申购,开放赎回,160213,2021-01-04
