,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.8765,1.9265,0.61%,开放申购,开放赎回,006267,2021-04-30
2,1.8652,1.9152,0.98%,开放申购,开放赎回,006267,2021-04-29
3,1.8471,1.8971,1.50%,开放申购,开放赎回,006267,2021-04-28
4,1.8198,1.8698,0.80%,开放申购,开放赎回,006267,2021-04-27
5,1.8053,1.8553,-1.56%,开放申购,开放赎回,006267,2021-04-26
6,1.8339,1.8839,0.66%,开放申购,开放赎回,006267,2021-04-23
7,1.8218,1.8718,-0.15%,开放申购,开放赎回,006267,2021-04-22
8,1.8245,1.8745,0.81%,开放申购,开放赎回,006267,2021-04-21
9,1.8099,1.8599,0.46%,开放申购,开放赎回,006267,2021-04-20
10,1.8016,1.8516,2.39%,开放申购,开放赎回,006267,2021-04-19
12,1.7595,1.8095,-0.67%,开放申购,开放赎回,006267,2021-04-16
13,1.7713,1.8213,0.40%,开放申购,开放赎回,006267,2021-04-15
14,1.7643,1.8143,1.17%,开放申购,开放赎回,006267,2021-04-14
15,1.7439,1.7939,0.84%,开放申购,开放赎回,006267,2021-04-13
16,1.7293,1.7793,-2.49%,开放申购,开放赎回,006267,2021-04-12
17,1.7735,1.8235,-0.56%,开放申购,开放赎回,006267,2021-04-09
18,1.7834,1.8334,0.74%,开放申购,开放赎回,006267,2021-04-08
19,1.7703,1.8203,-0.46%,开放申购,开放赎回,006267,2021-04-07
20,1.7784,1.8284,-0.58%,开放申购,开放赎回,006267,2021-04-06
21,1.7887,1.8387,0.13%,开放申购,开放赎回,006267,2021-04-02
23,1.7863,1.8363,2.30%,开放申购,开放赎回,006267,2021-04-01
24,1.7461,1.7961,-1.38%,开放申购,开放赎回,006267,2021-03-31
25,1.7705,1.8205,1.88%,开放申购,开放赎回,006267,2021-03-30
26,1.7379,1.7879,0.16%,开放申购,开放赎回,006267,2021-03-29
27,1.7352,1.7852,3.04%,开放申购,开放赎回,006267,2021-03-26
28,1.6840,1.7340,1.07%,开放申购,开放赎回,006267,2021-03-25
29,1.6662,1.7162,-0.56%,开放申购,开放赎回,006267,2021-03-24
30,1.6755,1.7255,-0.82%,开放申购,开放赎回,006267,2021-03-23
31,1.6893,1.7393,1.26%,开放申购,开放赎回,006267,2021-03-22
32,1.6682,1.7182,-1.76%,开放申购,开放赎回,006267,2021-03-19
34,1.6981,1.7481,1.29%,开放申购,开放赎回,006267,2021-03-18
35,1.6764,1.7264,1.66%,开放申购,开放赎回,006267,2021-03-17
36,1.6491,1.6991,0.71%,开放申购,开放赎回,006267,2021-03-16
37,1.6375,1.6875,-3.30%,开放申购,开放赎回,006267,2021-03-15
38,1.6934,1.7434,-0.43%,开放申购,开放赎回,006267,2021-03-12
39,1.7007,1.7507,1.66%,开放申购,开放赎回,006267,2021-03-11
40,1.6730,1.7230,1.50%,开放申购,开放赎回,006267,2021-03-10
41,1.6483,1.6983,-2.55%,开放申购,开放赎回,006267,2021-03-09
42,1.6914,1.7414,-4.47%,开放申购,开放赎回,006267,2021-03-08
43,1.7706,1.8206,0.19%,开放申购,开放赎回,006267,2021-03-05
45,1.7673,1.8173,-3.43%,开放申购,开放赎回,006267,2021-03-04
46,1.8300,1.8800,0.84%,开放申购,开放赎回,006267,2021-03-03
47,1.8148,1.8648,-1.72%,开放申购,开放赎回,006267,2021-03-02
48,1.8465,1.8965,1.28%,开放申购,开放赎回,006267,2021-03-01
49,1.8232,1.8732,-2.56%,开放申购,开放赎回,006267,2021-02-26
50,1.8711,1.9211,-1.09%,开放申购,开放赎回,006267,2021-02-25
51,1.8917,1.9417,-2.55%,开放申购,开放赎回,006267,2021-02-24
52,1.9413,1.9913,-0.04%,开放申购,开放赎回,006267,2021-02-23
53,1.9421,1.9921,-4.20%,开放申购,开放赎回,006267,2021-02-22
54,2.0272,2.0772,-1.26%,开放申购,开放赎回,006267,2021-02-19
56,2.0530,2.1030,-2.09%,开放申购,开放赎回,006267,2021-02-18
57,2.0968,2.1468,1.92%,开放申购,开放赎回,006267,2021-02-10
58,2.0574,2.1074,2.31%,开放申购,开放赎回,006267,2021-02-09
59,2.0110,2.0610,0.97%,开放申购,开放赎回,006267,2021-02-08
60,1.9917,2.0417,0.19%,开放申购,开放赎回,006267,2021-02-05
61,1.9879,2.0379,-1.86%,开放申购,开放赎回,006267,2021-02-04
62,2.0255,2.0755,-0.41%,开放申购,开放赎回,006267,2021-02-03
63,2.0339,2.0839,0.68%,开放申购,开放赎回,006267,2021-02-02
64,2.0202,2.0702,1.30%,开放申购,开放赎回,006267,2021-02-01
65,1.9942,2.0442,-0.02%,开放申购,开放赎回,006267,2021-01-29
67,1.9946,2.0446,-2.80%,开放申购,开放赎回,006267,2021-01-28
68,2.0520,2.1020,0.33%,开放申购,开放赎回,006267,2021-01-27
69,2.0453,2.0953,-2.49%,开放申购,开放赎回,006267,2021-01-26
70,2.0976,2.1476,0.09%,开放申购,开放赎回,006267,2021-01-25
71,2.0958,2.1458,3.47%,开放申购,开放赎回,006267,2021-01-22
72,2.0256,2.0756,2.43%,开放申购,开放赎回,006267,2021-01-21
73,1.9775,2.0275,2.40%,开放申购,开放赎回,006267,2021-01-20
74,1.9311,1.9811,-1.79%,开放申购,开放赎回,006267,2021-01-19
75,1.9662,2.0162,1.92%,开放申购,开放赎回,006267,2021-01-18
76,1.9292,1.9792,0.72%,开放申购,开放赎回,006267,2021-01-15
78,1.9155,1.9655,-0.85%,开放申购,开放赎回,006267,2021-01-14
79,1.9320,1.9820,-2.26%,开放申购,开放赎回,006267,2021-01-13
80,1.9766,2.0266,3.44%,开放申购,开放赎回,006267,2021-01-12
81,1.9108,1.9608,-0.51%,开放申购,开放赎回,006267,2021-01-11
82,1.9205,1.9705,-0.38%,开放申购,开放赎回,006267,2021-01-08
83,1.9279,1.9779,0.87%,开放申购,开放赎回,006267,2021-01-07
84,1.9113,1.9613,-0.46%,开放申购,开放赎回,006267,2021-01-06
85,1.9202,1.9702,1.63%,开放申购,开放赎回,006267,2021-01-05
86,1.8894,1.9394,2.26%,开放申购,开放赎回,006267,2021-01-04
