,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0406,1.1537,0.03%,限制大额申购,开放赎回,004479,2021-04-30
2,1.0403,1.1534,0.02%,限制大额申购,开放赎回,004479,2021-04-29
3,1.0401,1.1532,0.04%,限制大额申购,开放赎回,004479,2021-04-28
4,1.0397,1.1528,0.01%,限制大额申购,开放赎回,004479,2021-04-27
5,1.0396,1.1527,-0.04%,限制大额申购,开放赎回,004479,2021-04-26
6,1.0400,1.1531,0.01%,限制大额申购,开放赎回,004479,2021-04-23
7,1.0399,1.1530,0.01%,限制大额申购,开放赎回,004479,2021-04-22
8,1.0398,1.1529,0.03%,限制大额申购,开放赎回,004479,2021-04-21
9,1.0395,1.1526,0.04%,限制大额申购,开放赎回,004479,2021-04-20
10,1.0391,1.1522,0.04%,限制大额申购,开放赎回,004479,2021-04-19
12,1.0387,1.1518,0.01%,限制大额申购,开放赎回,004479,2021-04-16
13,1.0386,1.1517,0.00%,限制大额申购,开放赎回,004479,2021-04-15
14,1.0386,1.1517,0.02%,限制大额申购,开放赎回,004479,2021-04-14
15,1.0384,1.1515,0.06%,限制大额申购,开放赎回,004479,2021-04-13
16,1.0378,1.1509,0.03%,限制大额申购,开放赎回,004479,2021-04-12
17,1.0375,1.1506,0.03%,限制大额申购,开放赎回,004479,2021-04-09
18,1.0372,1.1503,0.01%,限制大额申购,开放赎回,004479,2021-04-08
19,1.0371,1.1502,0.00%,限制大额申购,开放赎回,004479,2021-04-07
20,1.0371,1.1502,0.03%,限制大额申购,开放赎回,004479,2021-04-06
21,1.0368,1.1499,0.02%,限制大额申购,开放赎回,004479,2021-04-02
23,1.0366,1.1497,0.01%,限制大额申购,开放赎回,004479,2021-04-01
24,1.0365,1.1496,0.04%,限制大额申购,开放赎回,004479,2021-03-31
25,1.0361,1.1492,0.01%,限制大额申购,开放赎回,004479,2021-03-30
26,1.0360,1.1491,0.02%,限制大额申购,开放赎回,004479,2021-03-29
27,1.0358,1.1489,-0.01%,限制大额申购,开放赎回,004479,2021-03-26
28,1.0359,1.1490,0.00%,限制大额申购,开放赎回,004479,2021-03-25
29,1.0359,1.1490,0.04%,限制大额申购,开放赎回,004479,2021-03-24
30,1.0355,1.1486,0.01%,限制大额申购,开放赎回,004479,2021-03-23
31,1.0354,1.1485,0.03%,限制大额申购,开放赎回,004479,2021-03-22
32,1.0351,1.1482,0.04%,限制大额申购,开放赎回,004479,2021-03-19
34,1.0347,1.1478,0.00%,限制大额申购,开放赎回,004479,2021-03-18
35,1.0347,1.1478,0.02%,限制大额申购,开放赎回,004479,2021-03-17
36,1.0345,1.1476,0.02%,限制大额申购,开放赎回,004479,2021-03-16
37,1.0343,1.1474,0.00%,限制大额申购,开放赎回,004479,2021-03-15
38,1.0343,1.1474,0.00%,限制大额申购,开放赎回,004479,2021-03-12
39,1.0343,1.1474,0.01%,限制大额申购,开放赎回,004479,2021-03-11
40,1.0342,1.1473,0.01%,限制大额申购,开放赎回,004479,2021-03-10
41,1.0341,1.1472,0.01%,限制大额申购,开放赎回,004479,2021-03-09
42,1.0340,1.1471,0.03%,限制大额申购,开放赎回,004479,2021-03-08
43,1.0337,1.1468,0.03%,限制大额申购,开放赎回,004479,2021-03-05
45,1.0334,1.1465,0.00%,限制大额申购,开放赎回,004479,2021-03-04
46,1.0334,1.1465,0.00%,限制大额申购,开放赎回,004479,2021-03-03
47,1.0334,1.1465,0.02%,限制大额申购,开放赎回,004479,2021-03-02
48,1.0332,1.1463,0.05%,限制大额申购,开放赎回,004479,2021-03-01
49,1.0327,1.1458,0.00%,限制大额申购,开放赎回,004479,2021-02-26
50,1.0327,1.1458,0.00%,限制大额申购,开放赎回,004479,2021-02-25
51,1.0327,1.1458,0.02%,限制大额申购,开放赎回,004479,2021-02-24
52,1.0325,1.1456,0.02%,限制大额申购,开放赎回,004479,2021-02-23
53,1.0323,1.1454,0.02%,限制大额申购,开放赎回,004479,2021-02-22
54,1.0321,1.1452,0.07%,限制大额申购,开放赎回,004479,2021-02-19
56,1.0314,1.1445,0.01%,限制大额申购,开放赎回,004479,2021-02-18
57,1.0313,1.1444,0.02%,限制大额申购,开放赎回,004479,2021-02-10
58,1.0311,1.1442,0.05%,限制大额申购,开放赎回,004479,2021-02-09
59,1.0306,1.1437,0.00%,限制大额申购,开放赎回,004479,2021-02-08
60,1.0306,1.1437,0.01%,限制大额申购,开放赎回,004479,2021-02-05
61,1.0305,1.1436,-0.05%,限制大额申购,开放赎回,004479,2021-02-04
62,1.0310,1.1441,-0.05%,限制大额申购,开放赎回,004479,2021-02-03
63,1.0315,1.1446,0.01%,限制大额申购,开放赎回,004479,2021-02-02
64,1.0314,1.1445,0.08%,限制大额申购,开放赎回,004479,2021-02-01
65,1.0306,1.1437,0.02%,限制大额申购,开放赎回,004479,2021-01-29
67,1.0304,1.1435,-0.13%,限制大额申购,开放赎回,004479,2021-01-28
68,1.0317,1.1448,-0.05%,限制大额申购,开放赎回,004479,2021-01-27
69,1.0322,1.1453,-0.10%,限制大额申购,开放赎回,004479,2021-01-26
70,1.0332,1.1463,-0.01%,限制大额申购,开放赎回,004479,2021-01-25
71,1.0333,1.1464,0.02%,限制大额申购,开放赎回,004479,2021-01-22
