,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0449,1.4085,0.03%,开放申购,开放赎回,000186,2021-04-30
2,1.0446,1.4082,0.02%,开放申购,开放赎回,000186,2021-04-29
3,1.0444,1.4080,0.01%,开放申购,开放赎回,000186,2021-04-28
4,1.0443,1.4079,0.00%,开放申购,开放赎回,000186,2021-04-27
5,1.0443,1.4079,-0.05%,开放申购,开放赎回,000186,2021-04-26
6,1.0448,1.4084,-0.01%,开放申购,开放赎回,000186,2021-04-23
7,1.0449,1.4085,-0.01%,开放申购,开放赎回,000186,2021-04-22
8,1.0450,1.4086,0.01%,开放申购,开放赎回,000186,2021-04-21
9,1.0449,1.4085,0.02%,开放申购,开放赎回,000186,2021-04-20
10,1.0447,1.4083,0.03%,开放申购,开放赎回,000186,2021-04-19
12,1.0444,1.4080,0.02%,开放申购,开放赎回,000186,2021-04-16
13,1.0442,1.4078,0.00%,开放申购,开放赎回,000186,2021-04-15
14,1.0442,1.4078,0.01%,开放申购,开放赎回,000186,2021-04-14
15,1.0441,1.4077,0.08%,开放申购,开放赎回,000186,2021-04-13
16,1.0433,1.4069,0.05%,开放申购,开放赎回,000186,2021-04-12
17,1.0428,1.4064,0.03%,开放申购,开放赎回,000186,2021-04-09
18,1.0425,1.4061,-0.02%,开放申购,开放赎回,000186,2021-04-08
19,1.0427,1.4063,0.01%,开放申购,开放赎回,000186,2021-04-07
20,1.0426,1.4062,0.01%,开放申购,开放赎回,000186,2021-04-06
21,1.0425,1.4061,0.00%,开放申购,开放赎回,000186,2021-04-02
23,1.0425,1.4061,-0.02%,开放申购,开放赎回,000186,2021-04-01
24,1.0427,1.4063,0.02%,开放申购,开放赎回,000186,2021-03-31
25,1.0425,1.4061,-0.01%,开放申购,开放赎回,000186,2021-03-30
26,1.0426,1.4062,0.03%,开放申购,开放赎回,000186,2021-03-29
27,1.0423,1.4059,0.00%,开放申购,开放赎回,000186,2021-03-26
28,1.0423,1.4059,0.02%,开放申购,开放赎回,000186,2021-03-25
29,1.0421,1.4057,0.05%,开放申购,开放赎回,000186,2021-03-24
30,1.0416,1.4052,0.02%,开放申购,开放赎回,000186,2021-03-23
31,1.0414,1.4050,0.02%,开放申购,开放赎回,000186,2021-03-22
32,1.0412,1.4048,0.02%,开放申购,开放赎回,000186,2021-03-19
34,1.0410,1.4046,0.00%,开放申购,开放赎回,000186,2021-03-18
35,1.0410,1.4046,0.03%,开放申购,开放赎回,000186,2021-03-17
36,1.0407,1.4043,0.04%,开放申购,开放赎回,000186,2021-03-16
37,1.0403,1.4039,0.00%,开放申购,开放赎回,000186,2021-03-15
38,1.0403,1.4039,-0.01%,开放申购,开放赎回,000186,2021-03-12
39,1.0404,1.4040,0.00%,开放申购,开放赎回,000186,2021-03-11
40,1.0404,1.4040,0.01%,开放申购,开放赎回,000186,2021-03-10
41,1.0403,1.4039,-0.06%,开放申购,开放赎回,000186,2021-03-09
42,1.0409,1.4045,0.04%,开放申购,开放赎回,000186,2021-03-08
43,1.0405,1.4041,0.03%,开放申购,开放赎回,000186,2021-03-05
45,1.0402,1.4038,0.00%,开放申购,开放赎回,000186,2021-03-04
46,1.0402,1.4038,0.01%,开放申购,开放赎回,000186,2021-03-03
47,1.0401,1.4037,0.03%,开放申购,开放赎回,000186,2021-03-02
48,1.0398,1.4034,0.06%,开放申购,开放赎回,000186,2021-03-01
49,1.0392,1.4028,0.01%,开放申购,开放赎回,000186,2021-02-26
50,1.0391,1.4027,0.01%,开放申购,开放赎回,000186,2021-02-25
51,1.0390,1.4026,0.02%,开放申购,开放赎回,000186,2021-02-24
52,1.0388,1.4024,0.02%,开放申购,开放赎回,000186,2021-02-23
53,1.0386,1.4022,0.01%,开放申购,开放赎回,000186,2021-02-22
54,1.0385,1.4021,0.03%,开放申购,开放赎回,000186,2021-02-19
56,1.0382,1.4018,0.05%,开放申购,开放赎回,000186,2021-02-18
57,1.0377,1.4013,0.00%,开放申购,开放赎回,000186,2021-02-10
58,1.0377,1.4013,0.01%,开放申购,开放赎回,000186,2021-02-09
59,1.0376,1.4012,-0.02%,开放申购,开放赎回,000186,2021-02-08
60,1.0378,1.4014,0.00%,开放申购,开放赎回,000186,2021-02-05
61,1.0378,1.4014,-0.05%,开放申购,开放赎回,000186,2021-02-04
62,1.0383,1.4019,-0.05%,开放申购,开放赎回,000186,2021-02-03
63,1.0388,1.4024,0.00%,开放申购,开放赎回,000186,2021-02-02
64,1.0388,1.4024,0.06%,开放申购,开放赎回,000186,2021-02-01
65,1.0382,1.4018,-0.01%,开放申购,开放赎回,000186,2021-01-29
67,1.0383,1.4019,-0.13%,开放申购,开放赎回,000186,2021-01-28
68,1.0397,1.4033,-0.06%,开放申购,开放赎回,000186,2021-01-27
69,1.0403,1.4039,-0.12%,开放申购,开放赎回,000186,2021-01-26
70,1.0416,1.4052,-0.02%,开放申购,开放赎回,000186,2021-01-25
71,1.0418,1.4054,0.02%,开放申购,开放赎回,000186,2021-01-22
72,1.0416,1.4052,0.05%,开放申购,开放赎回,000186,2021-01-21
73,1.0411,1.4047,0.02%,开放申购,开放赎回,000186,2021-01-20
74,1.0409,1.4045,-0.01%,开放申购,开放赎回,000186,2021-01-19
75,1.0410,1.4046,-0.03%,开放申购,开放赎回,000186,2021-01-18
