,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.5879,3.1242,-0.25%,开放申购,开放赎回,202002,2021-04-30
2,0.5894,3.1274,0.03%,开放申购,开放赎回,202002,2021-04-29
3,0.5892,3.1269,1.29%,开放申购,开放赎回,202002,2021-04-28
4,0.5817,3.1110,1.17%,开放申购,开放赎回,202002,2021-04-27
5,0.5750,3.0968,-0.17%,开放申购,开放赎回,202002,2021-04-26
6,0.5760,3.0989,1.23%,开放申购,开放赎回,202002,2021-04-23
7,0.5690,3.0840,0.00%,开放申购,开放赎回,202002,2021-04-22
8,0.5690,3.0840,0.64%,开放申购,开放赎回,202002,2021-04-21
9,0.5654,3.0764,0.71%,开放申购,开放赎回,202002,2021-04-20
10,0.5614,3.0679,2.24%,开放申购,开放赎回,202002,2021-04-19
12,0.5491,3.0417,0.27%,开放申购,开放赎回,202002,2021-04-16
13,0.5476,3.0385,-0.62%,开放申购,开放赎回,202002,2021-04-15
14,0.5510,3.0458,1.42%,开放申购,开放赎回,202002,2021-04-14
15,0.5433,3.0294,0.39%,开放申购,开放赎回,202002,2021-04-13
16,0.5412,3.0249,-2.10%,开放申购,开放赎回,202002,2021-04-12
17,0.5528,3.0496,-1.51%,开放申购,开放赎回,202002,2021-04-09
18,0.5613,3.0676,0.97%,开放申购,开放赎回,202002,2021-04-08
19,0.5559,3.0562,-1.23%,开放申购,开放赎回,202002,2021-04-07
20,0.5628,3.0708,-0.27%,开放申购,开放赎回,202002,2021-04-06
21,0.5643,3.0740,1.35%,开放申购,开放赎回,202002,2021-04-02
23,0.5568,3.0581,1.83%,开放申购,开放赎回,202002,2021-04-01
24,0.5468,3.0368,-0.87%,开放申购,开放赎回,202002,2021-03-31
25,0.5516,3.0470,0.90%,开放申购,开放赎回,202002,2021-03-30
26,0.5467,3.0366,0.50%,开放申购,开放赎回,202002,2021-03-29
27,0.5440,3.0309,2.35%,开放申购,开放赎回,202002,2021-03-26
28,0.5315,3.0043,0.91%,开放申购,开放赎回,202002,2021-03-25
29,0.5267,2.9941,-1.59%,开放申购,开放赎回,202002,2021-03-24
30,0.5352,3.0122,-1.25%,开放申购,开放赎回,202002,2021-03-23
31,0.5420,3.0266,0.00%,开放申购,开放赎回,202002,2021-03-22
32,0.5420,3.0266,-2.45%,开放申购,开放赎回,202002,2021-03-19
34,0.5556,3.0555,1.31%,开放申购,开放赎回,202002,2021-03-18
35,0.5484,3.0402,1.05%,开放申购,开放赎回,202002,2021-03-17
36,0.5427,3.0281,1.23%,开放申购,开放赎回,202002,2021-03-16
37,0.5361,3.0141,-2.56%,开放申购,开放赎回,202002,2021-03-15
38,0.5502,3.0441,0.73%,开放申购,开放赎回,202002,2021-03-12
39,0.5462,3.0355,2.38%,开放申购,开放赎回,202002,2021-03-11
40,0.5335,3.0086,1.95%,开放申购,开放赎回,202002,2021-03-10
41,0.5233,2.9869,-2.19%,开放申购,开放赎回,202002,2021-03-09
42,0.5350,3.0117,-4.07%,开放申购,开放赎回,202002,2021-03-08
43,0.5577,3.0600,-0.20%,开放申购,开放赎回,202002,2021-03-05
45,0.5588,3.0623,-3.87%,开放申购,开放赎回,202002,2021-03-04
46,0.5813,3.1101,1.75%,开放申购,开放赎回,202002,2021-03-03
47,0.5713,3.0889,-1.30%,开放申购,开放赎回,202002,2021-03-02
48,0.5788,3.1048,1.44%,开放申购,开放赎回,202002,2021-03-01
49,0.5706,3.0874,-2.34%,开放申购,开放赎回,202002,2021-02-26
50,0.5843,3.1165,-0.78%,开放申购,开放赎回,202002,2021-02-25
51,0.5889,3.1263,-3.66%,开放申购,开放赎回,202002,2021-02-24
52,0.6113,3.1739,-1.00%,开放申购,开放赎回,202002,2021-02-23
53,0.6175,3.1871,-3.46%,开放申购,开放赎回,202002,2021-02-22
