,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9353,2.8730%,限制大额申购,开放赎回,,005151,2021-04-30
2,0.7666,2.6910%,限制大额申购,开放赎回,,005151,2021-04-29
3,0.6501,2.6620%,限制大额申购,开放赎回,,005151,2021-04-28
4,1.1902,2.6380%,限制大额申购,开放赎回,,005151,2021-04-27
5,0.6998,2.3280%,限制大额申购,开放赎回,,005151,2021-04-26
6,0.5955,2.2700%,限制大额申购,开放赎回,,005151,2021-04-25
7,0.5955,2.2670%,限制大额申购,开放赎回,,005151,2021-04-24
8,0.5942,2.2640%,限制大额申购,开放赎回,,005151,2021-04-23
9,0.7129,2.2680%,限制大额申购,开放赎回,,005151,2021-04-22
10,0.6057,2.2690%,限制大额申购,开放赎回,,005151,2021-04-21
12,0.6102,2.4440%,限制大额申购,开放赎回,,005151,2021-04-20
13,0.5914,2.6280%,限制大额申购,开放赎回,,005151,2021-04-19
14,0.5897,2.6480%,限制大额申购,开放赎回,,005151,2021-04-18
15,0.5896,2.6230%,限制大额申购,开放赎回,,005151,2021-04-17
16,0.6024,2.5980%,限制大额申购,开放赎回,,005151,2021-04-16
17,0.7139,2.6320%,限制大额申购,开放赎回,,005151,2021-04-15
18,0.9330,2.5180%,限制大额申购,开放赎回,,005151,2021-04-14
19,0.9546,2.2780%,限制大额申购,开放赎回,,005151,2021-04-13
20,0.6284,2.0260%,限制大额申购,开放赎回,,005151,2021-04-12
21,0.5431,1.9500%,限制大额申购,开放赎回,,005151,2021-04-11
23,0.5430,1.9190%,限制大额申购,开放赎回,,005151,2021-04-10
24,0.6674,1.8890%,限制大额申购,开放赎回,,005151,2021-04-09
25,0.4991,1.7990%,限制大额申购,开放赎回,,005151,2021-04-08
26,0.4838,1.8680%,限制大额申购,开放赎回,,005151,2021-04-07
27,0.4814,2.7600%,限制大额申购,开放赎回,,005151,2021-04-06
28,0.4857,2.9180%,限制大额申购,开放赎回,,005151,2021-04-05
29,0.4856,3.0810%,限制大额申购,开放赎回,,005151,2021-04-04
30,0.4856,3.1240%,限制大额申购,开放赎回,,005151,2021-04-03
31,0.4988,3.1680%,限制大额申购,开放赎回,,005151,2021-04-02
32,0.6280,3.2880%,限制大额申购,开放赎回,,005151,2021-04-01
34,2.1569,3.2480%,限制大额申购,开放赎回,,005151,2021-03-31
35,0.7765,2.6500%,限制大额申购,开放赎回,,005151,2021-03-30
36,0.7879,2.8380%,限制大额申购,开放赎回,,005151,2021-03-29
37,0.5665,2.9350%,限制大额申购,开放赎回,,005151,2021-03-28
38,0.5665,2.9560%,限制大额申购,开放赎回,,005151,2021-03-27
39,0.7232,2.9770%,限制大额申购,开放赎回,,005151,2021-03-26
40,0.5520,3.3090%,限制大额申购,开放赎回,,005151,2021-03-25
41,1.0428,3.4830%,限制大额申购,开放赎回,,005151,2021-03-24
42,1.1280,3.5800%,限制大额申购,开放赎回,,005151,2021-03-23
43,0.9692,3.5180%,限制大额申购,开放赎回,,005151,2021-03-22
45,0.6057,3.5650%,开放申购,开放赎回,,005151,2021-03-21
46,0.6057,3.5670%,开放申购,开放赎回,,005151,2021-03-20
47,1.3404,3.5700%,开放申购,开放赎回,,005151,2021-03-19
48,0.8742,3.3830%,开放申购,开放赎回,,005151,2021-03-18
49,1.2221,3.3690%,开放申购,开放赎回,,005151,2021-03-17
50,1.0137,3.0270%,开放申购,开放赎回,,005151,2021-03-16
51,1.0571,2.9200%,开放申购,开放赎回,,005151,2021-03-15
52,0.6097,2.7620%,开放申购,开放赎回,,005151,2021-03-14
53,0.6097,2.7580%,开放申购,开放赎回,,005151,2021-03-13
54,0.9953,2.7540%,开放申购,开放赎回,,005151,2021-03-12
56,0.8465,2.6990%,开放申购,开放赎回,,005151,2021-03-11
57,0.5868,2.6250%,开放申购,开放赎回,,005151,2021-03-10
58,0.8153,2.7040%,开放申购,开放赎回,,005151,2021-03-09
59,0.7623,2.6120%,开放申购,开放赎回,,005151,2021-03-08
60,0.6019,2.5570%,开放申购,开放赎回,,005151,2021-03-07
