,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0130,1.0130,0.35%,开放申购,封闭期,009436,2021-04-28
2,1.0095,1.0095,0.20%,开放申购,封闭期,009436,2021-04-27
3,1.0075,1.0075,-0.15%,开放申购,封闭期,009436,2021-04-26
4,1.0090,1.0090,0.29%,开放申购,封闭期,009436,2021-04-23
5,1.0061,1.0061,0.09%,开放申购,封闭期,009436,2021-04-22
6,1.0052,1.0052,0.16%,开放申购,封闭期,009436,2021-04-21
7,1.0036,1.0036,-0.09%,开放申购,封闭期,009436,2021-04-20
8,1.0045,1.0045,0.71%,开放申购,封闭期,009436,2021-04-19
9,0.9974,0.9974,0.28%,开放申购,封闭期,009436,2021-04-16
10,0.9946,0.9946,-0.09%,开放申购,封闭期,009436,2021-04-15
12,0.9955,0.9955,0.28%,开放申购,封闭期,009436,2021-04-14
13,0.9927,0.9927,0.02%,开放申购,封闭期,009436,2021-04-13
14,0.9925,0.9925,-0.28%,开放申购,封闭期,009436,2021-04-12
15,0.9953,0.9953,-0.17%,开放申购,封闭期,009436,2021-04-09
16,0.9970,0.9970,0.07%,开放申购,封闭期,009436,2021-04-08
17,0.9963,0.9963,-0.07%,开放申购,封闭期,009436,2021-04-07
18,0.9970,0.9970,-0.04%,开放申购,封闭期,009436,2021-04-06
19,0.9974,0.9974,0.19%,开放申购,封闭期,009436,2021-04-02
20,0.9955,0.9955,0.25%,开放申购,封闭期,009436,2021-04-01
21,0.9930,0.9930,0.00%,开放申购,封闭期,009436,2021-03-31
23,0.9930,0.9930,0.10%,开放申购,封闭期,009436,2021-03-30
24,0.9920,0.9920,-0.04%,开放申购,封闭期,009436,2021-03-29
25,0.9924,0.9924,0.32%,开放申购,封闭期,009436,2021-03-26
26,0.9892,0.9892,-0.03%,开放申购,封闭期,009436,2021-03-25
27,0.9895,0.9895,-0.18%,开放申购,封闭期,009436,2021-03-24
28,0.9913,0.9913,-0.11%,开放申购,封闭期,009436,2021-03-23
29,0.9924,0.9924,0.17%,开放申购,封闭期,009436,2021-03-22
30,0.9907,0.9907,-0.27%,开放申购,封闭期,009436,2021-03-19
31,0.9934,0.9934,0.18%,开放申购,封闭期,009436,2021-03-18
32,0.9916,0.9916,0.15%,开放申购,封闭期,009436,2021-03-17
34,0.9901,0.9901,0.15%,开放申购,封闭期,009436,2021-03-16
35,0.9886,0.9886,-0.40%,开放申购,封闭期,009436,2021-03-15
36,0.9926,0.9926,0.01%,开放申购,封闭期,009436,2021-03-12
37,0.9925,0.9925,0.30%,开放申购,封闭期,009436,2021-03-11
38,0.9895,0.9895,0.16%,开放申购,封闭期,009436,2021-03-10
39,0.9879,0.9879,-0.46%,开放申购,封闭期,009436,2021-03-09
40,0.9925,0.9925,-0.56%,开放申购,封闭期,009436,2021-03-08
41,0.9981,0.9981,0.01%,开放申购,封闭期,009436,2021-03-05
42,0.9980,0.9980,-0.56%,开放申购,封闭期,009436,2021-03-04
43,1.0036,1.0036,0.24%,开放申购,封闭期,009436,2021-03-03
45,1.0012,1.0012,-0.13%,开放申购,封闭期,009436,2021-03-02
46,1.0025,1.0025,0.33%,开放申购,封闭期,009436,2021-03-01
47,0.9992,0.9992,-0.43%,开放申购,封闭期,009436,2021-02-26
48,1.0035,1.0035,-0.05%,开放申购,封闭期,009436,2021-02-25
49,1.0040,1.0040,-0.36%,开放申购,封闭期,009436,2021-02-24
50,1.0076,1.0076,-0.13%,开放申购,封闭期,009436,2021-02-23
51,1.0089,1.0089,-0.40%,开放申购,封闭期,009436,2021-02-22
52,1.0130,1.0130,0.09%,开放申购,封闭期,009436,2021-02-19
53,1.0121,1.0121,-0.14%,开放申购,封闭期,009436,2021-02-18
54,1.0135,1.0135,0.40%,开放申购,封闭期,009436,2021-02-10
56,1.0095,1.0095,0.24%,开放申购,封闭期,009436,2021-02-09
57,1.0071,1.0071,0.18%,开放申购,封闭期,009436,2021-02-08
58,1.0053,1.0053,-0.01%,开放申购,封闭期,009436,2021-02-05
59,1.0054,1.0054,-0.07%,开放申购,封闭期,009436,2021-02-04
60,1.0061,1.0061,-0.13%,开放申购,封闭期,009436,2021-02-03
61,1.0074,1.0074,0.25%,开放申购,封闭期,009436,2021-02-02
62,1.0049,1.0049,0.22%,开放申购,封闭期,009436,2021-02-01
63,1.0027,1.0027,-0.07%,开放申购,封闭期,009436,2021-01-29
64,1.0034,1.0034,-0.42%,开放申购,封闭期,009436,2021-01-28
65,1.0076,1.0076,-0.02%,开放申购,封闭期,009436,2021-01-27
67,1.0078,1.0078,-0.27%,开放申购,封闭期,009436,2021-01-26
68,1.0105,1.0105,0.15%,开放申购,封闭期,009436,2021-01-25
69,1.0090,1.0090,0.07%,开放申购,封闭期,009436,2021-01-22
70,1.0083,1.0083,0.13%,开放申购,封闭期,009436,2021-01-21
71,1.0070,1.0070,0.16%,开放申购,封闭期,009436,2021-01-20
72,1.0054,1.0054,-0.10%,开放申购,封闭期,009436,2021-01-19
73,1.0064,1.0064,0.08%,开放申购,封闭期,009436,2021-01-18
74,1.0056,1.0056,-0.04%,封闭期,封闭期,009436,2021-01-15
75,1.0060,1.0060,-0.03%,封闭期,封闭期,009436,2021-01-14
76,1.0063,1.0063,,封闭期,封闭期,009436,2021-01-13
78,1.0056,1.0056,,封闭期,封闭期,009436,2021-01-06
