,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.9660,3.5790,1.16%,开放申购,开放赎回,040015,2021-04-30
2,2.9320,3.5450,-0.14%,开放申购,开放赎回,040015,2021-04-29
3,2.9360,3.5490,2.66%,开放申购,开放赎回,040015,2021-04-28
4,2.8600,3.4730,-1.31%,开放申购,开放赎回,040015,2021-04-27
5,2.8980,3.5110,0.03%,开放申购,开放赎回,040015,2021-04-26
6,2.8970,3.5100,0.38%,开放申购,开放赎回,040015,2021-04-23
7,2.8860,3.4990,0.73%,开放申购,开放赎回,040015,2021-04-22
8,2.8650,3.4780,0.39%,开放申购,开放赎回,040015,2021-04-21
9,2.8540,3.4670,-0.80%,开放申购,开放赎回,040015,2021-04-20
10,2.8770,3.4900,4.09%,开放申购,开放赎回,040015,2021-04-19
12,2.7640,3.3770,-0.68%,开放申购,开放赎回,040015,2021-04-16
13,2.7830,3.3960,0.22%,开放申购,开放赎回,040015,2021-04-15
14,2.7770,3.3900,2.78%,开放申购,开放赎回,040015,2021-04-14
15,2.7020,3.3150,0.11%,开放申购,开放赎回,040015,2021-04-13
16,2.6990,3.3120,-1.71%,开放申购,开放赎回,040015,2021-04-12
17,2.7460,3.3590,-1.93%,开放申购,开放赎回,040015,2021-04-09
18,2.8000,3.4130,0.25%,开放申购,开放赎回,040015,2021-04-08
19,2.7930,3.4060,-1.13%,开放申购,开放赎回,040015,2021-04-07
20,2.8250,3.4380,2.06%,开放申购,开放赎回,040015,2021-04-06
21,2.7680,3.3810,1.76%,开放申购,开放赎回,040015,2021-04-02
23,2.7200,3.3330,1.49%,开放申购,开放赎回,040015,2021-04-01
24,2.6800,3.2930,-0.26%,开放申购,开放赎回,040015,2021-03-31
25,2.6870,3.3000,0.34%,开放申购,开放赎回,040015,2021-03-30
26,2.6780,3.2910,0.07%,开放申购,开放赎回,040015,2021-03-29
27,2.6760,3.2890,3.76%,开放申购,开放赎回,040015,2021-03-26
28,2.5790,3.1920,0.39%,开放申购,开放赎回,040015,2021-03-25
29,2.5690,3.1820,-2.25%,开放申购,开放赎回,040015,2021-03-24
30,2.6280,3.2410,-2.81%,开放申购,开放赎回,040015,2021-03-23
31,2.7040,3.3170,0.86%,开放申购,开放赎回,040015,2021-03-22
32,2.6810,3.2940,-1.32%,开放申购,开放赎回,040015,2021-03-19
34,2.7170,3.3300,1.99%,开放申购,开放赎回,040015,2021-03-18
35,2.6640,3.2770,2.54%,开放申购,开放赎回,040015,2021-03-17
36,2.5980,3.2110,-0.04%,开放申购,开放赎回,040015,2021-03-16
37,2.5990,3.2120,-2.26%,开放申购,开放赎回,040015,2021-03-15
38,2.6590,3.2720,-0.64%,开放申购,开放赎回,040015,2021-03-12
39,2.6760,3.2890,1.98%,开放申购,开放赎回,040015,2021-03-11
40,2.6240,3.2370,0.34%,开放申购,开放赎回,040015,2021-03-10
41,2.6150,3.2280,-3.33%,开放申购,开放赎回,040015,2021-03-09
42,2.7050,3.3180,-3.94%,开放申购,开放赎回,040015,2021-03-08
43,2.8160,3.4290,0.61%,开放申购,开放赎回,040015,2021-03-05
45,2.7990,3.4120,-4.63%,开放申购,开放赎回,040015,2021-03-04
46,2.9350,3.5480,1.07%,开放申购,开放赎回,040015,2021-03-03
47,2.9040,3.5170,-0.48%,开放申购,开放赎回,040015,2021-03-02
48,2.9180,3.5310,3.26%,开放申购,开放赎回,040015,2021-03-01
49,2.8260,3.4390,-1.60%,开放申购,开放赎回,040015,2021-02-26
50,2.8720,3.4850,-0.10%,开放申购,开放赎回,040015,2021-02-25
51,2.8750,3.4880,-1.47%,开放申购,开放赎回,040015,2021-02-24
52,2.9180,3.5310,-1.12%,开放申购,开放赎回,040015,2021-02-23
53,2.9510,3.5640,-1.30%,开放申购,开放赎回,040015,2021-02-22
54,2.9900,3.6030,-1.25%,开放申购,开放赎回,040015,2021-02-19
56,3.0280,3.6410,-1.30%,开放申购,开放赎回,040015,2021-02-18
57,3.0680,3.6810,1.72%,开放申购,开放赎回,040015,2021-02-10
58,3.0160,3.6290,2.86%,开放申购,开放赎回,040015,2021-02-09
59,2.9320,3.5450,0.83%,开放申购,开放赎回,040015,2021-02-08
60,2.9080,3.5210,-2.55%,开放申购,开放赎回,040015,2021-02-05
61,2.9840,3.5970,-1.29%,开放申购,开放赎回,040015,2021-02-04
62,3.0230,3.6360,-1.69%,开放申购,开放赎回,040015,2021-02-03
63,3.0750,3.6880,2.64%,开放申购,开放赎回,040015,2021-02-02
64,2.9960,3.6090,-0.60%,开放申购,开放赎回,040015,2021-02-01
65,3.0140,3.6270,-1.86%,开放申购,开放赎回,040015,2021-01-29
67,3.0710,3.6840,-4.03%,开放申购,开放赎回,040015,2021-01-28
68,3.2000,3.8130,0.60%,开放申购,开放赎回,040015,2021-01-27
69,3.1810,3.7940,-0.97%,开放申购,开放赎回,040015,2021-01-26
70,3.2120,3.8250,-1.29%,开放申购,开放赎回,040015,2021-01-25
71,3.2540,3.8670,1.50%,开放申购,开放赎回,040015,2021-01-22
