,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.4994,1.4994,-0.20%,限制大额申购,开放赎回,004142,2021-04-30
2,1.5024,1.5024,-0.10%,限制大额申购,开放赎回,004142,2021-04-29
3,1.5039,1.5039,1.06%,限制大额申购,开放赎回,004142,2021-04-28
4,1.4881,1.4881,-0.21%,限制大额申购,开放赎回,004142,2021-04-27
5,1.4912,1.4912,-0.27%,限制大额申购,开放赎回,004142,2021-04-26
6,1.4952,1.4952,0.23%,限制大额申购,开放赎回,004142,2021-04-23
7,1.4917,1.4917,0.26%,限制大额申购,开放赎回,004142,2021-04-22
8,1.4878,1.4878,-0.25%,限制大额申购,开放赎回,004142,2021-04-21
9,1.4916,1.4916,0.16%,限制大额申购,开放赎回,004142,2021-04-20
10,1.4892,1.4892,1.49%,限制大额申购,开放赎回,004142,2021-04-19
12,1.4674,1.4674,1.28%,限制大额申购,开放赎回,004142,2021-04-16
13,1.4488,1.4488,-0.19%,限制大额申购,开放赎回,004142,2021-04-15
14,1.4515,1.4515,1.15%,限制大额申购,开放赎回,004142,2021-04-14
15,1.4350,1.4350,-0.49%,限制大额申购,开放赎回,004142,2021-04-13
16,1.4420,1.4420,-1.70%,限制大额申购,开放赎回,004142,2021-04-12
17,1.4670,1.4670,-0.10%,限制大额申购,开放赎回,004142,2021-04-09
18,1.4684,1.4684,-0.01%,限制大额申购,开放赎回,004142,2021-04-08
19,1.4685,1.4685,-0.06%,限制大额申购,开放赎回,004142,2021-04-07
20,1.4694,1.4694,0.58%,限制大额申购,开放赎回,004142,2021-04-06
21,1.4609,1.4609,-0.31%,限制大额申购,开放赎回,004142,2021-04-02
23,1.4654,1.4654,0.71%,限制大额申购,开放赎回,004142,2021-04-01
24,1.4550,1.4550,-0.08%,限制大额申购,开放赎回,004142,2021-03-31
25,1.4561,1.4561,0.10%,限制大额申购,开放赎回,004142,2021-03-30
26,1.4546,1.4546,0.03%,限制大额申购,开放赎回,004142,2021-03-29
27,1.4541,1.4541,1.54%,限制大额申购,开放赎回,004142,2021-03-26
28,1.4320,1.4320,0.25%,限制大额申购,开放赎回,004142,2021-03-25
29,1.4284,1.4284,-1.17%,限制大额申购,开放赎回,004142,2021-03-24
30,1.4453,1.4453,-1.41%,限制大额申购,开放赎回,004142,2021-03-23
31,1.4659,1.4659,1.76%,限制大额申购,开放赎回,004142,2021-03-22
32,1.4406,1.4406,-0.88%,限制大额申购,开放赎回,004142,2021-03-19
34,1.4534,1.4534,0.85%,限制大额申购,开放赎回,004142,2021-03-18
35,1.4412,1.4412,0.71%,限制大额申购,开放赎回,004142,2021-03-17
36,1.4311,1.4311,0.22%,限制大额申购,开放赎回,004142,2021-03-16
37,1.4279,1.4279,-0.81%,限制大额申购,开放赎回,004142,2021-03-15
38,1.4396,1.4396,-0.15%,限制大额申购,开放赎回,004142,2021-03-12
39,1.4417,1.4417,2.31%,限制大额申购,开放赎回,004142,2021-03-11
40,1.4091,1.4091,-0.80%,限制大额申购,开放赎回,004142,2021-03-10
41,1.4205,1.4205,-2.61%,限制大额申购,开放赎回,004142,2021-03-09
42,1.4585,1.4585,-1.95%,限制大额申购,开放赎回,004142,2021-03-08
43,1.4875,1.4875,0.46%,限制大额申购,开放赎回,004142,2021-03-05
45,1.4807,1.4807,-1.75%,限制大额申购,开放赎回,004142,2021-03-04
46,1.5071,1.5071,1.09%,限制大额申购,开放赎回,004142,2021-03-03
47,1.4909,1.4909,-0.79%,限制大额申购,开放赎回,004142,2021-03-02
48,1.5028,1.5028,1.98%,限制大额申购,开放赎回,004142,2021-03-01
49,1.4736,1.4736,-1.44%,限制大额申购,开放赎回,004142,2021-02-26
50,1.4952,1.4952,-0.55%,限制大额申购,开放赎回,004142,2021-02-25
51,1.5035,1.5035,-1.34%,限制大额申购,开放赎回,004142,2021-02-24
52,1.5239,1.5239,-0.42%,限制大额申购,开放赎回,004142,2021-02-23
53,1.5303,1.5303,-0.78%,限制大额申购,开放赎回,004142,2021-02-22
54,1.5423,1.5423,1.51%,限制大额申购,开放赎回,004142,2021-02-19
56,1.5193,1.5193,0.91%,限制大额申购,开放赎回,004142,2021-02-18
57,1.5056,1.5056,1.07%,限制大额申购,开放赎回,004142,2021-02-10
58,1.4896,1.4896,1.83%,限制大额申购,开放赎回,004142,2021-02-09
59,1.4629,1.4629,1.32%,限制大额申购,开放赎回,004142,2021-02-08
60,1.4439,1.4439,-1.90%,限制大额申购,开放赎回,004142,2021-02-05
61,1.4718,1.4718,-1.37%,限制大额申购,开放赎回,004142,2021-02-04
62,1.4922,1.4922,-0.86%,限制大额申购,开放赎回,004142,2021-02-03
63,1.5051,1.5051,0.97%,限制大额申购,开放赎回,004142,2021-02-02
64,1.4906,1.4906,0.93%,限制大额申购,开放赎回,004142,2021-02-01
65,1.4769,1.4769,-1.22%,限制大额申购,开放赎回,004142,2021-01-29
67,1.4952,1.4952,-2.29%,限制大额申购,开放赎回,004142,2021-01-28
68,1.5302,1.5302,0.63%,限制大额申购,开放赎回,004142,2021-01-27
69,1.5206,1.5206,-1.25%,限制大额申购,开放赎回,004142,2021-01-26
70,1.5399,1.5399,-0.32%,限制大额申购,开放赎回,004142,2021-01-25
71,1.5448,1.5448,0.21%,限制大额申购,开放赎回,004142,2021-01-22
72,1.5416,1.5416,1.12%,限制大额申购,开放赎回,004142,2021-01-21
73,1.5246,1.5246,1.18%,限制大额申购,开放赎回,004142,2021-01-20
74,1.5068,1.5068,-0.44%,限制大额申购,开放赎回,004142,2021-01-19
75,1.5135,1.5135,2.08%,限制大额申购,开放赎回,004142,2021-01-18
76,1.4827,1.4827,-0.30%,限制大额申购,开放赎回,004142,2021-01-15
78,1.4872,1.4872,-0.57%,限制大额申购,开放赎回,004142,2021-01-14
79,1.4957,1.4957,-0.34%,限制大额申购,开放赎回,004142,2021-01-13
80,1.5008,1.5008,0.88%,限制大额申购,开放赎回,004142,2021-01-12
81,1.4877,1.4877,-1.91%,限制大额申购,开放赎回,004142,2021-01-11
82,1.5166,1.5166,0.35%,限制大额申购,开放赎回,004142,2021-01-08
83,1.5113,1.5113,-0.18%,限制大额申购,开放赎回,004142,2021-01-07
84,1.5140,1.5140,0.09%,限制大额申购,开放赎回,004142,2021-01-06
85,1.5126,1.5126,0.57%,限制大额申购,开放赎回,004142,2021-01-05
86,1.5041,1.5041,1.57%,限制大额申购,开放赎回,004142,2021-01-04
