,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0464,1.0701,0.02%,限制大额申购,开放赎回,006714,2021-04-30
2,1.0462,1.0699,0.03%,限制大额申购,开放赎回,006714,2021-04-29
3,1.0459,1.0696,0.04%,限制大额申购,开放赎回,006714,2021-04-28
4,1.0455,1.0692,0.00%,限制大额申购,开放赎回,006714,2021-04-27
5,1.0455,1.0692,-0.04%,限制大额申购,开放赎回,006714,2021-04-26
6,1.0459,1.0696,0.01%,限制大额申购,开放赎回,006714,2021-04-23
7,1.0458,1.0695,0.01%,限制大额申购,开放赎回,006714,2021-04-22
8,1.0457,1.0694,0.04%,限制大额申购,开放赎回,006714,2021-04-21
9,1.0453,1.0690,0.05%,限制大额申购,开放赎回,006714,2021-04-20
10,1.0448,1.0685,0.03%,限制大额申购,开放赎回,006714,2021-04-19
12,1.0445,1.0682,0.01%,限制大额申购,开放赎回,006714,2021-04-16
13,1.0444,1.0681,0.01%,限制大额申购,开放赎回,006714,2021-04-15
14,1.0443,1.0680,0.00%,限制大额申购,开放赎回,006714,2021-04-14
15,1.0443,1.0680,0.06%,限制大额申购,开放赎回,006714,2021-04-13
16,1.0437,1.0674,0.04%,限制大额申购,开放赎回,006714,2021-04-12
17,1.0433,1.0670,0.03%,限制大额申购,开放赎回,006714,2021-04-09
18,1.0430,1.0667,0.01%,限制大额申购,开放赎回,006714,2021-04-08
19,1.0429,1.0666,0.00%,限制大额申购,开放赎回,006714,2021-04-07
20,1.0429,1.0666,0.03%,限制大额申购,开放赎回,006714,2021-04-06
21,1.0426,1.0663,0.02%,限制大额申购,开放赎回,006714,2021-04-02
23,1.0424,1.0661,0.02%,限制大额申购,开放赎回,006714,2021-04-01
24,1.0422,1.0659,0.02%,限制大额申购,开放赎回,006714,2021-03-31
25,1.0420,1.0657,0.03%,限制大额申购,开放赎回,006714,2021-03-30
26,1.0417,1.0654,0.01%,限制大额申购,开放赎回,006714,2021-03-29
27,1.0416,1.0653,-0.02%,限制大额申购,开放赎回,006714,2021-03-26
28,1.0418,1.0655,0.01%,限制大额申购,开放赎回,006714,2021-03-25
29,1.0417,1.0654,0.04%,限制大额申购,开放赎回,006714,2021-03-24
30,1.0413,1.0650,0.02%,限制大额申购,开放赎回,006714,2021-03-23
31,1.0411,1.0648,0.03%,限制大额申购,开放赎回,006714,2021-03-22
32,1.0408,1.0645,0.03%,限制大额申购,开放赎回,006714,2021-03-19
34,1.0405,1.0642,0.01%,限制大额申购,开放赎回,006714,2021-03-18
35,1.0404,1.0641,0.02%,限制大额申购,开放赎回,006714,2021-03-17
36,1.0402,1.0639,0.03%,限制大额申购,开放赎回,006714,2021-03-16
37,1.0399,1.0636,-0.01%,限制大额申购,开放赎回,006714,2021-03-15
38,1.0400,1.0637,0.01%,限制大额申购,开放赎回,006714,2021-03-12
39,1.0399,1.0636,0.00%,限制大额申购,开放赎回,006714,2021-03-11
40,1.0399,1.0636,0.02%,限制大额申购,开放赎回,006714,2021-03-10
41,1.0397,1.0634,0.00%,限制大额申购,开放赎回,006714,2021-03-09
42,1.0397,1.0634,0.03%,限制大额申购,开放赎回,006714,2021-03-08
43,1.0394,1.0631,0.03%,限制大额申购,开放赎回,006714,2021-03-05
45,1.0391,1.0628,0.00%,限制大额申购,开放赎回,006714,2021-03-04
46,1.0391,1.0628,0.01%,限制大额申购,开放赎回,006714,2021-03-03
47,1.0390,1.0627,0.01%,限制大额申购,开放赎回,006714,2021-03-02
48,1.0389,1.0626,0.04%,限制大额申购,开放赎回,006714,2021-03-01
49,1.0385,1.0622,0.00%,限制大额申购,开放赎回,006714,2021-02-26
50,1.0385,1.0622,0.00%,限制大额申购,开放赎回,006714,2021-02-25
51,1.0385,1.0622,0.03%,限制大额申购,开放赎回,006714,2021-02-24
52,1.0382,1.0619,0.02%,限制大额申购,开放赎回,006714,2021-02-23
53,1.0380,1.0617,0.01%,限制大额申购,开放赎回,006714,2021-02-22
54,1.0379,1.0616,0.05%,限制大额申购,开放赎回,006714,2021-02-19
56,1.0374,1.0611,0.03%,限制大额申购,开放赎回,006714,2021-02-18
57,1.0371,1.0608,0.02%,限制大额申购,开放赎回,006714,2021-02-10
58,1.0369,1.0606,0.04%,限制大额申购,开放赎回,006714,2021-02-09
59,1.0365,1.0602,0.02%,限制大额申购,开放赎回,006714,2021-02-08
60,1.0363,1.0600,-0.01%,限制大额申购,开放赎回,006714,2021-02-05
61,1.0364,1.0601,-0.04%,限制大额申购,开放赎回,006714,2021-02-04
62,1.0368,1.0605,-0.04%,限制大额申购,开放赎回,006714,2021-02-03
63,1.0372,1.0609,0.01%,限制大额申购,开放赎回,006714,2021-02-02
64,1.0371,1.0608,0.10%,限制大额申购,开放赎回,006714,2021-02-01
65,1.0361,1.0598,0.00%,限制大额申购,开放赎回,006714,2021-01-29
67,1.0361,1.0598,-0.12%,限制大额申购,开放赎回,006714,2021-01-28
68,1.0373,1.0610,-0.03%,限制大额申购,开放赎回,006714,2021-01-27
69,1.0376,1.0613,-0.09%,限制大额申购,开放赎回,006714,2021-01-26
70,1.0385,1.0622,-0.02%,限制大额申购,开放赎回,006714,2021-01-25
71,1.0387,1.0624,0.02%,限制大额申购,开放赎回,006714,2021-01-22
72,1.0385,1.0622,0.04%,限制大额申购,开放赎回,006714,2021-01-21
73,1.0381,1.0618,0.03%,限制大额申购,开放赎回,006714,2021-01-20
74,1.0378,1.0615,0.00%,限制大额申购,开放赎回,006714,2021-01-19
75,1.0378,1.0615,-0.03%,限制大额申购,开放赎回,006714,2021-01-18
76,1.0381,1.0618,-0.08%,限制大额申购,开放赎回,006714,2021-01-15
78,1.0389,1.0626,0.02%,限制大额申购,开放赎回,006714,2021-01-14
79,1.0387,1.0624,0.05%,限制大额申购,开放赎回,006714,2021-01-13
80,1.0382,1.0619,0.02%,限制大额申购,开放赎回,006714,2021-01-12
81,1.0380,1.0617,0.01%,限制大额申购,开放赎回,006714,2021-01-11
82,1.0379,1.0616,0.01%,限制大额申购,开放赎回,006714,2021-01-08
83,1.0378,1.0615,0.02%,限制大额申购,开放赎回,006714,2021-01-07
84,1.0376,1.0613,0.02%,限制大额申购,开放赎回,006714,2021-01-06
85,1.0374,1.0611,0.05%,限制大额申购,开放赎回,006714,2021-01-05
86,1.0369,1.0606,-0.02%,限制大额申购,开放赎回,006714,2021-01-04
