,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1544,1.1544,-0.14%,开放申购,开放赎回,009440,2021-04-30
2,1.1560,1.1560,0.10%,开放申购,开放赎回,009440,2021-04-29
3,1.1548,1.1548,0.12%,开放申购,开放赎回,009440,2021-04-28
4,1.1534,1.1534,0.05%,开放申购,开放赎回,009440,2021-04-27
5,1.1528,1.1528,-0.11%,开放申购,开放赎回,009440,2021-04-26
6,1.1541,1.1541,0.08%,开放申购,开放赎回,009440,2021-04-23
7,1.1532,1.1532,-0.03%,开放申购,开放赎回,009440,2021-04-22
8,1.1535,1.1535,0.12%,开放申购,开放赎回,009440,2021-04-21
9,1.1521,1.1521,0.10%,开放申购,开放赎回,009440,2021-04-20
10,1.1510,1.1510,0.27%,开放申购,开放赎回,009440,2021-04-19
12,1.1479,1.1479,0.17%,开放申购,开放赎回,009440,2021-04-16
13,1.1460,1.1460,-0.02%,开放申购,开放赎回,009440,2021-04-15
14,1.1462,1.1462,0.22%,开放申购,开放赎回,009440,2021-04-14
15,1.1437,1.1437,0.04%,开放申购,开放赎回,009440,2021-04-13
16,1.1432,1.1432,-0.18%,开放申购,开放赎回,009440,2021-04-12
17,1.1453,1.1453,-0.12%,开放申购,开放赎回,009440,2021-04-09
18,1.1467,1.1467,0.13%,开放申购,开放赎回,009440,2021-04-08
19,1.1452,1.1452,-0.18%,开放申购,开放赎回,009440,2021-04-07
20,1.1473,1.1473,-0.18%,开放申购,开放赎回,009440,2021-04-06
21,1.1494,1.1494,0.16%,开放申购,开放赎回,009440,2021-04-02
23,1.1476,1.1476,0.14%,开放申购,开放赎回,009440,2021-04-01
24,1.1460,1.1460,-0.11%,开放申购,开放赎回,009440,2021-03-31
25,1.1473,1.1473,0.22%,开放申购,开放赎回,009440,2021-03-30
26,1.1448,1.1448,0.37%,开放申购,开放赎回,009440,2021-03-29
27,1.1406,1.1406,0.53%,开放申购,开放赎回,009440,2021-03-26
28,1.1346,1.1346,0.10%,开放申购,开放赎回,009440,2021-03-25
29,1.1335,1.1335,-0.02%,开放申购,开放赎回,009440,2021-03-24
30,1.1337,1.1337,-0.13%,开放申购,开放赎回,009440,2021-03-23
31,1.1352,1.1352,0.16%,开放申购,开放赎回,009440,2021-03-22
32,1.1334,1.1334,-0.41%,开放申购,开放赎回,009440,2021-03-19
34,1.1381,1.1381,0.36%,开放申购,开放赎回,009440,2021-03-18
35,1.1340,1.1340,0.27%,开放申购,开放赎回,009440,2021-03-17
36,1.1310,1.1310,0.24%,开放申购,开放赎回,009440,2021-03-16
37,1.1283,1.1283,-0.68%,开放申购,开放赎回,009440,2021-03-15
38,1.1360,1.1360,0.05%,开放申购,开放赎回,009440,2021-03-12
39,1.1354,1.1354,0.92%,开放申购,开放赎回,009440,2021-03-11
40,1.1250,1.1250,0.37%,开放申购,开放赎回,009440,2021-03-10
41,1.1209,1.1209,-0.24%,开放申购,开放赎回,009440,2021-03-09
42,1.1236,1.1236,-0.98%,开放申购,开放赎回,009440,2021-03-08
43,1.1347,1.1347,-0.07%,开放申购,开放赎回,009440,2021-03-05
45,1.1355,1.1355,-0.85%,开放申购,开放赎回,009440,2021-03-04
46,1.1452,1.1452,0.54%,开放申购,开放赎回,009440,2021-03-03
47,1.1391,1.1391,-0.51%,开放申购,开放赎回,009440,2021-03-02
48,1.1449,1.1449,0.42%,开放申购,开放赎回,009440,2021-03-01
49,1.1401,1.1401,-0.64%,开放申购,开放赎回,009440,2021-02-26
50,1.1474,1.1474,-0.05%,开放申购,开放赎回,009440,2021-02-25
51,1.1480,1.1480,-0.89%,开放申购,开放赎回,009440,2021-02-24
52,1.1583,1.1583,-0.02%,开放申购,开放赎回,009440,2021-02-23
53,1.1585,1.1585,-0.69%,开放申购,开放赎回,009440,2021-02-22
54,1.1665,1.1665,0.11%,开放申购,开放赎回,009440,2021-02-19
56,1.1652,1.1652,-0.50%,开放申购,开放赎回,009440,2021-02-18
57,1.1710,1.1710,0.68%,开放申购,开放赎回,009440,2021-02-10
58,1.1631,1.1631,0.70%,开放申购,开放赎回,009440,2021-02-09
59,1.1550,1.1550,0.20%,开放申购,开放赎回,009440,2021-02-08
60,1.1527,1.1527,0.14%,开放申购,开放赎回,009440,2021-02-05
61,1.1511,1.1511,-0.17%,开放申购,开放赎回,009440,2021-02-04
62,1.1531,1.1531,0.19%,开放申购,开放赎回,009440,2021-02-03
63,1.1509,1.1509,0.44%,开放申购,开放赎回,009440,2021-02-02
64,1.1459,1.1459,0.36%,开放申购,开放赎回,009440,2021-02-01
65,1.1418,1.1418,0.00%,开放申购,开放赎回,009440,2021-01-29
67,1.1418,1.1418,-0.71%,开放申购,开放赎回,009440,2021-01-28
68,1.1500,1.1500,-0.21%,开放申购,开放赎回,009440,2021-01-27
69,1.1524,1.1524,-0.64%,开放申购,开放赎回,009440,2021-01-26
70,1.1598,1.1598,0.59%,开放申购,开放赎回,009440,2021-01-25
71,1.1530,1.1530,0.50%,开放申购,开放赎回,009440,2021-01-22
72,1.1473,1.1473,0.35%,开放申购,开放赎回,009440,2021-01-21
73,1.1433,1.1433,0.55%,开放申购,开放赎回,009440,2021-01-20
74,1.1370,1.1370,-0.18%,开放申购,开放赎回,009440,2021-01-19
75,1.1390,1.1390,0.15%,开放申购,开放赎回,009440,2021-01-18
76,1.1373,1.1373,-0.11%,开放申购,开放赎回,009440,2021-01-15
78,1.1385,1.1385,-0.23%,开放申购,开放赎回,009440,2021-01-14
79,1.1411,1.1411,-0.32%,开放申购,开放赎回,009440,2021-01-13
80,1.1448,1.1448,0.59%,开放申购,开放赎回,009440,2021-01-12
81,1.1381,1.1381,-0.18%,开放申购,开放赎回,009440,2021-01-11
82,1.1402,1.1402,-0.44%,开放申购,开放赎回,009440,2021-01-08
83,1.1452,1.1452,0.39%,开放申购,开放赎回,009440,2021-01-07
84,1.1407,1.1407,0.13%,开放申购,开放赎回,009440,2021-01-06
85,1.1392,1.1392,0.66%,开放申购,开放赎回,009440,2021-01-05
86,1.1317,1.1317,0.38%,开放申购,开放赎回,009440,2021-01-04
