,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.7000,2.7000,-0.84%,开放申购,开放赎回,011068,2021-04-30
2,2.7230,2.7230,0.78%,开放申购,开放赎回,011068,2021-04-29
3,2.7020,2.7020,0.67%,开放申购,开放赎回,011068,2021-04-28
4,2.6840,2.6840,0.19%,开放申购,开放赎回,011068,2021-04-27
5,2.6790,2.6790,0.83%,开放申购,开放赎回,011068,2021-04-26
6,2.6570,2.6570,0.72%,开放申购,开放赎回,011068,2021-04-23
7,2.6380,2.6380,0.50%,开放申购,开放赎回,011068,2021-04-22
8,2.6250,2.6250,-0.76%,开放申购,开放赎回,011068,2021-04-21
9,2.6450,2.6450,-0.23%,开放申购,开放赎回,011068,2021-04-20
10,2.6510,2.6510,3.51%,开放申购,开放赎回,011068,2021-04-19
12,2.5610,2.5610,-0.04%,开放申购,开放赎回,011068,2021-04-16
13,2.5620,2.5620,1.59%,开放申购,开放赎回,011068,2021-04-15
14,2.5220,2.5220,1.86%,开放申购,开放赎回,011068,2021-04-14
15,2.4760,2.4760,-0.12%,开放申购,开放赎回,011068,2021-04-13
16,2.4790,2.4790,-3.54%,开放申购,开放赎回,011068,2021-04-12
17,2.5700,2.5700,-0.73%,开放申购,开放赎回,011068,2021-04-09
18,2.5890,2.5890,1.29%,开放申购,开放赎回,011068,2021-04-08
19,2.5560,2.5560,0.83%,开放申购,开放赎回,011068,2021-04-07
20,2.5350,2.5350,0.72%,开放申购,开放赎回,011068,2021-04-06
21,2.5170,2.5170,0.52%,开放申购,开放赎回,011068,2021-04-02
23,2.5040,2.5040,0.93%,开放申购,开放赎回,011068,2021-04-01
24,2.4810,2.4810,-1.98%,开放申购,开放赎回,011068,2021-03-31
25,2.5310,2.5310,1.04%,开放申购,开放赎回,011068,2021-03-30
26,2.5050,2.5050,1.05%,开放申购,开放赎回,011068,2021-03-29
27,2.4790,2.4790,2.52%,开放申购,开放赎回,011068,2021-03-26
28,2.4180,2.4180,0.96%,开放申购,开放赎回,011068,2021-03-25
29,2.3950,2.3950,-3.93%,开放申购,开放赎回,011068,2021-03-24
30,2.4930,2.4930,-3.45%,开放申购,开放赎回,011068,2021-03-23
31,2.5820,2.5820,0.35%,开放申购,开放赎回,011068,2021-03-22
32,2.5730,2.5730,-2.06%,开放申购,开放赎回,011068,2021-03-19
34,2.6270,2.6270,0.65%,开放申购,开放赎回,011068,2021-03-18
35,2.6100,2.6100,0.69%,开放申购,开放赎回,011068,2021-03-17
36,2.5920,2.5920,-1.71%,开放申购,开放赎回,011068,2021-03-16
37,2.6370,2.6370,-0.26%,开放申购,开放赎回,011068,2021-03-15
38,2.6440,2.6440,0.00%,开放申购,开放赎回,011068,2021-03-12
39,2.6440,2.6440,4.42%,开放申购,开放赎回,011068,2021-03-11
40,2.5320,2.5320,-0.04%,开放申购,开放赎回,011068,2021-03-10
41,2.5330,2.5330,-1.44%,开放申购,开放赎回,011068,2021-03-09
42,2.5700,2.5700,-2.36%,开放申购,开放赎回,011068,2021-03-08
43,2.6320,2.6320,-2.19%,开放申购,开放赎回,011068,2021-03-05
45,2.6910,2.6910,-3.38%,开放申购,开放赎回,011068,2021-03-04
46,2.7850,2.7850,3.22%,开放申购,开放赎回,011068,2021-03-03
47,2.6980,2.6980,-2.56%,开放申购,开放赎回,011068,2021-03-02
48,2.7690,2.7690,2.40%,开放申购,开放赎回,011068,2021-03-01
49,2.7040,2.7040,-4.05%,开放申购,开放赎回,011068,2021-02-26
50,2.8180,2.8180,-0.84%,开放申购,开放赎回,011068,2021-02-25
51,2.8420,2.8420,-3.99%,开放申购,开放赎回,011068,2021-02-24
52,2.9600,2.9600,-2.37%,开放申购,开放赎回,011068,2021-02-23
