,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.6517,2.3780%,暂停申购,开放赎回,,519507,2021-04-30
2,0.6619,2.3590%,暂停申购,开放赎回,,519507,2021-04-29
3,0.6618,2.3470%,限制大额申购,开放赎回,,519507,2021-04-28
4,0.6531,2.3390%,限制大额申购,开放赎回,,519507,2021-04-27
5,0.6445,2.3350%,限制大额申购,开放赎回,,519507,2021-04-26
6,1.2881,2.3370%,限制大额申购,开放赎回,,519507,2021-04-25
7,0.6142,2.3210%,限制大额申购,开放赎回,,519507,2021-04-23
8,0.6388,2.3260%,限制大额申购,开放赎回,,519507,2021-04-22
9,0.6474,2.2810%,限制大额申购,开放赎回,,519507,2021-04-21
10,0.6444,2.2300%,限制大额申购,开放赎回,,519507,2021-04-20
12,0.6484,2.1810%,限制大额申购,开放赎回,,519507,2021-04-19
13,1.2573,2.1290%,限制大额申购,开放赎回,,519507,2021-04-18
14,0.6245,2.0440%,限制大额申购,开放赎回,,519507,2021-04-16
15,0.5523,2.0650%,限制大额申购,开放赎回,,519507,2021-04-15
16,0.5506,2.0710%,限制大额申购,开放赎回,,519507,2021-04-14
17,0.5496,2.0760%,限制大额申购,开放赎回,,519507,2021-04-13
18,0.5480,2.0820%,限制大额申购,开放赎回,,519507,2021-04-12
19,1.0949,2.0950%,限制大额申购,开放赎回,,519507,2021-04-11
20,0.6643,2.1210%,限制大额申购,开放赎回,,519507,2021-04-09
21,0.5639,2.0770%,限制大额申购,开放赎回,,519507,2021-04-08
23,0.5602,2.1020%,限制大额申购,开放赎回,,519507,2021-04-07
24,0.5617,2.1300%,限制大额申购,开放赎回,,519507,2021-04-06
25,1.7178,2.1410%,限制大额申购,开放赎回,,519507,2021-04-05
26,0.5806,2.1230%,限制大额申购,开放赎回,,519507,2021-04-02
27,0.6113,2.1070%,限制大额申购,开放赎回,,519507,2021-04-01
28,0.6144,2.0710%,限制大额申购,开放赎回,,519507,2021-03-31
29,0.5826,2.0390%,限制大额申购,开放赎回,,519507,2021-03-30
30,0.5816,2.0180%,限制大额申购,开放赎回,,519507,2021-03-29
31,1.1007,1.9980%,限制大额申购,开放赎回,,519507,2021-03-28
32,0.5504,1.9930%,限制大额申购,开放赎回,,519507,2021-03-26
34,0.5415,1.9940%,限制大额申购,开放赎回,,519507,2021-03-25
35,0.5537,2.0000%,限制大额申购,开放赎回,,519507,2021-03-24
36,0.5424,1.9950%,限制大额申购,开放赎回,,519507,2021-03-23
37,0.5436,1.9910%,限制大额申购,开放赎回,,519507,2021-03-22
38,1.0907,2.0630%,限制大额申购,开放赎回,,519507,2021-03-21
39,0.5532,2.0620%,限制大额申购,开放赎回,,519507,2021-03-19
40,0.5530,2.1030%,限制大额申购,开放赎回,,519507,2021-03-18
41,0.5434,2.1740%,限制大额申购,开放赎回,,519507,2021-03-17
42,0.5336,2.1770%,限制大额申购,开放赎回,,519507,2021-03-16
43,0.6818,2.2100%,限制大额申购,开放赎回,,519507,2021-03-15
45,1.0886,2.1630%,限制大额申购,开放赎回,,519507,2021-03-14
46,0.6324,2.2030%,限制大额申购,开放赎回,,519507,2021-03-12
47,0.6897,2.1760%,限制大额申购,开放赎回,,519507,2021-03-11
48,0.5494,2.1420%,限制大额申购,开放赎回,,519507,2021-03-10
49,0.5957,2.1780%,限制大额申购,开放赎回,,519507,2021-03-09
50,0.5929,2.1830%,限制大额申购,开放赎回,,519507,2021-03-08
51,1.1649,2.1910%,限制大额申购,开放赎回,,519507,2021-03-07
52,0.5802,2.2330%,限制大额申购,开放赎回,,519507,2021-03-05
53,0.6244,2.2540%,限制大额申购,开放赎回,,519507,2021-03-04
54,0.6196,2.2580%,限制大额申购,开放赎回,,519507,2021-03-03
56,0.6044,2.2700%,限制大额申购,开放赎回,,519507,2021-03-02
57,0.6087,2.2830%,限制大额申购,开放赎回,,519507,2021-03-01
58,1.2460,2.2920%,限制大额申购,开放赎回,,519507,2021-02-28
59,0.6204,2.3140%,限制大额申购,开放赎回,,519507,2021-02-26
60,0.6318,2.3400%,限制大额申购,开放赎回,,519507,2021-02-25
61,0.6422,2.3460%,限制大额申购,开放赎回,,519507,2021-02-24
62,0.6292,2.3530%,限制大额申购,开放赎回,,519507,2021-02-23
63,0.6265,2.3670%,限制大额申购,开放赎回,,519507,2021-02-22
64,1.2886,2.3820%,限制大额申购,开放赎回,,519507,2021-02-21
65,0.6703,2.3940%,限制大额申购,开放赎回,,519507,2021-02-19
67,0.6422,2.3870%,限制大额申购,开放赎回,,519507,2021-02-18
68,4.5909,2.3940%,限制大额申购,开放赎回,,519507,2021-02-17
69,0.6557,2.5420%,暂停申购,开放赎回,,519507,2021-02-10
70,0.7009,2.5600%,暂停申购,开放赎回,,519507,2021-02-09
71,0.6533,2.5520%,限制大额申购,开放赎回,,519507,2021-02-08
72,1.3480,2.5650%,限制大额申购,开放赎回,,519507,2021-02-07
73,0.6720,2.4920%,限制大额申购,开放赎回,,519507,2021-02-05
74,0.8445,2.4650%,限制大额申购,开放赎回,,519507,2021-02-04
75,0.6915,2.3250%,限制大额申购,开放赎回,,519507,2021-02-03
76,0.6859,2.3030%,限制大额申购,开放赎回,,519507,2021-02-02
78,0.6764,2.2600%,限制大额申购,开放赎回,,519507,2021-02-01
79,1.2080,2.2270%,限制大额申购,开放赎回,,519507,2021-01-31
80,0.6205,2.2200%,限制大额申购,开放赎回,,519507,2021-01-29
81,0.5768,2.2070%,限制大额申购,开放赎回,,519507,2021-01-28
82,0.6496,2.2230%,限制大额申购,开放赎回,,519507,2021-01-27
83,0.6034,2.1890%,限制大额申购,开放赎回,,519507,2021-01-26
84,0.6119,2.1540%,限制大额申购,开放赎回,,519507,2021-01-25
85,1.1949,2.1350%,限制大额申购,开放赎回,,519507,2021-01-24
86,0.5958,2.0820%,限制大额申购,开放赎回,,519507,2021-01-22
87,0.6086,2.0710%,限制大额申购,开放赎回,,519507,2021-01-21
89,0.5842,2.0370%,限制大额申购,开放赎回,,519507,2021-01-20
90,0.5366,2.0110%,限制大额申购,开放赎回,,519507,2021-01-19
91,0.5750,2.0180%,限制大额申购,开放赎回,,519507,2021-01-18
92,1.0929,1.9980%,限制大额申购,开放赎回,,519507,2021-01-17
