,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2061,1.2061,0.14%,开放申购,开放赎回,501105,2021-04-30
2,1.2044,1.2044,0.04%,开放申购,开放赎回,501105,2021-04-29
3,1.2039,1.2039,0.05%,开放申购,开放赎回,501105,2021-04-28
4,1.2033,1.2033,-0.01%,开放申购,开放赎回,501105,2021-04-27
5,1.2034,1.2034,-0.18%,开放申购,开放赎回,501105,2021-04-26
6,1.2056,1.2056,-0.02%,开放申购,开放赎回,501105,2021-04-23
7,1.2058,1.2058,-0.04%,开放申购,开放赎回,501105,2021-04-22
8,1.2063,1.2063,0.02%,开放申购,开放赎回,501105,2021-04-21
9,1.2060,1.2060,0.05%,开放申购,开放赎回,501105,2021-04-20
10,1.2054,1.2054,0.10%,开放申购,开放赎回,501105,2021-04-19
12,1.2042,1.2042,0.05%,开放申购,开放赎回,501105,2021-04-16
13,1.2036,1.2036,-0.03%,开放申购,开放赎回,501105,2021-04-15
14,1.2040,1.2040,0.00%,开放申购,开放赎回,501105,2021-04-14
15,1.2040,1.2040,0.22%,开放申购,开放赎回,501105,2021-04-13
16,1.2013,1.2013,0.11%,开放申购,开放赎回,501105,2021-04-12
17,1.2000,1.2000,0.11%,开放申购,开放赎回,501105,2021-04-09
18,1.1987,1.1987,0.02%,开放申购,开放赎回,501105,2021-04-08
19,1.1985,1.1985,-0.03%,开放申购,开放赎回,501105,2021-04-07
20,1.1988,1.1988,-0.03%,开放申购,开放赎回,501105,2021-04-06
21,1.1991,1.1991,0.00%,开放申购,开放赎回,501105,2021-04-02
23,1.1991,1.1991,-0.02%,开放申购,开放赎回,501105,2021-04-01
24,1.1993,1.1993,0.11%,开放申购,开放赎回,501105,2021-03-31
25,1.1980,1.1980,-0.02%,开放申购,开放赎回,501105,2021-03-30
26,1.1982,1.1982,0.06%,开放申购,开放赎回,501105,2021-03-29
27,1.1975,1.1975,-0.07%,开放申购,开放赎回,501105,2021-03-26
28,1.1983,1.1983,0.01%,开放申购,开放赎回,501105,2021-03-25
29,1.1982,1.1982,0.18%,开放申购,开放赎回,501105,2021-03-24
30,1.1961,1.1961,0.11%,开放申购,开放赎回,501105,2021-03-23
31,1.1948,1.1948,0.08%,开放申购,开放赎回,501105,2021-03-22
32,1.1939,1.1939,0.14%,开放申购,开放赎回,501105,2021-03-19
34,1.1922,1.1922,-0.03%,开放申购,开放赎回,501105,2021-03-18
35,1.1925,1.1925,0.03%,开放申购,开放赎回,501105,2021-03-17
36,1.1921,1.1921,0.09%,开放申购,开放赎回,501105,2021-03-16
37,1.1910,1.1910,-0.04%,开放申购,开放赎回,501105,2021-03-15
38,1.1915,1.1915,-0.03%,开放申购,开放赎回,501105,2021-03-12
39,1.1918,1.1918,-0.07%,开放申购,开放赎回,501105,2021-03-11
40,1.1926,1.1926,0.08%,开放申购,开放赎回,501105,2021-03-10
41,1.1917,1.1917,-0.06%,开放申购,开放赎回,501105,2021-03-09
42,1.1924,1.1924,0.08%,开放申购,开放赎回,501105,2021-03-08
43,1.1914,1.1914,0.18%,开放申购,开放赎回,501105,2021-03-05
45,1.1892,1.1892,-0.05%,开放申购,开放赎回,501105,2021-03-04
46,1.1898,1.1898,-0.01%,开放申购,开放赎回,501105,2021-03-03
47,1.1899,1.1899,0.02%,开放申购,开放赎回,501105,2021-03-02
48,1.1897,1.1897,0.26%,开放申购,开放赎回,501105,2021-03-01
49,1.1866,1.1866,-0.04%,开放申购,开放赎回,501105,2021-02-26
50,1.1871,1.1871,-0.05%,开放申购,开放赎回,501105,2021-02-25
51,1.1877,1.1877,0.03%,开放申购,开放赎回,501105,2021-02-24
52,1.1873,1.1873,0.08%,开放申购,开放赎回,501105,2021-02-23
53,1.1864,1.1864,-0.03%,开放申购,开放赎回,501105,2021-02-22
54,1.1867,1.1867,0.19%,开放申购,开放赎回,501105,2021-02-19
56,1.1845,1.1845,-0.32%,开放申购,开放赎回,501105,2021-02-18
57,1.1883,1.1883,-0.07%,开放申购,开放赎回,501105,2021-02-10
58,1.1891,1.1891,0.10%,开放申购,开放赎回,501105,2021-02-09
59,1.1879,1.1879,-0.08%,开放申购,开放赎回,501105,2021-02-08
60,1.1888,1.1888,0.01%,开放申购,开放赎回,501105,2021-02-05
61,1.1887,1.1887,-0.13%,开放申购,开放赎回,501105,2021-02-04
62,1.1902,1.1902,-0.17%,开放申购,开放赎回,501105,2021-02-03
63,1.1922,1.1922,0.01%,开放申购,开放赎回,501105,2021-02-02
64,1.1921,1.1921,0.12%,开放申购,开放赎回,501105,2021-02-01
65,1.1907,1.1907,0.01%,开放申购,开放赎回,501105,2021-01-29
67,1.1906,1.1906,-0.25%,开放申购,开放赎回,501105,2021-01-28
68,1.1936,1.1936,0.00%,开放申购,开放赎回,501105,2021-01-27
69,1.1936,1.1936,-0.16%,开放申购,开放赎回,501105,2021-01-26
70,1.1955,1.1955,-0.05%,开放申购,开放赎回,501105,2021-01-25
