,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9757,0.9757,-0.27%,暂停申购,暂停赎回,010238,2021-04-30
2,0.9783,0.9783,-0.49%,暂停申购,暂停赎回,010238,2021-04-29
3,0.9831,0.9831,0.60%,开放申购,开放赎回,010238,2021-04-28
4,0.9772,0.9772,0.09%,开放申购,开放赎回,010238,2021-04-27
5,0.9763,0.9763,-0.52%,开放申购,开放赎回,010238,2021-04-26
6,0.9814,0.9814,1.20%,开放申购,开放赎回,010238,2021-04-23
7,0.9698,0.9698,0.78%,开放申购,开放赎回,010238,2021-04-22
8,0.9623,0.9623,-0.52%,开放申购,开放赎回,010238,2021-04-21
9,0.9673,0.9673,-0.09%,开放申购,开放赎回,010238,2021-04-20
10,0.9682,0.9682,2.79%,开放申购,开放赎回,010238,2021-04-19
12,0.9419,0.9419,0.68%,开放申购,开放赎回,010238,2021-04-16
13,0.9355,0.9355,-0.22%,开放申购,开放赎回,010238,2021-04-15
14,0.9376,0.9376,0.65%,开放申购,开放赎回,010238,2021-04-14
15,0.9315,0.9315,-0.44%,开放申购,开放赎回,010238,2021-04-13
16,0.9356,0.9356,-1.30%,开放申购,开放赎回,010238,2021-04-12
17,0.9479,0.9479,-1.55%,开放申购,开放赎回,010238,2021-04-09
18,0.9628,0.9628,0.24%,开放申购,开放赎回,010238,2021-04-08
19,0.9605,0.9605,-0.47%,开放申购,开放赎回,010238,2021-04-07
20,0.9650,0.9650,-0.10%,暂停申购,暂停赎回,010238,2021-04-06
21,0.9660,0.9660,1.80%,暂停申购,暂停赎回,010238,2021-04-02
23,0.9489,0.9489,2.97%,开放申购,开放赎回,010238,2021-04-01
24,0.9215,0.9215,-0.27%,开放申购,开放赎回,010238,2021-03-31
25,0.9240,0.9240,0.61%,开放申购,开放赎回,010238,2021-03-30
26,0.9184,0.9184,-0.05%,开放申购,开放赎回,010238,2021-03-29
27,0.9189,0.9189,3.10%,开放申购,开放赎回,010238,2021-03-26
28,0.8913,0.8913,-0.01%,开放申购,开放赎回,010238,2021-03-25
29,0.8914,0.8914,-1.07%,开放申购,开放赎回,010238,2021-03-24
30,0.9010,0.9010,-1.68%,开放申购,开放赎回,010238,2021-03-23
31,0.9164,0.9164,0.08%,开放申购,开放赎回,010238,2021-03-22
32,0.9157,0.9157,-1.86%,开放申购,开放赎回,010238,2021-03-19
34,0.9331,0.9331,0.79%,开放申购,开放赎回,010238,2021-03-18
35,0.9258,0.9258,0.48%,开放申购,开放赎回,010238,2021-03-17
36,0.9214,0.9214,1.00%,开放申购,开放赎回,010238,2021-03-16
37,0.9123,0.9123,-2.42%,开放申购,开放赎回,010238,2021-03-15
38,0.9349,0.9349,-1.12%,开放申购,开放赎回,010238,2021-03-12
39,0.9455,0.9455,2.65%,开放申购,开放赎回,010238,2021-03-11
40,0.9211,0.9211,0.53%,开放申购,开放赎回,010238,2021-03-10
41,0.9162,0.9162,-1.87%,开放申购,开放赎回,010238,2021-03-09
42,0.9337,0.9337,-3.27%,开放申购,开放赎回,010238,2021-03-08
43,0.9653,0.9653,-0.68%,开放申购,开放赎回,010238,2021-03-05
45,0.9719,0.9719,-3.47%,开放申购,开放赎回,010238,2021-03-04
46,1.0068,1.0068,1.37%,开放申购,开放赎回,010238,2021-03-03
47,0.9932,0.9932,0.22%,开放申购,开放赎回,010238,2021-03-02
48,0.9910,0.9910,2.92%,开放申购,开放赎回,010238,2021-03-01
49,0.9629,0.9629,-2.94%,开放申购,开放赎回,010238,2021-02-26
50,0.9921,0.9921,-0.30%,开放申购,开放赎回,010238,2021-02-25
51,0.9951,0.9951,-2.47%,开放申购,开放赎回,010238,2021-02-24
52,1.0203,1.0203,-0.49%,开放申购,开放赎回,010238,2021-02-23
53,1.0253,1.0253,-4.42%,开放申购,开放赎回,010238,2021-02-22
54,1.0727,1.0727,-0.69%,开放申购,开放赎回,010238,2021-02-19
56,1.0802,1.0802,-1.24%,开放申购,开放赎回,010238,2021-02-18
57,1.0938,1.0938,1.71%,暂停申购,暂停赎回,010238,2021-02-10
58,1.0754,1.0754,2.11%,暂停申购,暂停赎回,010238,2021-02-09
59,1.0532,1.0532,1.94%,开放申购,开放赎回,010238,2021-02-08
60,1.0332,1.0332,-1.30%,开放申购,开放赎回,010238,2021-02-05
61,1.0468,1.0468,-0.63%,开放申购,开放赎回,010238,2021-02-04
62,1.0534,1.0534,-1.91%,开放申购,开放赎回,010238,2021-02-03
63,1.0739,1.0739,2.11%,开放申购,开放赎回,010238,2021-02-02
64,1.0517,1.0517,1.13%,开放申购,开放赎回,010238,2021-02-01
65,1.0399,1.0399,0.38%,开放申购,开放赎回,010238,2021-01-29
67,1.0360,1.0360,,封闭期,封闭期,010238,2021-01-28
68,1.0921,1.0921,,封闭期,封闭期,010238,2021-01-22
69,1.0367,1.0367,,封闭期,封闭期,010238,2021-01-15
70,1.0342,1.0342,,封闭期,封闭期,010238,2021-01-08
