,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0157,1.0157,,暂停申购,暂停赎回,010485,2021-04-30
2,1.0149,1.0149,,暂停申购,暂停赎回,010485,2021-04-23
3,1.0140,1.0140,,暂停申购,暂停赎回,010485,2021-04-16
4,1.0131,1.0131,,暂停申购,暂停赎回,010485,2021-04-09
5,1.0123,1.0123,,暂停申购,暂停赎回,010485,2021-04-02
6,1.0115,1.0115,,暂停申购,暂停赎回,010485,2021-03-26
7,1.0107,1.0107,,暂停申购,暂停赎回,010485,2021-03-19
8,1.0099,1.0099,,暂停申购,暂停赎回,010485,2021-03-12
9,1.0091,1.0091,,暂停申购,暂停赎回,010485,2021-03-05
10,1.0083,1.0083,,暂停申购,暂停赎回,010485,2021-02-26
12,1.0076,1.0076,,暂停申购,暂停赎回,010485,2021-02-19
13,1.0067,1.0067,,暂停申购,暂停赎回,010485,2021-02-10
14,1.0062,1.0062,,暂停申购,暂停赎回,010485,2021-02-05
15,1.0056,1.0056,,暂停申购,暂停赎回,010485,2021-01-29
16,1.0050,1.0050,,暂停申购,暂停赎回,010485,2021-01-22
17,1.0044,1.0044,,暂停申购,暂停赎回,010485,2021-01-15
18,1.0037,1.0037,,暂停申购,暂停赎回,010485,2021-01-08
