,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.0571,1.2874,0.06%,开放申购,开放赎回,164510,2021-04-30
2,1.0565,1.2868,0.04%,开放申购,开放赎回,164510,2021-04-29
3,1.0561,1.2864,0.05%,开放申购,开放赎回,164510,2021-04-28
4,1.0556,1.2859,0.01%,开放申购,开放赎回,164510,2021-04-27
5,1.0555,1.2858,-0.08%,开放申购,开放赎回,164510,2021-04-26
6,1.0563,1.2866,0.00%,开放申购,开放赎回,164510,2021-04-23
7,1.0563,1.2866,-0.01%,开放申购,开放赎回,164510,2021-04-22
8,1.0564,1.2867,0.05%,开放申购,开放赎回,164510,2021-04-21
9,1.0559,1.2862,0.05%,开放申购,开放赎回,164510,2021-04-20
10,1.0554,1.2857,0.05%,开放申购,开放赎回,164510,2021-04-19
12,1.0549,1.2852,0.03%,开放申购,开放赎回,164510,2021-04-16
13,1.0546,1.2849,-0.01%,开放申购,开放赎回,164510,2021-04-15
14,1.0547,1.2850,0.01%,开放申购,开放赎回,164510,2021-04-14
15,1.0546,1.2849,0.11%,开放申购,开放赎回,164510,2021-04-13
16,1.0534,1.2837,0.07%,开放申购,开放赎回,164510,2021-04-12
17,1.0527,1.2830,0.04%,开放申购,开放赎回,164510,2021-04-09
18,1.0523,1.2826,0.01%,开放申购,开放赎回,164510,2021-04-08
19,1.0522,1.2825,-0.02%,开放申购,开放赎回,164510,2021-04-07
20,1.0524,1.2827,0.01%,开放申购,开放赎回,164510,2021-04-06
21,1.0523,1.2826,0.02%,开放申购,开放赎回,164510,2021-04-02
23,1.0521,1.2824,0.00%,开放申购,开放赎回,164510,2021-04-01
24,1.0521,1.2824,0.06%,开放申购,开放赎回,164510,2021-03-31
25,1.0515,1.2818,0.01%,开放申购,开放赎回,164510,2021-03-30
26,1.0514,1.2817,0.02%,开放申购,开放赎回,164510,2021-03-29
27,1.0512,1.2815,-0.04%,开放申购,开放赎回,164510,2021-03-26
28,1.0516,1.2819,0.01%,开放申购,开放赎回,164510,2021-03-25
29,1.0515,1.2818,0.07%,开放申购,开放赎回,164510,2021-03-24
30,1.0508,1.2811,0.04%,开放申购,开放赎回,164510,2021-03-23
31,1.0504,1.2807,0.04%,开放申购,开放赎回,164510,2021-03-22
32,1.0500,1.2803,0.05%,开放申购,开放赎回,164510,2021-03-19
34,1.0495,1.2798,0.00%,开放申购,开放赎回,164510,2021-03-18
35,1.0495,1.2798,0.03%,开放申购,开放赎回,164510,2021-03-17
36,1.0492,1.2795,0.03%,开放申购,开放赎回,164510,2021-03-16
37,1.0489,1.2792,-0.01%,开放申购,开放赎回,164510,2021-03-15
38,1.0490,1.2793,0.00%,开放申购,开放赎回,164510,2021-03-12
39,1.0490,1.2793,-0.01%,开放申购,开放赎回,164510,2021-03-11
40,1.0491,1.2794,0.02%,开放申购,开放赎回,164510,2021-03-10
41,1.0489,1.2792,-0.01%,开放申购,开放赎回,164510,2021-03-09
42,1.0490,1.2793,0.03%,开放申购,开放赎回,164510,2021-03-08
43,1.0487,1.2790,0.05%,开放申购,开放赎回,164510,2021-03-05
45,1.0482,1.2785,-0.01%,开放申购,开放赎回,164510,2021-03-04
46,1.0483,1.2786,0.00%,开放申购,开放赎回,164510,2021-03-03
47,1.0483,1.2786,0.00%,开放申购,开放赎回,164510,2021-03-02
48,1.0483,1.2786,0.08%,开放申购,开放赎回,164510,2021-03-01
49,1.0475,1.2778,-0.01%,开放申购,开放赎回,164510,2021-02-26
50,1.0476,1.2779,-0.01%,开放申购,开放赎回,164510,2021-02-25
51,1.0477,1.2780,0.01%,开放申购,开放赎回,164510,2021-02-24
52,1.0476,1.2779,0.02%,开放申购,开放赎回,164510,2021-02-23
53,1.0474,1.2777,0.01%,开放申购,开放赎回,164510,2021-02-22
54,1.0473,1.2776,0.08%,开放申购,开放赎回,164510,2021-02-19
56,1.0465,1.2768,-0.01%,开放申购,开放赎回,164510,2021-02-18
57,1.0466,1.2769,0.02%,开放申购,开放赎回,164510,2021-02-10
58,1.0464,1.2767,0.06%,开放申购,开放赎回,164510,2021-02-09
59,1.0458,1.2761,0.00%,开放申购,开放赎回,164510,2021-02-08
60,1.0458,1.2761,-0.01%,开放申购,开放赎回,164510,2021-02-05
61,1.0459,1.2762,-0.05%,开放申购,开放赎回,164510,2021-02-04
62,1.0464,1.2767,-0.08%,开放申购,开放赎回,164510,2021-02-03
63,1.0472,1.2775,0.01%,开放申购,开放赎回,164510,2021-02-02
64,1.0471,1.2774,0.08%,开放申购,开放赎回,164510,2021-02-01
65,1.0463,1.2766,0.04%,开放申购,开放赎回,164510,2021-01-29
67,1.0459,1.2762,-0.11%,开放申购,开放赎回,164510,2021-01-28
68,1.0471,1.2774,-0.03%,开放申购,开放赎回,164510,2021-01-27
69,1.0474,1.2777,-0.10%,开放申购,开放赎回,164510,2021-01-26
70,1.0484,1.2787,-0.02%,开放申购,开放赎回,164510,2021-01-25
71,1.0486,1.2789,0.02%,开放申购,开放赎回,164510,2021-01-22
72,1.0484,1.2787,0.09%,开放申购,开放赎回,164510,2021-01-21
73,1.0475,1.2778,0.04%,开放申购,开放赎回,164510,2021-01-20
74,1.0471,1.2774,-0.01%,开放申购,开放赎回,164510,2021-01-19
