,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1261,1.4641,0.03%,开放申购,开放赎回,650001,2021-04-30
2,1.1258,1.4638,0.02%,开放申购,开放赎回,650001,2021-04-29
3,1.1256,1.4636,0.03%,开放申购,开放赎回,650001,2021-04-28
4,1.1253,1.4633,0.00%,开放申购,开放赎回,650001,2021-04-27
5,1.1253,1.4633,-0.04%,开放申购,开放赎回,650001,2021-04-26
6,1.1258,1.4638,0.01%,开放申购,开放赎回,650001,2021-04-23
7,1.1257,1.4637,0.00%,开放申购,开放赎回,650001,2021-04-22
8,1.1257,1.4637,0.04%,开放申购,开放赎回,650001,2021-04-21
9,1.1253,1.4633,0.04%,开放申购,开放赎回,650001,2021-04-20
10,1.1248,1.4628,0.03%,开放申购,开放赎回,650001,2021-04-19
12,1.1245,1.4625,0.01%,开放申购,开放赎回,650001,2021-04-16
13,1.1244,1.4624,0.00%,开放申购,开放赎回,650001,2021-04-15
14,1.1244,1.4624,0.01%,开放申购,开放赎回,650001,2021-04-14
15,1.1243,1.4623,0.07%,开放申购,开放赎回,650001,2021-04-13
16,1.1235,1.4615,0.04%,开放申购,开放赎回,650001,2021-04-12
17,1.1231,1.4611,0.03%,开放申购,开放赎回,650001,2021-04-09
18,1.1228,1.4608,0.01%,开放申购,开放赎回,650001,2021-04-08
19,1.1227,1.4607,0.00%,开放申购,开放赎回,650001,2021-04-07
20,1.1227,1.4607,0.03%,开放申购,开放赎回,650001,2021-04-06
21,1.1224,1.4604,0.03%,开放申购,开放赎回,650001,2021-04-02
23,1.1221,1.4601,0.01%,开放申购,开放赎回,650001,2021-04-01
24,1.1220,1.4600,0.04%,开放申购,开放赎回,650001,2021-03-31
25,1.1215,1.4595,0.02%,开放申购,开放赎回,650001,2021-03-30
26,1.1213,1.4593,0.01%,开放申购,开放赎回,650001,2021-03-29
27,1.1212,1.4592,-0.02%,限制大额申购,开放赎回,650001,2021-03-26
28,1.1214,1.4594,0.00%,限制大额申购,开放赎回,650001,2021-03-25
29,1.1214,1.4594,0.04%,限制大额申购,开放赎回,650001,2021-03-24
30,1.1709,1.4589,0.02%,限制大额申购,开放赎回,650001,2021-03-23
31,1.1707,1.4587,0.03%,开放申购,开放赎回,650001,2021-03-22
32,1.1703,1.4583,0.03%,开放申购,开放赎回,650001,2021-03-19
34,1.1699,1.4579,0.00%,开放申购,开放赎回,650001,2021-03-18
35,1.1699,1.4579,0.02%,开放申购,开放赎回,650001,2021-03-17
36,1.1697,1.4577,0.03%,开放申购,开放赎回,650001,2021-03-16
37,1.1694,1.4574,0.00%,开放申购,开放赎回,650001,2021-03-15
38,1.1694,1.4574,0.00%,开放申购,开放赎回,650001,2021-03-12
39,1.1694,1.4574,0.00%,开放申购,开放赎回,650001,2021-03-11
40,1.1694,1.4574,0.03%,开放申购,开放赎回,650001,2021-03-10
41,1.1691,1.4571,-0.01%,开放申购,开放赎回,650001,2021-03-09
42,1.1692,1.4572,0.03%,开放申购,开放赎回,650001,2021-03-08
43,1.1689,1.4569,0.03%,开放申购,开放赎回,650001,2021-03-05
45,1.1685,1.4565,-0.02%,开放申购,开放赎回,650001,2021-03-04
46,1.1687,1.4567,0.00%,开放申购,开放赎回,650001,2021-03-03
47,1.1687,1.4567,0.02%,开放申购,开放赎回,650001,2021-03-02
48,1.1685,1.4565,0.03%,开放申购,开放赎回,650001,2021-03-01
49,1.1681,1.4561,0.00%,开放申购,开放赎回,650001,2021-02-26
50,1.1681,1.4561,0.00%,开放申购,开放赎回,650001,2021-02-25
51,1.1681,1.4561,0.04%,开放申购,开放赎回,650001,2021-02-24
52,1.1676,1.4556,0.03%,开放申购,开放赎回,650001,2021-02-23
53,1.1672,1.4552,0.03%,开放申购,开放赎回,650001,2021-02-22
54,1.1668,1.4548,0.06%,开放申购,开放赎回,650001,2021-02-19
56,1.1661,1.4541,0.00%,开放申购,开放赎回,650001,2021-02-18
57,1.1661,1.4541,0.03%,开放申购,开放赎回,650001,2021-02-10
58,1.1658,1.4538,0.06%,开放申购,开放赎回,650001,2021-02-09
59,1.1651,1.4531,0.01%,开放申购,开放赎回,650001,2021-02-08
60,1.1650,1.4530,-0.02%,开放申购,开放赎回,650001,2021-02-05
61,1.1652,1.4532,-0.09%,开放申购,开放赎回,650001,2021-02-04
62,1.1663,1.4543,-0.10%,开放申购,开放赎回,650001,2021-02-03
63,1.1675,1.4555,0.01%,开放申购,开放赎回,650001,2021-02-02
64,1.1674,1.4554,0.09%,开放申购,开放赎回,650001,2021-02-01
65,1.1664,1.4544,0.02%,开放申购,开放赎回,650001,2021-01-29
67,1.1662,1.4542,-0.12%,开放申购,开放赎回,650001,2021-01-28
68,1.1676,1.4556,-0.03%,开放申购,开放赎回,650001,2021-01-27
69,1.1679,1.4559,-0.13%,开放申购,开放赎回,650001,2021-01-26
70,1.1694,1.4574,-0.03%,开放申购,开放赎回,650001,2021-01-25
