,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9960,0.9960,-0.43%,暂停申购,开放赎回,010744,2021-04-30
2,1.0003,1.0003,0.17%,暂停申购,开放赎回,010744,2021-04-29
3,0.9986,0.9986,0.45%,开放申购,开放赎回,010744,2021-04-28
4,0.9941,0.9941,-0.20%,开放申购,开放赎回,010744,2021-04-27
5,0.9961,0.9961,-0.45%,开放申购,开放赎回,010744,2021-04-26
6,1.0006,1.0006,0.21%,开放申购,开放赎回,010744,2021-04-23
7,0.9985,0.9985,0.11%,开放申购,开放赎回,010744,2021-04-22
8,0.9974,0.9974,-0.09%,开放申购,开放赎回,010744,2021-04-21
9,0.9983,0.9983,-0.17%,开放申购,开放赎回,010744,2021-04-20
10,1.0000,1.0000,0.93%,开放申购,开放赎回,010744,2021-04-19
12,0.9908,0.9908,0.52%,开放申购,开放赎回,010744,2021-04-16
13,0.9857,0.9857,0.00%,开放申购,开放赎回,010744,2021-04-15
14,0.9857,0.9857,0.49%,开放申购,开放赎回,010744,2021-04-14
15,0.9809,0.9809,-0.21%,开放申购,开放赎回,010744,2021-04-13
16,0.9830,0.9830,-0.85%,开放申购,开放赎回,010744,2021-04-12
17,0.9914,0.9914,-0.33%,开放申购,开放赎回,010744,2021-04-09
18,0.9947,0.9947,-0.09%,开放申购,开放赎回,010744,2021-04-08
19,0.9956,0.9956,-0.18%,开放申购,开放赎回,010744,2021-04-07
20,0.9974,0.9974,-0.03%,暂停申购,开放赎回,010744,2021-04-06
21,0.9977,0.9977,0.02%,暂停申购,开放赎回,010744,2021-04-02
23,0.9975,0.9975,0.45%,开放申购,开放赎回,010744,2021-04-01
24,0.9930,0.9930,-0.31%,开放申购,开放赎回,010744,2021-03-31
25,0.9961,0.9961,0.46%,开放申购,开放赎回,010744,2021-03-30
26,0.9915,0.9915,0.43%,开放申购,开放赎回,010744,2021-03-29
27,0.9873,0.9873,0.99%,开放申购,开放赎回,010744,2021-03-26
28,0.9776,0.9776,0.00%,开放申购,开放赎回,010744,2021-03-25
29,0.9776,0.9776,,封闭期,封闭期,010744,2021-03-24
30,0.9894,0.9894,,封闭期,封闭期,010744,2021-03-19
31,1.0025,1.0025,,封闭期,封闭期,010744,2021-03-12
32,1.0037,1.0037,,封闭期,封闭期,010744,2021-03-05
34,1.0030,1.0030,,封闭期,封闭期,010744,2021-02-26
35,1.0260,1.0260,,封闭期,封闭期,010744,2021-02-19
36,1.0220,1.0220,,封闭期,封闭期,010744,2021-02-10
37,1.0105,1.0105,,封闭期,封闭期,010744,2021-02-05
38,0.9972,0.9972,,封闭期,封闭期,010744,2021-01-29
39,1.0073,1.0073,,封闭期,封闭期,010744,2021-01-22
40,1.0092,1.0092,,封闭期,封闭期,010744,2021-01-15
41,1.0040,1.0040,,封闭期,封闭期,010744,2021-01-08
