,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.5279,1.5279,-1.91%,暂停申购,暂停赎回,006752,2021-04-30
2,1.5577,1.5577,-1.12%,暂停申购,暂停赎回,006752,2021-04-29
3,1.5754,1.5754,0.76%,开放申购,开放赎回,006752,2021-04-28
4,1.5635,1.5635,0.24%,开放申购,开放赎回,006752,2021-04-27
5,1.5597,1.5597,-0.48%,开放申购,开放赎回,006752,2021-04-26
6,1.5672,1.5672,1.05%,开放申购,开放赎回,006752,2021-04-23
7,1.5509,1.5509,0.99%,开放申购,开放赎回,006752,2021-04-22
8,1.5357,1.5357,-2.23%,开放申购,开放赎回,006752,2021-04-21
9,1.5708,1.5708,1.24%,开放申购,开放赎回,006752,2021-04-20
10,1.5516,1.5516,0.88%,开放申购,开放赎回,006752,2021-04-19
12,1.5380,1.5380,2.11%,开放申购,开放赎回,006752,2021-04-16
13,1.5062,1.5062,-0.17%,开放申购,开放赎回,006752,2021-04-15
14,1.5087,1.5087,1.59%,开放申购,开放赎回,006752,2021-04-14
15,1.4851,1.4851,0.18%,开放申购,开放赎回,006752,2021-04-13
16,1.4825,1.4825,-0.97%,开放申购,开放赎回,006752,2021-04-12
17,1.4970,1.4970,-2.18%,开放申购,开放赎回,006752,2021-04-09
18,1.5303,1.5303,1.92%,开放申购,开放赎回,006752,2021-04-08
19,1.5014,1.5014,-1.37%,开放申购,开放赎回,006752,2021-04-07
20,1.5222,1.5222,-0.18%,暂停申购,暂停赎回,006752,2021-04-06
21,1.5250,1.5250,0.07%,暂停申购,暂停赎回,006752,2021-04-02
23,1.5240,1.5240,2.06%,开放申购,开放赎回,006752,2021-04-01
24,1.4932,1.4932,0.05%,开放申购,开放赎回,006752,2021-03-31
25,1.4924,1.4924,2.70%,开放申购,开放赎回,006752,2021-03-30
26,1.4532,1.4532,-1.84%,开放申购,开放赎回,006752,2021-03-29
27,1.4805,1.4805,3.17%,开放申购,开放赎回,006752,2021-03-26
28,1.4350,1.4350,1.03%,开放申购,开放赎回,006752,2021-03-25
29,1.4203,1.4203,-2.39%,开放申购,开放赎回,006752,2021-03-24
30,1.4551,1.4551,-2.22%,开放申购,开放赎回,006752,2021-03-23
31,1.4882,1.4882,-0.63%,开放申购,开放赎回,006752,2021-03-22
32,1.4976,1.4976,-1.57%,开放申购,开放赎回,006752,2021-03-19
34,1.5215,1.5215,1.16%,开放申购,开放赎回,006752,2021-03-18
35,1.5040,1.5040,1.52%,开放申购,开放赎回,006752,2021-03-17
36,1.4815,1.4815,2.33%,开放申购,开放赎回,006752,2021-03-16
37,1.4477,1.4477,-1.64%,开放申购,开放赎回,006752,2021-03-15
38,1.4719,1.4719,-1.96%,开放申购,开放赎回,006752,2021-03-12
39,1.5014,1.5014,3.27%,开放申购,开放赎回,006752,2021-03-11
40,1.4538,1.4538,1.90%,开放申购,开放赎回,006752,2021-03-10
41,1.4267,1.4267,0.80%,开放申购,开放赎回,006752,2021-03-09
42,1.4154,1.4154,-4.18%,开放申购,开放赎回,006752,2021-03-08
43,1.4771,1.4771,0.06%,开放申购,开放赎回,006752,2021-03-05
45,1.4762,1.4762,-3.88%,开放申购,开放赎回,006752,2021-03-04
46,1.5358,1.5358,0.75%,开放申购,开放赎回,006752,2021-03-03
47,1.5243,1.5243,-1.38%,开放申购,开放赎回,006752,2021-03-02
48,1.5456,1.5456,4.31%,开放申购,开放赎回,006752,2021-03-01
49,1.4817,1.4817,-3.88%,开放申购,开放赎回,006752,2021-02-26
50,1.5415,1.5415,0.43%,开放申购,开放赎回,006752,2021-02-25
51,1.5349,1.5349,-3.09%,开放申购,开放赎回,006752,2021-02-24
52,1.5839,1.5839,-1.68%,开放申购,开放赎回,006752,2021-02-23
53,1.6109,1.6109,-4.14%,开放申购,开放赎回,006752,2021-02-22
54,1.6805,1.6805,0.57%,开放申购,开放赎回,006752,2021-02-19
56,1.6709,1.6709,-1.53%,开放申购,开放赎回,006752,2021-02-18
57,1.6969,1.6969,1.74%,暂停申购,暂停赎回,006752,2021-02-10
58,1.6679,1.6679,0.62%,暂停申购,暂停赎回,006752,2021-02-09
59,1.6577,1.6577,0.70%,开放申购,开放赎回,006752,2021-02-08
60,1.6461,1.6461,1.34%,开放申购,开放赎回,006752,2021-02-05
61,1.6244,1.6244,-1.26%,开放申购,开放赎回,006752,2021-02-04
62,1.6451,1.6451,0.97%,开放申购,开放赎回,006752,2021-02-03
63,1.6293,1.6293,2.16%,开放申购,开放赎回,006752,2021-02-02
64,1.5948,1.5948,3.30%,开放申购,开放赎回,006752,2021-02-01
65,1.5438,1.5438,-0.20%,开放申购,开放赎回,006752,2021-01-29
67,1.5469,1.5469,-2.86%,开放申购,开放赎回,006752,2021-01-28
68,1.5925,1.5925,-1.45%,开放申购,开放赎回,006752,2021-01-27
69,1.6160,1.6160,-1.86%,开放申购,开放赎回,006752,2021-01-26
70,1.6466,1.6466,3.08%,开放申购,开放赎回,006752,2021-01-25
71,1.5974,1.5974,0.35%,开放申购,开放赎回,006752,2021-01-22
72,1.5918,1.5918,-1.27%,开放申购,开放赎回,006752,2021-01-21
73,1.6123,1.6123,2.37%,开放申购,开放赎回,006752,2021-01-20
74,1.5749,1.5749,3.68%,开放申购,开放赎回,006752,2021-01-19
75,1.5190,1.5190,2.91%,开放申购,开放赎回,006752,2021-01-18
76,1.4761,1.4761,-0.69%,开放申购,开放赎回,006752,2021-01-15
78,1.4863,1.4863,0.62%,开放申购,开放赎回,006752,2021-01-14
79,1.4771,1.4771,-1.20%,开放申购,开放赎回,006752,2021-01-13
80,1.4950,1.4950,-0.39%,开放申购,开放赎回,006752,2021-01-12
81,1.5008,1.5008,-1.52%,开放申购,开放赎回,006752,2021-01-11
82,1.5239,1.5239,2.17%,开放申购,开放赎回,006752,2021-01-08
83,1.4916,1.4916,-1.19%,开放申购,开放赎回,006752,2021-01-07
84,1.5095,1.5095,2.33%,开放申购,开放赎回,006752,2021-01-06
85,1.4752,1.4752,0.16%,开放申购,开放赎回,006752,2021-01-05
86,1.4729,1.4729,1.91%,开放申购,开放赎回,006752,2021-01-04
