,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,2.5672,2.5672,1.51%,场内买入,场内卖出,159929,2021-04-30
2,2.5291,2.5291,-0.20%,场内买入,场内卖出,159929,2021-04-29
3,2.5342,2.5342,1.83%,场内买入,场内卖出,159929,2021-04-28
4,2.4887,2.4887,2.48%,场内买入,场内卖出,159929,2021-04-27
5,2.4284,2.4284,-0.28%,场内买入,场内卖出,159929,2021-04-26
6,2.4351,2.4351,1.93%,场内买入,场内卖出,159929,2021-04-23
7,2.3891,2.3891,0.07%,场内买入,场内卖出,159929,2021-04-22
8,2.3875,2.3875,1.89%,场内买入,场内卖出,159929,2021-04-21
9,2.3431,2.3431,0.30%,场内买入,场内卖出,159929,2021-04-20
10,2.3362,2.3362,2.55%,场内买入,场内卖出,159929,2021-04-19
12,2.2782,2.2782,-0.27%,场内买入,场内卖出,159929,2021-04-16
13,2.2844,2.2844,-0.20%,场内买入,场内卖出,159929,2021-04-15
14,2.2889,2.2889,0.37%,场内买入,场内卖出,159929,2021-04-14
15,2.2805,2.2805,1.14%,场内买入,场内卖出,159929,2021-04-13
16,2.2549,2.2549,-2.61%,场内买入,场内卖出,159929,2021-04-12
17,2.3153,2.3153,-1.47%,场内买入,场内卖出,159929,2021-04-09
18,2.3499,2.3499,1.49%,场内买入,场内卖出,159929,2021-04-08
19,2.3154,2.3154,-0.44%,场内买入,场内卖出,159929,2021-04-07
20,2.3257,2.3257,-1.33%,场内买入,场内卖出,159929,2021-04-06
21,2.3571,2.3571,0.57%,场内买入,场内卖出,159929,2021-04-02
23,2.3437,2.3437,2.14%,场内买入,场内卖出,159929,2021-04-01
24,2.2945,2.2945,-0.88%,场内买入,场内卖出,159929,2021-03-31
25,2.3148,2.3148,1.36%,场内买入,场内卖出,159929,2021-03-30
26,2.2838,2.2838,-0.26%,场内买入,场内卖出,159929,2021-03-29
27,2.2897,2.2897,3.01%,场内买入,场内卖出,159929,2021-03-26
28,2.2227,2.2227,0.94%,场内买入,场内卖出,159929,2021-03-25
29,2.2021,2.2021,-0.36%,场内买入,场内卖出,159929,2021-03-24
30,2.2101,2.2101,-0.29%,场内买入,场内卖出,159929,2021-03-23
31,2.2165,2.2165,0.87%,场内买入,场内卖出,159929,2021-03-22
32,2.1974,2.1974,-1.89%,场内买入,场内卖出,159929,2021-03-19
34,2.2398,2.2398,2.16%,场内买入,场内卖出,159929,2021-03-18
35,2.1925,2.1925,0.65%,场内买入,场内卖出,159929,2021-03-17
36,2.1783,2.1783,1.09%,场内买入,场内卖出,159929,2021-03-16
37,2.1548,2.1548,-3.54%,场内买入,场内卖出,159929,2021-03-15
38,2.2338,2.2338,0.23%,场内买入,场内卖出,159929,2021-03-12
39,2.2287,2.2287,2.53%,场内买入,场内卖出,159929,2021-03-11
40,2.1736,2.1736,1.73%,场内买入,场内卖出,159929,2021-03-10
41,2.1366,2.1366,-3.02%,场内买入,场内卖出,159929,2021-03-09
42,2.2032,2.2032,-5.15%,场内买入,场内卖出,159929,2021-03-08
43,2.3228,2.3228,0.19%,场内买入,场内卖出,159929,2021-03-05
45,2.3183,2.3183,-3.75%,场内买入,场内卖出,159929,2021-03-04
46,2.4086,2.4086,1.70%,场内买入,场内卖出,159929,2021-03-03
47,2.3684,2.3684,-2.05%,场内买入,场内卖出,159929,2021-03-02
48,2.4179,2.4179,1.30%,场内买入,场内卖出,159929,2021-03-01
49,2.3869,2.3869,-1.67%,场内买入,场内卖出,159929,2021-02-26
50,2.4275,2.4275,-0.11%,场内买入,场内卖出,159929,2021-02-25
51,2.4301,2.4301,-3.84%,场内买入,场内卖出,159929,2021-02-24
52,2.5272,2.5272,-0.36%,场内买入,场内卖出,159929,2021-02-23
53,2.5363,2.5363,-4.22%,场内买入,场内卖出,159929,2021-02-22
54,2.6481,2.6481,0.11%,场内买入,场内卖出,159929,2021-02-19
56,2.6453,2.6453,-3.73%,场内买入,场内卖出,159929,2021-02-18
57,2.7478,2.7478,2.83%,场内买入,场内卖出,159929,2021-02-10
58,2.6721,2.6721,1.98%,场内买入,场内卖出,159929,2021-02-09
59,2.6202,2.6202,2.09%,场内买入,场内卖出,159929,2021-02-08
60,2.5666,2.5666,2.13%,场内买入,场内卖出,159929,2021-02-05
61,2.5130,2.5130,-1.32%,场内买入,场内卖出,159929,2021-02-04
62,2.5466,2.5466,0.59%,场内买入,场内卖出,159929,2021-02-03
63,2.5316,2.5316,1.61%,场内买入,场内卖出,159929,2021-02-02
64,2.4915,2.4915,2.06%,场内买入,场内卖出,159929,2021-02-01
65,2.4411,2.4411,-0.76%,场内买入,场内卖出,159929,2021-01-29
67,2.4598,2.4598,-2.93%,场内买入,场内卖出,159929,2021-01-28
68,2.5340,2.5340,-0.55%,场内买入,场内卖出,159929,2021-01-27
69,2.5479,2.5479,-2.72%,场内买入,场内卖出,159929,2021-01-26
70,2.6192,2.6192,0.52%,场内买入,场内卖出,159929,2021-01-25
71,2.6056,2.6056,4.24%,场内买入,场内卖出,159929,2021-01-22
72,2.4997,2.4997,2.22%,场内买入,场内卖出,159929,2021-01-21
73,2.4453,2.4453,3.30%,场内买入,场内卖出,159929,2021-01-20
74,2.3671,2.3671,-1.63%,场内买入,场内卖出,159929,2021-01-19
75,2.4064,2.4064,0.23%,场内买入,场内卖出,159929,2021-01-18
76,2.4008,2.4008,-0.25%,场内买入,场内卖出,159929,2021-01-15
78,2.4069,2.4069,-1.24%,场内买入,场内卖出,159929,2021-01-14
79,2.4370,2.4370,-1.58%,场内买入,场内卖出,159929,2021-01-13
80,2.4761,2.4761,1.49%,场内买入,场内卖出,159929,2021-01-12
81,2.4397,2.4397,-1.74%,场内买入,场内卖出,159929,2021-01-11
82,2.4830,2.4830,0.22%,场内买入,场内卖出,159929,2021-01-08
83,2.4775,2.4775,0.61%,场内买入,场内卖出,159929,2021-01-07
84,2.4624,2.4624,1.68%,场内买入,场内卖出,159929,2021-01-06
85,2.4217,2.4217,2.03%,场内买入,场内卖出,159929,2021-01-05
86,2.3735,2.3735,0.01%,场内买入,场内卖出,159929,2021-01-04
