,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.1592,1.1592,-0.63%,开放申购,开放赎回,009106,2021-04-30
2,1.1665,1.1665,1.00%,开放申购,开放赎回,009106,2021-04-29
3,1.1550,1.1550,1.08%,开放申购,开放赎回,009106,2021-04-28
4,1.1427,1.1427,0.29%,开放申购,开放赎回,009106,2021-04-27
5,1.1394,1.1394,-0.26%,开放申购,开放赎回,009106,2021-04-26
6,1.1424,1.1424,0.56%,开放申购,开放赎回,009106,2021-04-23
7,1.1360,1.1360,0.16%,开放申购,开放赎回,009106,2021-04-22
8,1.1342,1.1342,0.78%,开放申购,开放赎回,009106,2021-04-21
9,1.1254,1.1254,0.12%,开放申购,开放赎回,009106,2021-04-20
10,1.1241,1.1241,2.35%,开放申购,开放赎回,009106,2021-04-19
12,1.0983,1.0983,0.37%,开放申购,开放赎回,009106,2021-04-16
13,1.0943,1.0943,-0.26%,开放申购,开放赎回,009106,2021-04-15
14,1.0972,1.0972,1.12%,开放申购,开放赎回,009106,2021-04-14
15,1.0850,1.0850,-0.21%,开放申购,开放赎回,009106,2021-04-13
16,1.0873,1.0873,-2.15%,开放申购,开放赎回,009106,2021-04-12
17,1.1112,1.1112,-1.07%,开放申购,开放赎回,009106,2021-04-09
18,1.1232,1.1232,0.21%,开放申购,开放赎回,009106,2021-04-08
19,1.1209,1.1209,-0.29%,开放申购,开放赎回,009106,2021-04-07
20,1.1242,1.1242,-0.04%,开放申购,开放赎回,009106,2021-04-06
21,1.1247,1.1247,1.19%,开放申购,开放赎回,009106,2021-04-02
23,1.1115,1.1115,1.48%,开放申购,开放赎回,009106,2021-04-01
24,1.0953,1.0953,-1.30%,开放申购,开放赎回,009106,2021-03-31
25,1.1097,1.1097,0.98%,开放申购,开放赎回,009106,2021-03-30
26,1.0989,1.0989,0.03%,开放申购,开放赎回,009106,2021-03-29
27,1.0986,1.0986,2.40%,开放申购,开放赎回,009106,2021-03-26
28,1.0729,1.0729,0.15%,开放申购,开放赎回,009106,2021-03-25
29,1.0713,1.0713,-1.70%,开放申购,开放赎回,009106,2021-03-24
30,1.0898,1.0898,-0.83%,开放申购,开放赎回,009106,2021-03-23
31,1.0989,1.0989,1.02%,开放申购,开放赎回,009106,2021-03-22
32,1.0878,1.0878,-2.49%,开放申购,开放赎回,009106,2021-03-19
34,1.1156,1.1156,1.34%,开放申购,开放赎回,009106,2021-03-18
35,1.1009,1.1009,0.58%,开放申购,开放赎回,009106,2021-03-17
