,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9146,0.9146,-0.48%,场内买入,场内卖出,516020,2021-04-30
2,0.9190,0.9190,-0.59%,场内买入,场内卖出,516020,2021-04-29
3,0.9245,0.9245,0.98%,场内买入,场内卖出,516020,2021-04-28
4,0.9155,0.9155,-0.50%,场内买入,场内卖出,516020,2021-04-27
5,0.9201,0.9201,0.69%,场内买入,场内卖出,516020,2021-04-26
6,0.9138,0.9138,1.17%,场内买入,场内卖出,516020,2021-04-23
7,0.9032,0.9032,-0.35%,场内买入,场内卖出,516020,2021-04-22
8,0.9064,0.9064,-0.04%,场内买入,场内卖出,516020,2021-04-21
9,0.9068,0.9068,0.78%,场内买入,场内卖出,516020,2021-04-20
10,0.8998,0.8998,3.07%,场内买入,场内卖出,516020,2021-04-19
12,0.8730,0.8730,-0.21%,场内买入,场内卖出,516020,2021-04-16
13,0.8748,0.8748,0.10%,场内买入,场内卖出,516020,2021-04-15
14,0.8739,0.8739,1.32%,场内买入,场内卖出,516020,2021-04-14
15,0.8625,0.8625,0.59%,场内买入,场内卖出,516020,2021-04-13
16,0.8574,0.8574,-3.84%,场内买入,场内卖出,516020,2021-04-12
17,0.8916,0.8916,-1.87%,场内买入,场内卖出,516020,2021-04-09
18,0.9086,0.9086,0.50%,场内买入,场内卖出,516020,2021-04-08
19,0.9041,0.9041,0.01%,场内买入,场内卖出,516020,2021-04-07
20,0.9040,0.9040,-0.47%,场内买入,场内卖出,516020,2021-04-06
21,0.9083,0.9083,0.64%,场内买入,场内卖出,516020,2021-04-02
23,0.9025,0.9025,1.80%,场内买入,场内卖出,516020,2021-04-01
24,0.8865,0.8865,-2.07%,场内买入,场内卖出,516020,2021-03-31
25,0.9052,0.9052,1.45%,场内买入,场内卖出,516020,2021-03-30
26,0.8923,0.8923,1.19%,场内买入,场内卖出,516020,2021-03-29
27,0.8818,0.8818,1.94%,场内买入,场内卖出,516020,2021-03-26
28,0.8650,0.8650,2.35%,场内买入,场内卖出,516020,2021-03-25
29,0.8451,0.8451,-4.41%,场内买入,场内卖出,516020,2021-03-24
30,0.8841,0.8841,-3.69%,场内买入,场内卖出,516020,2021-03-23
31,0.9180,0.9180,-0.97%,场内买入,场内卖出,516020,2021-03-22
32,0.9270,0.9270,-3.67%,场内买入,场内卖出,516020,2021-03-19
34,0.9623,0.9623,2.06%,场内买入,场内卖出,516020,2021-03-18
35,0.9429,0.9429,1.16%,场内买入,场内卖出,516020,2021-03-17
36,0.9321,0.9321,1.06%,场内买入,场内卖出,516020,2021-03-16
37,0.9223,0.9223,-2.75%,场内买入,场内卖出,516020,2021-03-15
38,0.9484,0.9484,1.87%,场内买入,场内卖出,516020,2021-03-12
39,0.9310,0.9310,2.54%,场内买入,场内卖出,516020,2021-03-11
40,0.9079,0.9079,1.16%,场内买入,场内卖出,516020,2021-03-10
41,0.8975,0.8975,-3.92%,场内买入,场内卖出,516020,2021-03-09
42,0.9341,0.9341,-2.63%,场内买入,场内卖出,516020,2021-03-08
43,0.9593,0.9593,,场内买入,场内卖出,516020,2021-03-05
45,0.9962,0.9962,0.34%,场内买入,场内卖出,516020,2021-03-03
46,0.9928,0.9928,-0.82%,场内买入,场内卖出,516020,2021-03-02
47,1.0010,1.0010,0.10%,场内买入,场内卖出,516020,2021-03-01
48,1.0000,1.0000,,场内买入,场内卖出,516020,2021-02-26
