,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,0.9993,1.1820,,暂停申购,暂停赎回,519955,2021-04-30
2,0.9968,1.1795,,暂停申购,暂停赎回,519955,2021-04-23
3,0.9962,1.1789,,暂停申购,暂停赎回,519955,2021-04-16
4,0.9947,1.1774,,暂停申购,暂停赎回,519955,2021-04-09
5,0.9929,1.1756,,暂停申购,暂停赎回,519955,2021-04-02
6,0.9900,1.1727,,暂停申购,暂停赎回,519955,2021-03-26
7,0.9872,1.1699,,暂停申购,暂停赎回,519955,2021-03-19
8,0.9842,1.1669,,暂停申购,暂停赎回,519955,2021-03-12
9,0.9834,1.1661,,暂停申购,暂停赎回,519955,2021-03-05
10,0.9829,1.1656,,暂停申购,暂停赎回,519955,2021-02-26
12,0.9818,1.1645,,暂停申购,暂停赎回,519955,2021-02-19
13,0.9808,1.1635,,暂停申购,暂停赎回,519955,2021-02-10
14,0.9805,1.1632,,暂停申购,暂停赎回,519955,2021-02-05
15,0.9798,1.1625,,暂停申购,暂停赎回,519955,2021-01-29
16,0.9787,1.1614,,暂停申购,暂停赎回,519955,2021-01-22
17,0.9788,1.1615,,暂停申购,暂停赎回,519955,2021-01-15
18,0.9776,1.1603,,暂停申购,暂停赎回,519955,2021-01-08
