,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2406,1.2406,-1.04%,开放申购,开放赎回,008872,2021-04-30
2,1.2537,1.2537,-1.00%,开放申购,开放赎回,008872,2021-04-29
3,1.2663,1.2663,0.73%,开放申购,开放赎回,008872,2021-04-28
4,1.2571,1.2571,0.50%,开放申购,开放赎回,008872,2021-04-27
5,1.2508,1.2508,-0.60%,开放申购,开放赎回,008872,2021-04-26
6,1.2583,1.2583,0.56%,开放申购,开放赎回,008872,2021-04-23
7,1.2513,1.2513,0.77%,开放申购,开放赎回,008872,2021-04-22
8,1.2418,1.2418,0.19%,开放申购,开放赎回,008872,2021-04-21
9,1.2395,1.2395,0.53%,开放申购,开放赎回,008872,2021-04-20
10,1.2330,1.2330,1.11%,开放申购,开放赎回,008872,2021-04-19
12,1.2195,1.2195,0.89%,开放申购,开放赎回,008872,2021-04-16
13,1.2087,1.2087,-0.75%,开放申购,开放赎回,008872,2021-04-15
14,1.2178,1.2178,1.02%,开放申购,开放赎回,008872,2021-04-14
15,1.2055,1.2055,-0.92%,开放申购,开放赎回,008872,2021-04-13
16,1.2167,1.2167,-2.21%,开放申购,开放赎回,008872,2021-04-12
17,1.2442,1.2442,-0.85%,开放申购,开放赎回,008872,2021-04-09
18,1.2549,1.2549,0.59%,开放申购,开放赎回,008872,2021-04-08
19,1.2475,1.2475,-0.40%,开放申购,开放赎回,008872,2021-04-07
20,1.2525,1.2525,0.02%,开放申购,开放赎回,008872,2021-04-06
21,1.2523,1.2523,0.30%,开放申购,开放赎回,008872,2021-04-02
23,1.2486,1.2486,0.61%,开放申购,开放赎回,008872,2021-04-01
24,1.2410,1.2410,-0.23%,开放申购,开放赎回,008872,2021-03-31
25,1.2439,1.2439,0.35%,开放申购,开放赎回,008872,2021-03-30
26,1.2395,1.2395,0.55%,开放申购,开放赎回,008872,2021-03-29
27,1.2327,1.2327,2.07%,开放申购,开放赎回,008872,2021-03-26
28,1.2077,1.2077,0.12%,开放申购,开放赎回,008872,2021-03-25
29,1.2062,1.2062,-3.09%,开放申购,开放赎回,008872,2021-03-24
